name,ein,category,address,city,state,zip_code,website,description,phone
YOUNG MENS CHRISTIAN ASSOCIATION OF GREATER DAYTON,310537517,Other,118 W FIRST STREET 900,DAYTON,OH,45402-1150,,"Other organization in DAYTON, OH with annual revenue of approximately $39M",
WOOSTER COMMUNITY HOSPITAL FOUNDATION,341785051,Health,1761 BEALL AVE,WOOSTER,OH,44691-2342,,"Health organization in WOOSTER, OH with annual revenue of approximately $39M",
THE CRAIG AND FRANCES LINDNER CENTER OF HOPE,134343743,Health,4075 OLD WESTERN ROW RD,MASON,OH,45040-3104,,"Health organization in MASON, OH with annual revenue of approximately $39M",
KENT DENVER COUNTRY DAY SCHOOL,840242810,Education,4000 E QUINCY AVE,ENGLEWOOD,CO,80113-4916,,"Education organization in ENGLEWOOD, CO with annual revenue of approximately $39M",
TRUSTEES OF THE MASONIC HALL AND ASYLUM FUND,135563012,Human Services,AND ASYLUM FUND 2150 BLEECKER STREE,UTICA,NY,13501-0000,,"Human Services organization in UTICA, NY with annual revenue of approximately $39M",
KENSICO CEMETERY,131715053,Other,273 LAKEVIEW AVE,VALHALLA,NY,10595-1617,,"Other organization in VALHALLA, NY with annual revenue of approximately $39M",
JAZZ FOUNDATION OF AMERICA INC,133631523,Community,247 WEST 37TH ST,NEW YORK,NY,10018-5706,,"Community organization in NEW YORK, NY with annual revenue of approximately $39M",
SYMMES LIFE CARE INC,042853296,Human Services,1010 WALTHAM ST STE 600,LEXINGTON,MA,02421-8052,,"Human Services organization in LEXINGTON, MA with annual revenue of approximately $39M",
UNITED WAYS OF CALIFORNIA,941646369,Community,1107 FAIR OAKS AVENUE STE 12,SOUTH PASADENA,CA,91030-3311,,"Community organization in SOUTH PASADENA, CA with annual revenue of approximately $39M",
THE UNIVERSITY OF RHODE ISLAND FOUNDATION & ALUMNI ENGAGEMENT,056014351,Education,79 UPPER COLLEGE RD,KINGSTON,RI,02881-2023,,"Education organization in KINGSTON, RI with annual revenue of approximately $39M",
GODDARD RIVERSIDE COMMUNITY CENTER,131893908,Other,593 COLUMBUS AVE,NEW YORK,NY,10024-1904,,"Other organization in NEW YORK, NY with annual revenue of approximately $39M",
LEGAL SERVICES OF THE HUDSON VALLEY,136265606,Other,90 MAPLE AVE,WHITE PLAINS,NY,10601-5105,,"Other organization in WHITE PLAINS, NY with annual revenue of approximately $39M",
ADVENTHEALTH UNIVERSITY INC,593069793,Other,671 WINYAH DR,ORLANDO,FL,32803-1226,,"Other organization in ORLANDO, FL with annual revenue of approximately $39M",
INDIANA UNIVERSITY HEALTH JAY INC,822736786,Health,950 N MERIDIAN ST STE 1200,INDIANAPOLIS,IN,46204-1011,,"Health organization in INDIANAPOLIS, IN with annual revenue of approximately $39M",
METRO FAMILY PRACTICE INC,251844246,Health,1789 S BRADDOCK AVE STE 410,PITTSBURGH,PA,15218-1881,,"Health organization in PITTSBURGH, PA with annual revenue of approximately $39M",
SOUTHERN VIRGINIA UNIVERSITY,540646523,Education,1 UNIVERSITY HILL DR,BUENA VISTA,VA,24416-3038,,"Education organization in BUENA VISTA, VA with annual revenue of approximately $39M",
LIFENET INC,710739940,Other,6225 SAINT MICHAEL DR,TEXARKANA,TX,75503-2690,,"Other organization in TEXARKANA, TX with annual revenue of approximately $39M",
CHILDRENS RESOURCE AND REFERRAL OF SANTA BARBARA,952684041,Human Services,124 CARMEN LN STE C,SANTA MARIA,CA,93458-7768,,"Human Services organization in SANTA MARIA, CA with annual revenue of approximately $39M",
ALTUS SCHOOLS SOUTHERN CALIFORNIA,680463603,Education,10170 HUENNEKENS ST,SAN DIEGO,CA,92121-2964,,"Education organization in SAN DIEGO, CA with annual revenue of approximately $39M",
NEW CHARLOTTE CORPORATION,561720167,Community,600 E 4TH ST,CHARLOTTE,NC,28202-2816,,"Community organization in CHARLOTTE, NC with annual revenue of approximately $39M",
NORTHEASTERN ILLINOIS AREA AGENCY ON AGING,362743881,Human Services,1910 S HIGHLAND AVE STE 100,LOMBARD,IL,60148-6157,,"Human Services organization in LOMBARD, IL with annual revenue of approximately $39M",
PERSPECTIVES CHARTER SCHOOL,364167576,Education,1530 SOUTH STATE STREET 2ND FLOOR,CHICAGO,IL,60605-2964,,"Education organization in CHICAGO, IL with annual revenue of approximately $39M",
STAR SPORTS THEATRE ARTS & RECREATION INC,954430228,Education,10101 JEFFERSON BLVD,CULVER CITY,CA,90232-3509,,"Education organization in CULVER CITY, CA with annual revenue of approximately $39M",
NATIONAL MERIT SCHOLARSHIP CORPORATION,362307745,Education,1560 SHERMAN AVE STE 200,EVANSTON,IL,60201-4816,,"Education organization in EVANSTON, IL with annual revenue of approximately $39M",
WATERFORD SCHOOL HOLDING CORPORATION,274865865,Education,1590 E 9400 S,SANDY,UT,84093-3009,,"Education organization in SANDY, UT with annual revenue of approximately $39M",
SLAM FLORIDA INC,813860640,Education,6340 SUNSET DR,MIAMI,FL,33143-4836,,"Education organization in MIAMI, FL with annual revenue of approximately $39M",
FOOD BANK OF NORTH ALABAMA,630884372,Human Services,225 FINNEY DR SW,HUNTSVILLE,AL,35824-2207,,"Human Services organization in HUNTSVILLE, AL with annual revenue of approximately $39M",
MORGAN MEMORIAL GOODWILL INDUSTRIES INC,042106765,Human Services,1010 HARRISON AVE,BOSTON,MA,02119-2540,,"Human Services organization in BOSTON, MA with annual revenue of approximately $39M",
TEXAS CASA INC,752252358,Religion,1501 W ANDERSON LANE B-2,AUSTIN,TX,78757-1452,,"Religion organization in AUSTIN, TX with annual revenue of approximately $39M",
BPH HOLDING CO INC,741472640,Human Services,4141 SOUTH BRAESWOOD BLVD,HOUSTON,TX,77025-3307,,"Human Services organization in HOUSTON, TX with annual revenue of approximately $39M",
MONTEFIORE EINSTEIN INC,471582973,Health,555 S BROADWAY,TARRYTOWN,NY,10591-6301,,"Health organization in TARRYTOWN, NY with annual revenue of approximately $39M",
UNION THEOLOGICAL SEMINARY,131624238,Education,3041 BROADWAY 121ST ST,NEW YORK,NY,10027-0000,,"Education organization in NEW YORK, NY with annual revenue of approximately $39M",
PARTNERS IN CARE FOUNDATION INC,953954057,Health,732 MOTT ST STE 150,SAN FERNANDO,CA,91340-4241,,"Health organization in SAN FERNANDO, CA with annual revenue of approximately $39M",
CONQUER CANCER FDN OF THE AMERICAN SOCIETY OF CLINICAL ONCOLOGY,311667995,Health,2318 MILL RD STE 800,ALEXANDRIA,VA,22314-6834,,"Health organization in ALEXANDRIA, VA with annual revenue of approximately $39M",
SOUTH CENTRAL HUMAN RESOURCE AGENCY INC,620944179,Other,PO BOX 638,FAYETTEVILLE,TN,37334-0638,,"Other organization in FAYETTEVILLE, TN with annual revenue of approximately $39M",
BRISTOL HOSPITAL MULTI-SPECIALTY GROUP,061466555,Health,15 RIVERSIDE AVE,BRISTOL,CT,06010-6312,,"Health organization in BRISTOL, CT with annual revenue of approximately $39M",
COVENANT WOODS,540524902,Health,7090 COVENANT WOODS DR,MECHANICSVILLE,VA,23111-7025,,"Health organization in MECHANICSVILLE, VA with annual revenue of approximately $39M",
AMERICAN UNIVERSITY OF ARMENIA CORPORATION,943140704,Education,1111 FRANKLIN ST,OAKLAND,CA,94607-5201,,"Education organization in OAKLAND, CA with annual revenue of approximately $39M",
CLIMATE AND CLEAN ENERGY EQUITY FUND,874680230,Environment,1100 13TH ST NW STE 800,WASHINGTON,DC,20005-4281,,"Environment organization in WASHINGTON, DC with annual revenue of approximately $39M",
COLUMBUS CENTER FOR HUMAN SERVICES INC,310996044,Human Services,540 INDUSTRIAL MILE RD,COLUMBUS,OH,43228-2413,,"Human Services organization in COLUMBUS, OH with annual revenue of approximately $39M",
ROBERT YOUNG CENTER FOR COMMUNITY MENTAL HEALTH,363678909,Health,4600 3RD ST,MOLINE,IL,61265-6106,,"Health organization in MOLINE, IL with annual revenue of approximately $39M",
COLUMBUS COMMUNITY HOSPITAL,741394418,Health,110 SHULT DR,COLUMBUS,TX,78934-3016,,"Health organization in COLUMBUS, TX with annual revenue of approximately $39M",
SCOTT & WHITE HOSPITAL-TAYLOR,741595711,Health,301 N WASHINGTON AVE,DALLAS,TX,75246-1754,,"Health organization in DALLAS, TX with annual revenue of approximately $39M",
SOUTHERN MISSISSIPPI PLANNING AND DEVELOPMENT DISTRICT INC,640441554,Other,10441 CORPORATE DR STE 1,GULFPORT,MS,39503-5790,,"Other organization in GULFPORT, MS with annual revenue of approximately $39M",
HABITAT FOR HUMANITY INTERNATIONAL INC,363283625,Human Services,1229 MILLWORK AVE STE 301,OMAHA,NE,68102-4111,,"Human Services organization in OMAHA, NE with annual revenue of approximately $39M",
SPECIAL HEALTH RESOURCES FOR TEXAS INCORPORATED,752405203,Other,PO BOX 2709,LONGVIEW,TX,75606-2709,,"Other organization in LONGVIEW, TX with annual revenue of approximately $39M",
GREENE MEMORIAL HOSPITAL INC,310809436,Health,1 PRESTIGE PLACE 910,MIAMISBURG,OH,45342-3794,,"Health organization in MIAMISBURG, OH with annual revenue of approximately $39M",
THE ARC OF ESSEX COUNTY INC,221546173,Human Services,123 NAYLON AVE,LIVINGSTON,NJ,07039-1005,,"Human Services organization in LIVINGSTON, NJ with annual revenue of approximately $39M",
ST JOSEPHS CENTER,240795689,Human Services,2010 ADAMS AVE,SCRANTON,PA,18509-1508,,"Human Services organization in SCRANTON, PA with annual revenue of approximately $39M",
NYSARC INC,141463735,Human Services,231 NEW YORK RD,PLATTSBURGH,NY,12903-4425,,"Human Services organization in PLATTSBURGH, NY with annual revenue of approximately $39M",
AMERICAN FRIENDS OF YESHIVA DMIR INC,132946608,International,5227 NEW UTRECHT AVE,BROOKLYN,NY,11219-3829,,"International organization in BROOKLYN, NY with annual revenue of approximately $39M",
ESPERANZA ACADEMY CHARTER SCHOOL,232853988,Education,4261 N 5TH ST,PHILADELPHIA,PA,19140-2615,,"Education organization in PHILADELPHIA, PA with annual revenue of approximately $38M",
PROVIDENCE ST JOSEPH HEALTH,811244422,Health,1801 LIND AVE SW,RENTON,WA,98057-3368,,"Health organization in RENTON, WA with annual revenue of approximately $38M",
PEACH TREE HEALTHCARE,680371679,Health,1114 YUBA STREET STE 220,MARYSVILLE,CA,95901-4838,,"Health organization in MARYSVILLE, CA with annual revenue of approximately $38M",
HOSPICE OF METRO DENVER INCORPORATED,840743121,Human Services,8289 E LOWRY BLVD,DENVER,CO,80230-7256,,"Human Services organization in DENVER, CO with annual revenue of approximately $38M",
PANCARE OF FLORIDA INC,912189932,Health,403 E 11TH ST,PANAMA CITY,FL,32401-3409,,"Health organization in PANAMA CITY, FL with annual revenue of approximately $38M",
TRACE INC,820460224,Other,3000 N LAKEHARBOR LN,BOISE,ID,83703-6905,,"Other organization in BOISE, ID with annual revenue of approximately $38M",
OUTER CAPE HEALTH SERVICES INC,042509828,Health,PO BOX 598,HARWICH PORT,MA,02646-0598,,"Health organization in HARWICH PORT, MA with annual revenue of approximately $38M",
FRANKLIN W OLIN COLLEGE OF ENGINEERING INC,061519057,Education,1000 OLIN WAY,NEEDHAM,MA,02492-1200,,"Education organization in NEEDHAM, MA with annual revenue of approximately $38M",
CENTER FOR CULTURAL AND TECHNICAL INTERCHANGE BETWEEN EAST AND WEST,990161603,International,1601 EAST-WEST ROAD,HONOLULU,HI,96848-1601,,"International organization in HONOLULU, HI with annual revenue of approximately $38M",
CARLOS ROSARIO INTERNATIONAL PUBLIC CHARTER SCHOOL,522157082,Education,1100 HARVARD ST NW,WASHINGTON,DC,20009-5356,,"Education organization in WASHINGTON, DC with annual revenue of approximately $38M",
RIVER ISLANDS ACADEMIES,475327392,Education,1175 MARINA DR,LATHROP,CA,95330-8586,,"Education organization in LATHROP, CA with annual revenue of approximately $38M",
APT FOUNDATION INC,237061218,Health,1 LONG WHARF DR STE 321,NEW HAVEN,CT,06511-5591,,"Health organization in NEW HAVEN, CT with annual revenue of approximately $38M",
MID-AMERICAN ATHLETIC CONFERENCE,310682486,Other,50 PUBLIC SQ STE 3000,CLEVELAND,OH,44113-2284,,"Other organization in CLEVELAND, OH with annual revenue of approximately $38M",
GOODWILL OF THE COASTAL EMPIRE INC,461548302,Human Services,7220 SALLIE MOOD DR,SAVANNAH,GA,31406-3921,,"Human Services organization in SAVANNAH, GA with annual revenue of approximately $38M",
IDAHO YOUTH RANCH INC,820253346,Human Services,5465 W IRVING ST,BOISE,ID,83706-1213,,"Human Services organization in BOISE, ID with annual revenue of approximately $38M",
STAND UP TO CANCER,884115555,Community,10880 WILSHIRE BLVD STE 1400,LOS ANGELES,CA,90024-4119,,"Community organization in LOS ANGELES, CA with annual revenue of approximately $38M",
FELLOWSHIP HEALTH RESOURCES INC,050373414,Human Services,24 ALBION RD STE 420,LINCOLN,RI,02865-3744,,"Human Services organization in LINCOLN, RI with annual revenue of approximately $38M",
INSTITUTE OF AMERICAN INDIAN & ALASKA NATIVE CULTURE & ARTS,850365964,Education,PO BOX 5310,SANTA FE,NM,87502-5310,,"Education organization in SANTA FE, NM with annual revenue of approximately $38M",
HENNEPIN THEATRE TR,412017278,Arts & Culture,900 HENNEPIN AVE,MINNEAPOLIS,MN,55403-1805,,"Arts & Culture organization in MINNEAPOLIS, MN with annual revenue of approximately $38M",
THE SEEING EYE INC,221539721,Human Services,PO BOX 375,MORRISTOWN,NJ,07963-0375,,"Human Services organization in MORRISTOWN, NJ with annual revenue of approximately $38M",
COOPERATIVE FOR HUMAN SERVICES INC,042737089,Human Services,24 HARTWELL AVE STE 2 BLDG A,LEXINGTON,MA,02421-3139,,"Human Services organization in LEXINGTON, MA with annual revenue of approximately $38M",
TOTAL LIFE HEALTHCARE INC,260262745,Other,225 E WASHINGTON AVE,JONESBORO,AR,72401-3111,,"Other organization in JONESBORO, AR with annual revenue of approximately $38M",
UNIVERSITY OF CALIFORNIA HOME LOAN PROGRAM CORPORATION,465081042,Education,1111 FRANKLIN ST,OAKLAND,CA,94607-5201,,"Education organization in OAKLAND, CA with annual revenue of approximately $38M",
SALEM ACADEMY & COLLEGE,560530005,Education,601 S CHURCH ST,WINSTON SALEM,NC,27101-5318,,"Education organization in WINSTON SALEM, NC with annual revenue of approximately $38M",
ASHLEY INC,521126145,Health,800 TYDINGS LN,HVRE DE GRACE,MD,21078-2132,,"Health organization in HVRE DE GRACE, MD with annual revenue of approximately $38M",
VOLUNTEERS OF AMERICA INC,263887973,Other,1660 DUKE STREET,ALEXANDRIA,VA,22314-3473,,"Other organization in ALEXANDRIA, VA with annual revenue of approximately $38M",
CONNECTICUT BAR FOUNDATION INC,066079763,Human Services,100 PEARL STREET,HARTFORD,CT,06103-4506,,"Human Services organization in HARTFORD, CT with annual revenue of approximately $38M",
SENIOR ALLIANCE INC,382322126,Human Services,3200 GREENFIELD RD STE 100,DEARBORN,MI,48120-1802,,"Human Services organization in DEARBORN, MI with annual revenue of approximately $38M",
SEATTLE ART MUSEUM,910640788,Arts & Culture,1300 1ST AVE,SEATTLE,WA,98101-2003,,"Arts & Culture organization in SEATTLE, WA with annual revenue of approximately $38M",
WHOLE FAMILY HEALTH CENTER INC,650715258,Health,827 18TH STREET,VERO BEACH,FL,32960-6481,,"Health organization in VERO BEACH, FL with annual revenue of approximately $38M",
THE MEDICAL CENTER AT FRANKLIN INC,611362001,Health,800 PARK ST,BOWLING GREEN,KY,42101-2347,,"Health organization in BOWLING GREEN, KY with annual revenue of approximately $38M",
VALLEY SENIOR SERVICES ALLIANCE,411915023,Human Services,2845 HAMLINE AVE N,ROSEVILLE,MN,55113-1888,,"Human Services organization in ROSEVILLE, MN with annual revenue of approximately $38M",
NORTHWEST PORTLAND AREA INDIAN HEALTH BOARD,930718154,Health,920 NW 17TH AVE,PORTLAND,OR,97209-2318,,"Health organization in PORTLAND, OR with annual revenue of approximately $38M",
FEEDMORE WESTERN NEW YORK INC,222470820,Human Services,100 JAMES E CASEY DR,BUFFALO,NY,14206-2368,,"Human Services organization in BUFFALO, NY with annual revenue of approximately $38M",
TRANSITION PROJECTS INC,930591582,Other,665 NW HOYT ST,PORTLAND,OR,97209-3769,,"Other organization in PORTLAND, OR with annual revenue of approximately $38M",
BRIGHTSPARK EARLY LEARNING SERVICES,911465046,Human Services,1225 S WELLER ST STE 300,SEATTLE,WA,98144-1906,,"Human Services organization in SEATTLE, WA with annual revenue of approximately $38M",
HATHAWAY BROWN SCHOOL,340714426,Education,19600 N PARK BLVD,SHAKER HTS,OH,44122-1825,,"Education organization in SHAKER HTS, OH with annual revenue of approximately $38M",
PROCTOR ACADEMY,020222179,Education,PO BOX 500,ANDOVER,NH,03216-0500,,"Education organization in ANDOVER, NH with annual revenue of approximately $38M",
THE DOOR - A CENTER OF ALTERNATIVES INC,136127348,Other,121 AVE OF AMER SUITE 506,NEW YORK,NY,10013-0000,,"Other organization in NEW YORK, NY with annual revenue of approximately $38M",
MID-AMERICA CHRISTIAN UNIVERSITY INC,741196134,Other,3500 SW 119TH ST,OKLAHOMA CITY,OK,73170-4500,,"Other organization in OKLAHOMA CITY, OK with annual revenue of approximately $38M",
ECHOING HILLS VILLAGE INC,310735747,Human Services,36272 CR 79,WARSAW,OH,43844-9770,,"Human Services organization in WARSAW, OH with annual revenue of approximately $38M",
LA ROCHE UNIVERSITY,251125048,Education,9000 BABCOCK BLVD,PITTSBURGH,PA,15237-5808,,"Education organization in PITTSBURGH, PA with annual revenue of approximately $38M",
HOUSTON SYMPHONY SOCIETY,741157373,Arts & Culture,615 LOUISIANA ST STE 102,HOUSTON,TX,77002-2715,,"Arts & Culture organization in HOUSTON, TX with annual revenue of approximately $38M",
NEIGHBORHOOD LEGAL SERVICES OF LOS ANGELES COUNTY,952408642,Other,1102 E CHEVY CHASE DR,GLENDALE,CA,91205-2511,,"Other organization in GLENDALE, CA with annual revenue of approximately $38M",
LIFE UNLIMITED INC,431237483,Human Services,2135 MANOR WAY,LIBERTY,MO,64068-7202,,"Human Services organization in LIBERTY, MO with annual revenue of approximately $38M",
KESWICK FOUNDATION INC,521066144,Health,700 W 40TH ST,BALTIMORE,MD,21211-2104,,"Health organization in BALTIMORE, MD with annual revenue of approximately $38M",
RURAL ALASKA COMMUNITY ACTION PROGRAM INC,920033876,Community,731 E 8TH AVE,ANCHORAGE,AK,99501-3772,,"Community organization in ANCHORAGE, AK with annual revenue of approximately $38M",
OPERATION FOOD SEARCH INC,431241854,Human Services,1644 LOTSIE BLVD,SAINT LOUIS,MO,63132-1444,,"Human Services organization in SAINT LOUIS, MO with annual revenue of approximately $38M",
PERMIAN BASIN COMMUNITY CENTERS FOR MENTAL HEALTH & MENTAL RETARDATION,751401776,Health,401 E ILLINOIS AVE STE 300,MIDLAND,TX,79701-4881,,"Health organization in MIDLAND, TX with annual revenue of approximately $38M",
GULF CARE INC,592239342,Human Services,7485 OFFICE RIDGE CIR,EDEN PRAIRIE,MN,55344-3690,,"Human Services organization in EDEN PRAIRIE, MN with annual revenue of approximately $38M",
WILLIAM WOODS UNIVERSITY,430654876,Education,1 UNIVERSITY AVE,FULTON,MO,65251-2388,,"Education organization in FULTON, MO with annual revenue of approximately $38M",
FINCA INTERNATIONAL INC,133240109,International,1201 15TH ST NW,WASHINGTON,DC,20005-2842,,"International organization in WASHINGTON, DC with annual revenue of approximately $38M",
CATHOLIC CHARITIES OF THE DIOCESE OF ROCKVILLE CENTRE,111843801,Other,90 CHERRY LN,HICKSVILLE,NY,11801-6232,,"Other organization in HICKSVILLE, NY with annual revenue of approximately $38M",
ALIVE HOSPICE INC,620983550,Human Services,1718 PATTERSON ST,NASHVILLE,TN,37203-2926,,"Human Services organization in NASHVILLE, TN with annual revenue of approximately $38M",
PHOEBE HOME INC,232302675,Health,1925 W TURNER ST,ALLENTOWN,PA,18104-5513,,"Health organization in ALLENTOWN, PA with annual revenue of approximately $38M",
UPSTREAM USA INC,352581424,Health,2 OLIVER STREET,BOSTON,MA,02109-4901,,"Health organization in BOSTON, MA with annual revenue of approximately $38M",
BRAVEN INCORPORATED,464340594,Human Services,100 N LA SALLE ST STE 310,CHICAGO,IL,60602-2406,,"Human Services organization in CHICAGO, IL with annual revenue of approximately $38M",
OUACHITA COUNTY MEDICAL CENTER,710766341,Health,PO BOX 797,CAMDEN,AR,71711-0797,,"Health organization in CAMDEN, AR with annual revenue of approximately $38M",
MINNESOTA ORCHESTRAL ASSOCIATION,410693875,Arts & Culture,1111 NICOLLET MALL,MINNEAPOLIS,MN,55403-2406,,"Arts & Culture organization in MINNEAPOLIS, MN with annual revenue of approximately $38M",
UNITED WAY INC,952274801,Community,515 S FIGUEROA ST,LOS ANGELES,CA,90071-3301,,"Community organization in LOS ANGELES, CA with annual revenue of approximately $38M",
YOUNG MENS CHRISTIAN ASSOCIATION OF GREATER SAN ANTONIO,741109634,Other,3233 N SAINT MARYS ST,SAN ANTONIO,TX,78212-3579,,"Other organization in SAN ANTONIO, TX with annual revenue of approximately $38M",
RURAL HEALTH SERVICES CONSORTIUM INC,621240690,Other,PO BOX 850,ROGERSVILLE,TN,37857-0850,,"Other organization in ROGERSVILLE, TN with annual revenue of approximately $38M",
CLINICAL SERVICES INC,571157115,Health,PO BOX 1037,MACON,GA,31202-1037,,"Health organization in MACON, GA with annual revenue of approximately $38M",
MILESTONE INC,362769801,Human Services,4060 MCFARLAND RD,LOVES PARK,IL,61111-4402,,"Human Services organization in LOVES PARK, IL with annual revenue of approximately $38M",
WESTMINSTER-CANTERBURY OF LYNCHBURG INC,540988608,Human Services,501 VES ROAD,LYNCHBURG,VA,24503-4638,,"Human Services organization in LYNCHBURG, VA with annual revenue of approximately $38M",
RECIDIVIZ INC,852039256,Human Services,1322 WEBSTER ST STE 402,OAKLAND,CA,94612-3218,,"Human Services organization in OAKLAND, CA with annual revenue of approximately $38M",
EASTSIDE PREPARATORY SCHOOL,371430960,Education,10613 NE 38TH PL,KIRKLAND,WA,98033-7927,,"Education organization in KIRKLAND, WA with annual revenue of approximately $38M",
CAMDEN PREP INC,471221222,Education,100 CHURCH STREET 9TH FLOOR,NEW YORK,NY,10007-2650,,"Education organization in NEW YORK, NY with annual revenue of approximately $38M",
SIMPSON UNIVERSITY,941339635,Education,2211 COLLEGE VIEW DR,REDDING,CA,96003-8601,,"Education organization in REDDING, CA with annual revenue of approximately $38M",
ESSENTIAL ACCESS HEALTH,952564024,Other,725 S FIGUEROA ST STE 3350,LOS ANGELES,CA,90017-5406,,"Other organization in LOS ANGELES, CA with annual revenue of approximately $38M",
PARTNERSHIPS IN COMMUNITY LIVING INC,930980637,Human Services,PO BOX 129,MONMOUTH,OR,97361-0129,,"Human Services organization in MONMOUTH, OR with annual revenue of approximately $38M",
GROW PUBLIC SCHOOLS,273166349,Education,4800 CORPORATE CT,BAKERSFIELD,CA,93311-8706,,"Education organization in BAKERSFIELD, CA with annual revenue of approximately $38M",
COMMUNITY HEALTH SYSTEMS INC,743083593,Health,PO BOX 1037,MACON,GA,31202-1037,,"Health organization in MACON, GA with annual revenue of approximately $38M",
COMMUNITY INVESTMENT CORP,362780862,Human Services,222 S RIVERSIDE PLZ STE 380,CHICAGO,IL,60606-7801,,"Human Services organization in CHICAGO, IL with annual revenue of approximately $38M",
AFRICAN WILDLIFE FOUNDATION,520781390,Health,1100 NEW JERSEY AVE SE STE 900,WASHINGTON,DC,20003-3348,,"Health organization in WASHINGTON, DC with annual revenue of approximately $38M",
COMMUNITY LIVING OPTIONS INC,371079626,Human Services,285 S FARNHAM ST,GALESBURG,IL,61401-5323,,"Human Services organization in GALESBURG, IL with annual revenue of approximately $38M",
IOWA DONOR NETWORK,421414092,Other,550 N MADISON AVE,NORTH LIBERTY,IA,52317-8401,,"Other organization in NORTH LIBERTY, IA with annual revenue of approximately $38M",
CDA HOUSING INC,300572797,Human Services,4003 80TH ST STE 101,KENOSHA,WI,53142-4995,,"Human Services organization in KENOSHA, WI with annual revenue of approximately $38M",
GRIFFIN FACULTY PHYSICIANS INC,061463147,Health,130 DIVISION ST,DERBY,CT,06418-1326,,"Health organization in DERBY, CT with annual revenue of approximately $38M",
KAHALA SENIOR LIVING COMMUNITY INC,990290103,Human Services,4389 MALIA ST,HONOLULU,HI,96821-1106,,"Human Services organization in HONOLULU, HI with annual revenue of approximately $38M",
MUSIC ASSOCIATES OF ASPEN INC,840445087,Arts & Culture,225 MUSIC SCHOOL RD,ASPEN,CO,81611-8501,,"Arts & Culture organization in ASPEN, CO with annual revenue of approximately $38M",
CROSSETT HEALTH FOUNDATION,710236870,Health,PO BOX 400,CROSSETT,AR,71635-0400,,"Health organization in CROSSETT, AR with annual revenue of approximately $38M",
SOUTH SUTTER CHARTER SCHOOL,432084107,Education,PO BOX 1012,PLACERVILLE,CA,95667-1012,,"Education organization in PLACERVILLE, CA with annual revenue of approximately $38M",
MARIAN UNIVERSITY INC,391024723,Education,45 S NATIONAL AVE,FOND DU LAC,WI,54935-4621,,"Education organization in FOND DU LAC, WI with annual revenue of approximately $38M",
ARC OF MONTGOMERY COUNTY INC,520639953,Other,7362 CALHOUN PL,ROCKVILLE,MD,20855-2759,,"Other organization in ROCKVILLE, MD with annual revenue of approximately $38M",
LA COOPERATIVA CAMPESINA DE CALIFORNIA,680329821,Human Services,1107 9TH ST STE 420,SACRAMENTO,CA,95814-3627,,"Human Services organization in SACRAMENTO, CA with annual revenue of approximately $38M",
UNIVERSITY OF NEW HAMPSHIRE FOUNDATION INCORPORATED,020437506,Education,ELLIOTT ALUMNI CENTER 9 EDGEWOOD RD,DURHAM,NH,03824-0000,,"Education organization in DURHAM, NH with annual revenue of approximately $38M",
DEVELOPMENTAL DISABILITIES CENTER,840526620,Human Services,1400 DIXON AVE,LAFAYETTE,CO,80026-2790,,"Human Services organization in LAFAYETTE, CO with annual revenue of approximately $38M",
HIGH WATCH RECOVERY CENTER INC,060674970,Other,PO BOX 607,KENT,CT,06757-0607,,"Other organization in KENT, CT with annual revenue of approximately $38M",
INTERNATIONAL DEVELOPMENT ENTERPRISES,232220051,International,1031 33RD ST STE 270,DENVER,CO,80205-2772,,"International organization in DENVER, CO with annual revenue of approximately $38M",
UNITED CEREBRAL PALSY OF QUEENS,111665821,Health,8115 164TH ST,JAMAICA,NY,11432-1118,,"Health organization in JAMAICA, NY with annual revenue of approximately $38M",
WASHINGTON INSTITUTE FOR EDUCATION AND RESEARCH,921206307,Education,1776 MASSACHUSETTS AVE NW SUITE,WASHINGTON,DC,20036-1904,,"Education organization in WASHINGTON, DC with annual revenue of approximately $38M",
UNITED CHURCH INSURANCE COMPANY INC,270045940,Other,1468 W 9TH ST STE 350,CLEVELAND,OH,44113-1220,,"Other organization in CLEVELAND, OH with annual revenue of approximately $38M",
COMMUNITIES FOUNDATION OF OKLAHOMA INC,731396320,Community,PO BOX 21210,OKLAHOMA CITY,OK,73156-1210,,"Community organization in OKLAHOMA CITY, OK with annual revenue of approximately $38M",
TRI-COUNTY COMMUNITY ACTION AGENCY,050309695,Human Services,1126 HARTFORD AVE,JOHNSTON,RI,02919-7109,,"Human Services organization in JOHNSTON, RI with annual revenue of approximately $38M",
COMPREHENSIVE MENTAL HEALTH CENTER OF TACOMA PIERCE COUNTY,910854239,Health,737 FAWCETT AVE,TACOMA,WA,98402-5503,,"Health organization in TACOMA, WA with annual revenue of approximately $38M",
MONTGOMERY COUNTY FOOD BANK INC,760153892,Other,1 FOOD FOR LIFE WAY,CONROE,TX,77385-1133,,"Other organization in CONROE, TX with annual revenue of approximately $38M",
THE ACADEMY IN MANAYUNK INC,010849648,Education,1200 RIVER RD,CONSHOHOCKEN,PA,19428-2442,,"Education organization in CONSHOHOCKEN, PA with annual revenue of approximately $38M",
CENTENARY COLLEGE OF LOUISIANA,720408915,Other,2911 CENTENARY BLVD,SHREVEPORT,LA,71104-3335,,"Other organization in SHREVEPORT, LA with annual revenue of approximately $38M",
