name,ein,category,address,city,state,zip_code,website,description,phone
H E L P USA INC,911922828,Human Services,115 E 13TH ST,NEW YORK,NY,10003-5305,,"Human Services organization in NEW YORK, NY with annual revenue of approximately $127M",
URSINUS COLLEGE,231177930,Education,601 E MAIN ST,COLLEGEVILLE,PA,19426-2509,,"Education organization in COLLEGEVILLE, PA with annual revenue of approximately $127M",
MIND OC,823901590,Human Services,18650 MACARTHUR BLVD STE 350,IRVINE,CA,92612-1205,,"Human Services organization in IRVINE, CA with annual revenue of approximately $127M",
RISE INC,870454287,Human Services,4554 E INVERNESS AVE,MESA,AZ,85206-4639,,"Human Services organization in MESA, AZ with annual revenue of approximately $127M",
TEXAS MEDICAL CENTER,741030788,Health,2450 HOLCOMBE BLVD STE 1,HOUSTON,TX,77021-2040,,"Health organization in HOUSTON, TX with annual revenue of approximately $127M",
JUDICIAL WATCH INC,521885088,Community,425 3RD ST SW STE 800,WASHINGTON,DC,20024-3232,,"Community organization in WASHINGTON, DC with annual revenue of approximately $127M",
BRONXWORKS INC,133254484,Human Services,60 E TREMONT AVE,BRONX,NY,10453-5842,,"Human Services organization in BRONX, NY with annual revenue of approximately $127M",
FOUNDATION MEDICAL PARTNERS INC,020456218,Health,PO BOX 3410,NASHUA,NH,03061-3410,,"Health organization in NASHUA, NH with annual revenue of approximately $127M",
THE YOUNG MENS AND YOUNG WOMENS HEBREW ASSOCIATION,131624229,Religion,1395 LEXINGTON AVE,NEW YORK,NY,10128-1612,,"Religion organization in NEW YORK, NY with annual revenue of approximately $127M",
CALVARY HOSPITAL INC,131740274,Health,1740 EASTCHESTER RD,BRONX,NY,10461-2300,,"Health organization in BRONX, NY with annual revenue of approximately $127M",
MARYMOUNT UNIVERSITY,540573801,Other,2807 N GLEBE ROADBUSINESS OFFICE ST,ARLINGTON,VA,22207-0000,,"Other organization in ARLINGTON, VA with annual revenue of approximately $127M",
AIDS ARMS INC,752306145,Health,3900 JUNIUS ST STE 300,DALLAS,TX,75246-1602,,"Health organization in DALLAS, TX with annual revenue of approximately $127M",
MERIDIAN HEALTH SERVICES CORP,351302836,Health,240 N TILLOTSON AVE,MUNCIE,IN,47304-3988,,"Health organization in MUNCIE, IN with annual revenue of approximately $127M",
KIDANGO INC,942581686,Human Services,44000 OLD WARM SPRINGS BLVD,FREMONT,CA,94538-6145,,"Human Services organization in FREMONT, CA with annual revenue of approximately $127M",
ASSUMPTION UNIVERSITY,042105776,Education,500 SALISBURY STREET,WORCESTER,MA,01609-1265,,"Education organization in WORCESTER, MA with annual revenue of approximately $127M",
BETHEL UNIVERSITY,410708577,Education,3900 BETHEL DR,SAINT PAUL,MN,55112-6999,,"Education organization in SAINT PAUL, MN with annual revenue of approximately $127M",
THE WINIFRED MASTERSON BURKE REHABILITATION HOSPITAL,131739937,Health,785 MAMARONECK AVE,WHITE PLAINS,NY,10605-2523,,"Health organization in WHITE PLAINS, NY with annual revenue of approximately $127M",
GREAT PLAINS TRIBAL LEADERS HEALTH BOARD,460420063,Health,2611 ELDERBERRY BLVD,RAPID CITY,SD,57703-5970,,"Health organization in RAPID CITY, SD with annual revenue of approximately $127M",
UNIVERSITY OF MARY,450273403,Education,7500 UNIVERSITY DR,BISMARCK,ND,58504-9652,,"Education organization in BISMARCK, ND with annual revenue of approximately $127M",
INDEPENDENT SUPPORT SERVICES INC,050535944,Health,20 CRYSTAL STREET,MONTICELLO,NY,12701-1380,,"Health organization in MONTICELLO, NY with annual revenue of approximately $126M",
ADVENTIST GLENOAKS HOSPITAL,363208390,Other,701 WINTHROP AVE,GLENDALE HTS,IL,60139-1405,,"Other organization in GLENDALE HTS, IL with annual revenue of approximately $126M",
NEW YORK EYE & EAR INFIRMARY,135562304,Health,310 E 14TH ST,NEW YORK,NY,10003-4284,,"Health organization in NEW YORK, NY with annual revenue of approximately $126M",
SEATTLE CHILDRENS FOUNDATION,911156519,Other,PO BOX 5371,SEATTLE,WA,98145-5005,,"Other organization in SEATTLE, WA with annual revenue of approximately $126M",
MEMORIAL HOSPITAL,020222156,Health,3073 WHITE MOUNTAIN HWY,NORTH CONWAY,NH,03860-7101,,"Health organization in NORTH CONWAY, NH with annual revenue of approximately $126M",
PHOEBE SUMTER MEDICAL CENTER INC,263975185,Health,126 US HIGHWAY 280 W,AMERICUS,GA,31719-8645,,"Health organization in AMERICUS, GA with annual revenue of approximately $126M",
INTERNATIONAL REPUBLICAN INSTITUTE,521340267,Education,1225 I ST NW STE 800,WASHINGTON,DC,20005-5962,,"Education organization in WASHINGTON, DC with annual revenue of approximately $126M",
AMYOTROPHIC LATERAL SCLEROSIS ASSN,133271855,Health,1300 WILSON BLVD STE 600,ARLINGTON,VA,22209-2335,,"Health organization in ARLINGTON, VA with annual revenue of approximately $126M",
UNIVERSITY OF SOUTH FLORIDA FOUNDATION INC,590879015,Education,4202 EAST FOWLER AVENUE ALC 100,TAMPA,FL,33620-9951,,"Education organization in TAMPA, FL with annual revenue of approximately $126M",
BRONX PARENT HOUSING NETWORK INC,134100758,Human Services,488 E 164TH ST MANAGEMENT SUITE,BRONX,NY,10456-6620,,"Human Services organization in BRONX, NY with annual revenue of approximately $126M",
NAZARETH UNIVERSITY,160743088,Education,4245 EAST AVE,ROCHESTER,NY,14618-3703,,"Education organization in ROCHESTER, NY with annual revenue of approximately $126M",
SOLES 4 SOULS,204023482,Human Services,319 MARTINGALE DR,OLD HICKORY,TN,37138-3349,,"Human Services organization in OLD HICKORY, TN with annual revenue of approximately $126M",
ROADRUNNER FOOD BANK INC,850278525,Human Services,5840 OFFICE BLVD NE,ALBUQUERQUE,NM,87109-5819,,"Human Services organization in ALBUQUERQUE, NM with annual revenue of approximately $126M",
SALUD INTEGRAL EN LA MONTANA INC,660329532,Health,PO BOX 515,NARANJITO,PR,00719-0515,,"Health organization in NARANJITO, PR with annual revenue of approximately $126M",
WELLSPAN SURGERY AND REHABILITATION HOSPITAL,232899911,Health,PO BOX 2767,YORK,PA,17405-2767,,"Health organization in YORK, PA with annual revenue of approximately $125M",
RIVERSIDE COMMUNITY CARE INC,043097170,Health,270 BRIDGE ST STE 301,DEDHAM,MA,02026-1798,,"Health organization in DEDHAM, MA with annual revenue of approximately $125M",
ELIZABETH SETON PEDIATRIC CENTER,133398657,Other,300 CORPORATE BLVD S,YONKERS,NY,10701-6862,,"Other organization in YONKERS, NY with annual revenue of approximately $125M",
COLONIAL WILLIAMSBURG FOUNDATION,540505888,Arts & Culture,301 FIRST ST,WILLIAMSBURG,VA,23185-4306,,"Arts & Culture organization in WILLIAMSBURG, VA with annual revenue of approximately $125M",
GULF COAST REGIONAL BLOOD CENTER,741809687,Health,1400 LA CONCHA LN,HOUSTON,TX,77054-1802,,"Health organization in HOUSTON, TX with annual revenue of approximately $125M",
PRESBYTERIAN MEDICAL SERVICES,850206810,Health,1422 PASEO DE PERALTA,SANTA FE,NM,87501-4327,,"Health organization in SANTA FE, NM with annual revenue of approximately $125M",
RELIGIOUS AND CHARITABLE RISK POOLING TRUST OF THE BROTHERS OF,363094218,Religion,1205 WINDHAM PKWY,ROMEOVILLE,IL,60446-1672,,"Religion organization in ROMEOVILLE, IL with annual revenue of approximately $125M",
MAINSAIL HEALTH PARTNERS,844667819,Health,22 WESTEDGE ST STE 319,CHARLESTON,SC,29403-6983,,"Health organization in CHARLESTON, SC with annual revenue of approximately $125M",
CAPITAL REGION MEDICAL CENTER,440546366,Health,1125 MADISON ST,JEFFERSON CTY,MO,65101-5227,,"Health organization in JEFFERSON CTY, MO with annual revenue of approximately $125M",
UNIVERSITY OF CALIFORNIA IRVINE FOUNDATION,952540117,Education,111 THEORY STE 200,IRVINE,CA,92617-3001,,"Education organization in IRVINE, CA with annual revenue of approximately $125M",
WESTERN MICHIGAN UNIVERSITY HOMER STRYKER M D SCHOOL OF MEDICINE,454135256,Education,1000 OAKLAND DR,KALAMAZOO,MI,49008-1282,,"Education organization in KALAMAZOO, MI with annual revenue of approximately $125M",
COMPUNET CLINICAL LABORATORIES LLC,311258010,Other,2308 SANDRIDGE DR,MORAINE,OH,45439-1847,,"Other organization in MORAINE, OH with annual revenue of approximately $125M",
CHICAGO SYMPHONY ORCHESTRA,362167823,Arts & Culture,220 SOUTH MICHIGAN AVE,CHICAGO,IL,60604-2596,,"Arts & Culture organization in CHICAGO, IL with annual revenue of approximately $125M",
GOOD SHEPHERD SERVICES,135598710,Human Services,305 7TH AVENUE 9TH FLOOR,NEW YORK,NY,10001-6161,,"Human Services organization in NEW YORK, NY with annual revenue of approximately $125M",
BENEFIS HEALTH SYSTEM INC,263538104,Health,500 15TH AVE S,GREAT FALLS,MT,59405-4324,,"Health organization in GREAT FALLS, MT with annual revenue of approximately $125M",
MEMORIAL HERMANN PHARMACY SERVICES LLC,202184459,Health,929 GESSNER RD STE 1900,HOUSTON,TX,77024-2317,,"Health organization in HOUSTON, TX with annual revenue of approximately $125M",
WELIA HEALTH,845163224,Health,301 HIGHWAY 65 S,MORA,MN,55051-1899,,"Health organization in MORA, MN with annual revenue of approximately $125M",
UPSON COUNTY HOSPITAL INC,581734026,Health,PO BOX 1059,THOMASTON,GA,30286-0027,,"Health organization in THOMASTON, GA with annual revenue of approximately $125M",
NEIGHBORHOOD HOUSING SERVICES OF THE SOUTH SHORE INC,042732439,Human Services,422 WASHINGTON ST,QUINCY,MA,02169-5715,,"Human Services organization in QUINCY, MA with annual revenue of approximately $125M",
FULTON COUNTY HEALTH CENTER,344428214,Health,725 S SHOOP AVE,WAUSEON,OH,43567-1702,,"Health organization in WAUSEON, OH with annual revenue of approximately $125M",
CAL POLY CORPORATION,951648180,Education,1 GRAND AVE BLD 15,SAN LUIS OBISPO,CA,93407-9000,,"Education organization in SAN LUIS OBISPO, CA with annual revenue of approximately $124M",
SAINT MARYS HOSPITAL FOR CHILDREN INC,111679599,Health,2901 216TH ST,BAYSIDE,NY,11360-2810,,"Health organization in BAYSIDE, NY with annual revenue of approximately $124M",
ACERO CHARTER SCHOOLS INC,364235934,Other,18 S MICHIGAN AVE,CHICAGO,IL,60603-3200,,"Other organization in CHICAGO, IL with annual revenue of approximately $124M",
FRANKLIN PIERCE UNIVERSITY,020263136,Education,40 UNIVERSITY DR,RINDGE,NH,03461-5046,,"Education organization in RINDGE, NH with annual revenue of approximately $124M",
OMAHA COMMUNITY FOUNDATION,470645958,Community,1120 S 101ST ST STE 320,OMAHA,NE,68124-1088,,"Community organization in OMAHA, NE with annual revenue of approximately $124M",
THE COMMUNITY PRESERVATION CORPORATION,132792409,Community,220 EAST 42ND ST 16TH FL,NEW YORK,NY,10017-5823,,"Community organization in NEW YORK, NY with annual revenue of approximately $124M",
ST NORBERT COLLEGE INC,391399196,Education,100 GRANT ST,DE PERE,WI,54115-2002,,"Education organization in DE PERE, WI with annual revenue of approximately $124M",
URBAN INSTITUTE,520880375,Research,500 LENFANT PLAZA SW 2ND FLOOR,WASHINGTON,DC,20024-2274,,"Research organization in WASHINGTON, DC with annual revenue of approximately $124M",
WELLSTAR MCG HEALTH INC,272999718,Other,793 SAWYER RD,MARIETTA,GA,30062-2222,,"Other organization in MARIETTA, GA with annual revenue of approximately $124M",
PLANNED PARENTHOOD LOS ANGELES,952408623,Health,400 W 30TH ST,LOS ANGELES,CA,90007-3320,,"Health organization in LOS ANGELES, CA with annual revenue of approximately $124M",
ONELEGACY,953138799,Health,1303 W OPTICAL DR,IRWINDALE,CA,91702-3251,,"Health organization in IRWINDALE, CA with annual revenue of approximately $124M",
WMC-NEW YORK INC,134107864,Health,100 WOODS RD TAYLOR PAVILION M222,VALHALLA,NY,10595-1530,,"Health organization in VALHALLA, NY with annual revenue of approximately $124M",
POSITIVE IMPACT HEALTH CENTERS INC,581973324,Health,2800 CENTURY PKWY NE STE 550,ATLANTA,GA,30345-3161,,"Health organization in ATLANTA, GA with annual revenue of approximately $124M",
ASCENSION ST FRANCIS HOSPITAL INC,390907740,Health,PO BOX 45998,SAINT LOUIS,MO,63145-5998,,"Health organization in SAINT LOUIS, MO with annual revenue of approximately $124M",
NEW YORK COMMUNITY HOSPITAL OF BROOKLYN INC,111986351,Health,2525 KINGS HWY,BROOKLYN,NY,11229-1705,,"Health organization in BROOKLYN, NY with annual revenue of approximately $124M",
SOUTH SHORE HEALTH SYSTEM INC,042105926,Health,55 FOGG RD,S WEYMOUTH,MA,02190-2432,,"Health organization in S WEYMOUTH, MA with annual revenue of approximately $124M",
OAK RIDGE ASSOCIATED UNIVERSITIES INC,620476816,Other,PO BOX 117,OAK RIDGE,TN,37831-0117,,"Other organization in OAK RIDGE, TN with annual revenue of approximately $124M",
RIVER SPRINGS CHARTER SCHOOL INC,205069467,Education,27740 JEFFERSON AVE,TEMECULA,CA,92590-2638,,"Education organization in TEMECULA, CA with annual revenue of approximately $124M",
AMERICAN COLLEGE OF CARDIOLOGY FOUNDATION,135641985,Health,2400 N STREET NW,WASHINGTON,DC,20037-1153,,"Health organization in WASHINGTON, DC with annual revenue of approximately $124M",
CENTRAL CALIFORNIA FOOD BANK,770320851,Human Services,4010 E AMENDOLA DR,FRESNO,CA,93725-2335,,"Human Services organization in FRESNO, CA with annual revenue of approximately $124M",
WESTMONT COLLEGE,951684793,Education,955 LA PAZ RD,SANTA BARBARA,CA,93108-1023,,"Education organization in SANTA BARBARA, CA with annual revenue of approximately $124M",
THE UNIVERSITY OF BRIDGEPORT INC,861274088,Education,1 RIVERSIDE DR,EAST HARTFORD,CT,06118-1837,,"Education organization in EAST HARTFORD, CT with annual revenue of approximately $124M",
DOMINICAN UNIVERSITY,362167855,Education,7900 DIVISION ST,RIVER FOREST,IL,60305-1066,,"Education organization in RIVER FOREST, IL with annual revenue of approximately $123M",
NORTH CAROLINA PARTNERSHIP FOR CHILDREN INC,561850485,Education,1100 WAKE FOREST RD,RALEIGH,NC,27604-1354,,"Education organization in RALEIGH, NC with annual revenue of approximately $123M",
CALIFORNIA ONLINE PUBLIC SCHOOLS,510596749,Education,33272 VALLE RD,SAN JUAN CAPO,CA,92675-4842,,"Education organization in SAN JUAN CAPO, CA with annual revenue of approximately $123M",
INTERNEWS NETWORK,943027961,Arts & Culture,PO BOX 4448,ARCATA,CA,95518-4448,,"Arts & Culture organization in ARCATA, CA with annual revenue of approximately $123M",
WB COMMUNITY HEALTH,061494220,Education,2000 CHAPEL VIEW BLVD,CRANSTON,RI,02920-3078,,"Education organization in CRANSTON, RI with annual revenue of approximately $123M",
AUGUSTANA UNIVERSITY ASSOCIATION,460224588,Education,2001 S SUMMIT AVE,SIOUX FALLS,SD,57197-0001,,"Education organization in SIOUX FALLS, SD with annual revenue of approximately $123M",
NEW YORK MEDICAL COLLEGE,131099420,Other,40 SUNSHINE COTTAGE RD,VALHALLA,NY,10595-1524,,"Other organization in VALHALLA, NY with annual revenue of approximately $123M",
SVCMC INC,134077996,Health,530 7TH AVENUE,NEW YORK,NY,10018-4878,,"Health organization in NEW YORK, NY with annual revenue of approximately $123M",
BOWEN HEALTH INC,351057889,Health,PO BOX 497,WARSAW,IN,46581-0497,,"Health organization in WARSAW, IN with annual revenue of approximately $123M",
SPECTRUM HEALTH SYSTEMS INC,042478978,Health,10 MECHANIC ST STE 302,WORCESTER,MA,01608-2419,,"Health organization in WORCESTER, MA with annual revenue of approximately $123M",
BAY PARK COMMUNITY HOSPITAL,341883132,Health,100 MADISON AVE,TOLEDO,OH,43604-1516,,"Health organization in TOLEDO, OH with annual revenue of approximately $123M",
SEGERSTROM CENTER FOR THE ARTS,237287150,Arts & Culture,600 TOWN CENTER DR,COSTA MESA,CA,92626-1916,,"Arts & Culture organization in COSTA MESA, CA with annual revenue of approximately $123M",
SANFORD BURNHAM PREBYS MEDICAL DISCOVERY INSTITUTE,510197108,Health,10901 N TORREY PINES RD,LA JOLLA,CA,92037-1005,,"Health organization in LA JOLLA, CA with annual revenue of approximately $123M",
UNIVERSITY AT BUFFALO FOUNDATION INC,160865182,Education,PO BOX 900,BUFFALO,NY,14226-0900,,"Education organization in BUFFALO, NY with annual revenue of approximately $123M",
ST VINCENT HEALTH INC,352052591,Health,PO BOX 45998,SAINT LOUIS,MO,63145-5998,,"Health organization in SAINT LOUIS, MO with annual revenue of approximately $123M",
ST MARYS HOSPITAL DECATUR OF THE HOSPITAL SISTERS OF THE THIRD ORDE,370661244,Health,1800 E LAKE SHORE DR,DECATUR,IL,62521-3810,,"Health organization in DECATUR, IL with annual revenue of approximately $123M",
AMERICAN ASSOCIATION FOR THE ADVANCEMENT OF SCIENCE,530196568,Research,1200 NEW YORK AVE NW,WASHINGTON,DC,20005-3928,,"Research organization in WASHINGTON, DC with annual revenue of approximately $123M",
VERMONT ENERGY INVESTMENT CORP,030304418,Environment,20 WINOOSKI FALLSWAY 5TH,WINOOSKI,VT,05404-0000,,"Environment organization in WINOOSKI, VT with annual revenue of approximately $123M",
NEWARK WAYNE COMMUNITY HOSPITAL,150584188,Health,100 KINGS HIGHWAY SOUTH,ROCHESTER,NY,14617-5504,,"Health organization in ROCHESTER, NY with annual revenue of approximately $123M",
JUSTICE INNOVATION INC,852810883,Human Services,520 8TH AVE 18TH FL,NEW YORK,NY,10018-6507,,"Human Services organization in NEW YORK, NY with annual revenue of approximately $123M",
TRICORE LABORATORY SERVICES CORPORATION,201358178,Health,1001 WOODWARD PL NE,ALBUQUERQUE,NM,87102-2705,,"Health organization in ALBUQUERQUE, NM with annual revenue of approximately $122M",
FREDERICK HEALTH MEDICAL GROUP LLC,453007639,Health,400 WEST SEVENTH STREET,FREDERICK,MD,21701-4506,,"Health organization in FREDERICK, MD with annual revenue of approximately $122M",
PRESBYTERIAN MANORS INC,237154996,Human Services,2414 N WOODLAWN BLVD,WICHITA,KS,67220-3902,,"Human Services organization in WICHITA, KS with annual revenue of approximately $122M",
UNIVERSITY OF ARKANSAS FOUNDATION INC,716056774,Education,535 W RESEARCH CENTER BLVD STE 120,FAYETTEVILLE,AR,72701-6944,,"Education organization in FAYETTEVILLE, AR with annual revenue of approximately $122M",
ST BERNARD HOSPITAL,362264414,Health,326 W 64TH ST,CHICAGO,IL,60621-3114,,"Health organization in CHICAGO, IL with annual revenue of approximately $122M",
THE PROVIDENCE COMMUNITY HEALTH CENTERS INC,050368134,Other,375 ALLENS AVE,PROVIDENCE,RI,02905-5010,,"Other organization in PROVIDENCE, RI with annual revenue of approximately $122M",
CAPITAL UNIVERSITY,314379435,Education,1 COLLEGE AND MAIN,COLUMBUS,OH,43209-7812,,"Education organization in COLUMBUS, OH with annual revenue of approximately $122M",
OHIO WESLEYAN UNIVERSITY,314379585,Education,61 S SANDUSKY ST,DELAWARE,OH,43015-2333,,"Education organization in DELAWARE, OH with annual revenue of approximately $122M",
WASHINGTON INSTITUTE FOR COAGULATION,832302258,Health,701 PIKE ST STE 1900,SEATTLE,WA,98101-3932,,"Health organization in SEATTLE, WA with annual revenue of approximately $122M",
THDF II INC,582491657,Human Services,2455 PACES FERRY ROAD C-17,ATLANTA,GA,30339-6444,,"Human Services organization in ATLANTA, GA with annual revenue of approximately $122M",
WINDHAM COMMUNITY MEMORIAL HOSPITAL INC,060646966,Health,112 MANSFIELD AVE,WILLIMANTIC,CT,06226-2045,,"Health organization in WILLIMANTIC, CT with annual revenue of approximately $122M",
LOVETT SCHOOL,580619038,Education,4075 PACES FERRY RD NW,ATLANTA,GA,30327-3009,,"Education organization in ATLANTA, GA with annual revenue of approximately $122M",
GRAND ITASCA CLINIC AND HOSPITAL,411865874,Health,1601 GOLF COURSE RD,GRAND RAPIDS,MN,55744-8648,,"Health organization in GRAND RAPIDS, MN with annual revenue of approximately $122M",
ERIE FAMILY HEALTH CENTER INC,363088628,Health,1701 W SUPERIOR ST,CHICAGO,IL,60622-5646,,"Health organization in CHICAGO, IL with annual revenue of approximately $122M",
DENVER SCHOOL OF SCIENCE AND TECHNOLOGY INC,841602733,Education,730 COLORADO BLVD UNIT 200,DENVER,CO,80206-9962,,"Education organization in DENVER, CO with annual revenue of approximately $122M",
CENTER FOR FAMILY SERVICES INC,223669704,Human Services,1 ALPHA AVE,VOORHEES,NJ,08043-1049,,"Human Services organization in VOORHEES, NJ with annual revenue of approximately $122M",
SUNRISE COMMUNITY INC,650118730,Human Services,9040 SW 72ND ST,MIAMI,FL,33173-3432,,"Human Services organization in MIAMI, FL with annual revenue of approximately $122M",
B H R A G S HOMECARE INC,112579798,Other,2005 NOSTRAND AVE,BROOKLYN,NY,11210-1531,,"Other organization in BROOKLYN, NY with annual revenue of approximately $122M",
AVERA ST MARYS,460230199,Health,801 E SIOUX AVE,PIERRE,SD,57501-3323,,"Health organization in PIERRE, SD with annual revenue of approximately $122M",
EPOCH TIMES ASSOCIATION INC,223848589,Arts & Culture,229 W 28TH ST FL 6,NEW YORK,NY,10001-5905,,"Arts & Culture organization in NEW YORK, NY with annual revenue of approximately $122M",
FRIENDS OF THE WORLD FOOD PROGRAM INC,133843435,Human Services,1750 H ST NW STE 500,WASHINGTON,DC,20006-4692,,"Human Services organization in WASHINGTON, DC with annual revenue of approximately $122M",
RIVERVIEW SCHOOL INC,042240919,Education,551 ROUTE 6A,EAST SANDWICH,MA,02537-1448,,"Education organization in EAST SANDWICH, MA with annual revenue of approximately $122M",
OKLAHOMA CITY UNIVERSITY,730579265,Education,2501 N BLACKWELDER AVE,OKLAHOMA CITY,OK,73106-1402,,"Education organization in OKLAHOMA CITY, OK with annual revenue of approximately $121M",
FIVE KEYS SCHOOLS AND PROGRAMS,810622701,Education,320 13TH STREET,OAKLAND,CA,94612-3953,,"Education organization in OAKLAND, CA with annual revenue of approximately $121M",
MYSTIC VALLEY ELDER SERVICES INC,042562646,Human Services,300 COMMERCIAL ST STE 19,MALDEN,MA,02148-7311,,"Human Services organization in MALDEN, MA with annual revenue of approximately $121M",
ST VINCENTS AMBULATORY CARE INC,592292041,Other,PO BOX 45998,SAINT LOUIS,MO,63145-5998,,"Other organization in SAINT LOUIS, MO with annual revenue of approximately $121M",
UNITED WAY OF CENTRAL ALABAMA INC,630288846,Community,3600 8TH AVENUE SOUTH,BIRMINGHAM,AL,35222-3250,,"Community organization in BIRMINGHAM, AL with annual revenue of approximately $121M",
ROPER ST FRANCIS MOUNT PLEASANT HOSPITAL,570360499,Health,3500 N HIGHWAY 17,MT PLEASANT,SC,29466-9123,,"Health organization in MT PLEASANT, SC with annual revenue of approximately $121M",
SOUTHEAST FLORIDA BEHAVIORAL HEALTH NETWORK INC,271871869,Health,8895 N MILITARY TRL STE 102E,WEST PALM BCH,FL,33410-6262,,"Health organization in WEST PALM BCH, FL with annual revenue of approximately $121M",
ST JOSEPHS HOSPITAL OF BUCKHANNON INC,550356996,Health,1 AMALIA DR,BUCKHANNON,WV,26201-2276,,"Health organization in BUCKHANNON, WV with annual revenue of approximately $121M",
GEORGIA SOUTHERN UNIVERSITY RESEARCH AND SVC FOUNDATION INC,582354256,Research,PO BOX 8005,STATESBORO,GA,30460-1000,,"Research organization in STATESBORO, GA with annual revenue of approximately $121M",
PROJECT RENEWAL INC,132602882,Health,200 VARICK STREET,NEW YORK,NY,10014-4810,,"Health organization in NEW YORK, NY with annual revenue of approximately $121M",
VIRTUA WILLINGBORO HOSPITAL INC,223612265,Health,406 LIPPINCOTT DR STE J,MARLTON,NJ,08053-4168,,"Health organization in MARLTON, NJ with annual revenue of approximately $121M",
AMERICAN ASSOCIATION OF STATE HIGHWAY & TRANSPORTATION OFFICIALS,530204654,Community,555 12TH ST NW STE 1000,WASHINGTON,DC,20004-1208,,"Community organization in WASHINGTON, DC with annual revenue of approximately $121M",
SEVEN COUNTIES SERVICES INC,310939757,Health,10401 LINN STATION RD STE 100,LOUISVILLE,KY,40223-3842,,"Health organization in LOUISVILLE, KY with annual revenue of approximately $121M",
ST AMBROSE UNIVERSITY,420703280,Education,518 W LOCUST ST,DAVENPORT,IA,52803-2829,,"Education organization in DAVENPORT, IA with annual revenue of approximately $121M",
SAUK PRAIRIE HEALTHCARE INC,390872080,Health,260 26TH ST,PR DU SAC,WI,53578-2203,,"Health organization in PR DU SAC, WI with annual revenue of approximately $121M",
MYRIAD USA INC,582277856,International,551 5TH AVE RM 2400,NEW YORK,NY,10176-2603,,"International organization in NEW YORK, NY with annual revenue of approximately $121M",
SIDNEY HEALTH CENTER,810233499,Health,216 14TH AVE SW,SIDNEY,MT,59270-3519,,"Health organization in SIDNEY, MT with annual revenue of approximately $121M",
GEORGIA CYBER ACADEMY,470963688,Education,1745 PHOENIX BLVD STE 10,ATLANTA,GA,30349-5591,,"Education organization in ATLANTA, GA with annual revenue of approximately $121M",
MERCY ACO CLINICAL SERVICES INC,464504901,Health,15740 SOUTH OUTER 40 RD,CHESTERFIELD,MO,63017-2004,,"Health organization in CHESTERFIELD, MO with annual revenue of approximately $121M",
SHELBY COUNTY MEMORIAL HOSPITAL ASSOCIATION INC,344427944,Health,915 WEST MICHIGAN STREET,SIDNEY,OH,45365-0000,,"Health organization in SIDNEY, OH with annual revenue of approximately $121M",
FLORIDA PACE CENTERS INC,651051439,Human Services,5200 NE 2ND AVE,MIAMI,FL,33137-2706,,"Human Services organization in MIAMI, FL with annual revenue of approximately $121M",
UNIVERSITY OF NORTHWESTERN-ST PAUL,410711610,Education,3003 SNELLING AVE N,SAINT PAUL,MN,55113-1501,,"Education organization in SAINT PAUL, MN with annual revenue of approximately $121M",
COORDINATED BEHAVIORAL CARE INC,452647637,Education,55 BROADWAY 7TH FLOOR,NEW YORK,NY,10006-3008,,"Education organization in NEW YORK, NY with annual revenue of approximately $120M",
EASTERN UNIVERSITY,231409675,Education,1300 EAGLE RD,ST DAVIDS,PA,19087-3696,,"Education organization in ST DAVIDS, PA with annual revenue of approximately $120M",
GLOBALGIVING FOUNDATION INC,300108263,International,1 THOMAS CIRCLE NW,WASHINGTON,DC,20005-5802,,"International organization in WASHINGTON, DC with annual revenue of approximately $120M",
TROUSDALE FOUNDATION INC,222986746,Other,485 CENTRAL AVE NE,CLEVELAND,TN,37311-5541,,"Other organization in CLEVELAND, TN with annual revenue of approximately $120M",
CENTRAL FLORIDA CARES HEALTH SYSTEM INC,510448002,Human Services,707 MENDHAM BLVD STE 201,ORLANDO,FL,32825-3245,,"Human Services organization in ORLANDO, FL with annual revenue of approximately $120M",
CATHOLIC CHARITIES NEIGHBORHOOD SERVICES INC,112047151,Human Services,191 JORALEMON ST,BROOKLYN,NY,11201-4306,,"Human Services organization in BROOKLYN, NY with annual revenue of approximately $120M",
UNIVERSITY OF MARYLAND FACULTY PHYSICIANS INC,521299563,Health,250 W PRATT ST STE 901,BALTIMORE,MD,21201-6808,,"Health organization in BALTIMORE, MD with annual revenue of approximately $120M",
THE THRESHOLDS,362518901,Other,4101 N RAVENSWOOD AVE,CHICAGO,IL,60613-2193,,"Other organization in CHICAGO, IL with annual revenue of approximately $120M",
LEBANON VALLEY COLLEGE,231352354,Education,101 N COLLEGE AVE,ANNVILLE,PA,17003-1404,,"Education organization in ANNVILLE, PA with annual revenue of approximately $120M",
BANNER MEDICAL GROUP COLORADO,900532831,Health,2901 N CENTRAL AVE STE 160,PHOENIX,AZ,85012-2702,,"Health organization in PHOENIX, AZ with annual revenue of approximately $120M",
DANA-FARBER INC,043102433,Other,450 BROOKLINE AVE BP418,BOSTON,MA,02215-5418,,"Other organization in BOSTON, MA with annual revenue of approximately $120M",
HARVARD PRIVATE CAPITAL REALTY INC,223138409,Education,600 ATLANTIC AVENUE C/O HMC INC,BOSTON,MA,02210-2203,,"Education organization in BOSTON, MA with annual revenue of approximately $120M",
MSU HEALTH CARE INC,832236308,Health,909 WILSON RD 421,EAST LANSING,MI,48824-6410,,"Health organization in EAST LANSING, MI with annual revenue of approximately $120M",
