name,ein,category,address,city,state,zip_code,website,description,phone
AMERICAN TRAINING INC,042662986,Other,6 CAMPANELLI DRIVE,ANDOVER,MA,01810-1023,,"Other organization in ANDOVER, MA with annual revenue of approximately $35M",
FOCUSING PHILANTHROPY INC,452405071,Community,1637 16TH ST,SANTA MONICA,CA,90404-3801,,"Community organization in SANTA MONICA, CA with annual revenue of approximately $35M",
WEST SIDE FEDERATION FOR SENIOR HOUSING INC,132926433,Human Services,2345 BROADWAY 2ND FLOOR,NEW YORK,NY,10024-3213,,"Human Services organization in NEW YORK, NY with annual revenue of approximately $35M",
SUNCOAST PACE INC,452980257,Human Services,6310 CAPITAL DRIVE,LAKEWOOD RANCH,FL,34202-5013,,"Human Services organization in LAKEWOOD RANCH, FL with annual revenue of approximately $35M",
ASIAN ART MUSEUM FOUNDATION OF SAN FRANCISCO,941704765,Arts & Culture,200 LARKIN ST,SAN FRANCISCO,CA,94102-4734,,"Arts & Culture organization in SAN FRANCISCO, CA with annual revenue of approximately $35M",
EDEN REFORESTATION PROJECTS,954804581,International,303 W FOOTHILL BLVD STE 13,GLENDORA,CA,91741-3386,,"International organization in GLENDORA, CA with annual revenue of approximately $35M",
NAMI NATIONAL,431201653,Health,4301 WILSON BLVD STE 300,ARLINGTON,VA,22203-1867,,"Health organization in ARLINGTON, VA with annual revenue of approximately $35M",
ST BERNARD PROJECT INC,262189665,Human Services,2645 TOULOUSE ST,NEW ORLEANS,LA,70119-5045,,"Human Services organization in NEW ORLEANS, LA with annual revenue of approximately $35M",
AMERICAN FILM INSTITUTE INC,526072925,Arts & Culture,2021 N WESTERN AVE,LOS ANGELES,CA,90027-1625,,"Arts & Culture organization in LOS ANGELES, CA with annual revenue of approximately $35M",
VOLUNTEERS OF AMERICA INC,946001984,Other,3434 MARCONI AVENUE,SACRAMENTO,CA,95821-6242,,"Other organization in SACRAMENTO, CA with annual revenue of approximately $35M",
INTERNATIONAL UNION OF OPERATING ENGINEERS NATIONAL TRAINING FUND,521889259,Human Services,1125 17TH STREET NW,WASHINGTON,DC,20036-4709,,"Human Services organization in WASHINGTON, DC with annual revenue of approximately $35M",
INTRINSIC SCHOOLS,455454261,Education,4540 W BELMONT AVE,CHICAGO,IL,60641-4541,,"Education organization in CHICAGO, IL with annual revenue of approximately $35M",
NEIGHBORHOOD CHARTER SCHOOL OF HARLEM,453355866,Education,691 SAINT NICHOLAS AVE,NEW YORK,NY,10030-1001,,"Education organization in NEW YORK, NY with annual revenue of approximately $35M",
YOUNG MENS CHRISTIAN ASSOCIATION OF THE FOX CITIES INC,390806191,Human Services,218 E LAWRENCE ST,APPLETON,WI,54911-5724,,"Human Services organization in APPLETON, WI with annual revenue of approximately $35M",
INDEPENDENT SCHOOL DISTRICT NO 535 HEALTH & DENTAL CARE,416255919,Other,615 7TH ST SW,ROCHESTER,MN,55902-2052,,"Other organization in ROCHESTER, MN with annual revenue of approximately $35M",
UNIVERSITY OF THE NATIONS INC,990240539,Education,75-5851 KUAKINI HWY 433,KAILUA KONA,HI,96740-2199,,"Education organization in KAILUA KONA, HI with annual revenue of approximately $35M",
ARKANSAS CHILDRENS INC,810801296,Health,1 CHILDRENS WAY,LITTLE ROCK,AR,72202-3500,,"Health organization in LITTLE ROCK, AR with annual revenue of approximately $35M",
ST BERNARD HOSPITAL FOUNDATION INC,274511973,Health,8000 W JUDGE PEREZ DR,CHALMETTE,LA,70043-1668,,"Health organization in CHALMETTE, LA with annual revenue of approximately $35M",
ORLANDO LUTHERAN TOWERS INC,591646654,Human Services,300 E CHURCH ST,ORLANDO,FL,32801-3544,,"Human Services organization in ORLANDO, FL with annual revenue of approximately $35M",
TROY COMMUNITY HOSPITAL INCORPORATED,240800337,Health,275 GUTHRIE DR,TROY,PA,16947-8115,,"Health organization in TROY, PA with annual revenue of approximately $35M",
COMMUNITY SOLIDARITY INC,900653622,Human Services,PO BOX 208,HUNTINGTON,NY,11743-0208,,"Human Services organization in HUNTINGTON, NY with annual revenue of approximately $35M",
BONEI OLAM INC,113473757,Human Services,4205 17TH AVE APT 1,BROOKLYN,NY,11204-1029,,"Human Services organization in BROOKLYN, NY with annual revenue of approximately $35M",
NEW NARRATIVE,930685734,Human Services,8915 SW CENTER ST,TIGARD,OR,97223-6307,,"Human Services organization in TIGARD, OR with annual revenue of approximately $35M",
MENTAL HEALTH SERVICES ERIE COUNTY SOUTH EAST CORP V SPECTRUM HUMAN,161019944,Other,227 THORN AVE,ORCHARD PARK,NY,14127-2600,,"Other organization in ORCHARD PARK, NY with annual revenue of approximately $35M",
EDWARD WATERS UNIVERSITY INC,591146751,Education,1658 KINGS RD,JACKSONVILLE,FL,32209-6167,,"Education organization in JACKSONVILLE, FL with annual revenue of approximately $35M",
COVENANT MISSIONS,851701021,Other,19200 FRAZHO RD,ROSEVILLE,MI,48066-3506,,"Other organization in ROSEVILLE, MI with annual revenue of approximately $35M",
ALLIED SERVICES SKILLED NURSING CENTER,232523688,Health,100 ABINGTON EXECUTIVE PARK,CLARKS SUMMIT,PA,18411-2260,,"Health organization in CLARKS SUMMIT, PA with annual revenue of approximately $35M",
FOCUS HOPE,381948285,Human Services,1400 OAKMAN BLVD,DETROIT,MI,48238-2848,,"Human Services organization in DETROIT, MI with annual revenue of approximately $35M",
PATHWAYS PSYCHIATRIC HOSPITAL INC,300255522,Health,1800 COMMUNITY,CLINTON,MO,64735-8804,,"Health organization in CLINTON, MO with annual revenue of approximately $35M",
BOSTON ATHLETIC ASSOC,046111707,Other,699 BOYLSTON STREET,BOSTON,MA,02116-2848,,"Other organization in BOSTON, MA with annual revenue of approximately $35M",
FAY SCHOOL INC,042103573,Education,48 MAIN ST,SOUTHBOROUGH,MA,01772-1509,,"Education organization in SOUTHBOROUGH, MA with annual revenue of approximately $35M",
INNOVIA FOUNDATION,910941053,Community,818 W RIVERSIDE AVE STE 650,SPOKANE,WA,99201-0909,,"Community organization in SPOKANE, WA with annual revenue of approximately $35M",
VOCATIONAL DEVELOPMENT FOUNDATION,931300043,Human Services,1943 SE 6TH AVE,PORTLAND,OR,97214-4508,,"Human Services organization in PORTLAND, OR with annual revenue of approximately $35M",
NORTHWEST HUMAN SERVICES INC,930605570,Human Services,681 CENTER ST NE,SALEM,OR,97301-3722,,"Human Services organization in SALEM, OR with annual revenue of approximately $35M",
PENDER MEMORIAL HOSPITAL INCORPORATED,560653348,Health,2085 FRONTIS PLAZA BLVD,WINSTON SALEM,NC,27103-5614,,"Health organization in WINSTON SALEM, NC with annual revenue of approximately $35M",
CHRISTOPHER GREATER AREA RURAL HEALTH PLANNING CORPORATION,371041283,Health,PO BOX 155,CHRISTOPHER,IL,62822-0155,,"Health organization in CHRISTOPHER, IL with annual revenue of approximately $35M",
NEW ALTERNATIVES FOR CHILDREN INC,133149298,Other,825 7TH AVE FLOOR 9,NEW YORK,NY,10019-6014,,"Other organization in NEW YORK, NY with annual revenue of approximately $35M",
UNIVERSITY STUDENT HOUSING,820571540,Education,202 CARTER DR,WEST CHESTER,PA,19382-4972,,"Education organization in WEST CHESTER, PA with annual revenue of approximately $35M",
CALIFORNIA STATE UNIVERSITY FRESNO ASSOCIATION INC,941512286,Education,2771 E SHAW AVE,FRESNO,CA,93710-8205,,"Education organization in FRESNO, CA with annual revenue of approximately $35M",
COMMUNITY PARTNERS INTERNATIONAL,943375666,Human Services,580 CALIFORNIA ST,SAN FRANCISCO,CA,94104-1000,,"Human Services organization in SAN FRANCISCO, CA with annual revenue of approximately $35M",
THE SANTA FE OPERA,850131810,Arts & Culture,PO BOX 2408,SANTA FE,NM,87504-2408,,"Arts & Culture organization in SANTA FE, NM with annual revenue of approximately $35M",
MONTANA COMMUNITY DEVELOPMENT CORPORATION,810500256,Community,229 E MAIN ST,MISSOULA,MT,59802-4423,,"Community organization in MISSOULA, MT with annual revenue of approximately $35M",
ACHIEVA SUPPORT,251031932,Human Services,711 BINGHAM STREET,PITTSBURGH,PA,15203-1011,,"Human Services organization in PITTSBURGH, PA with annual revenue of approximately $35M",
NATHAN ADELSON HOSPICE INC,880161009,Human Services,4141 S SWENSON STREET,LAS VEGAS,NV,89119-6718,,"Human Services organization in LAS VEGAS, NV with annual revenue of approximately $35M",
INTERFAITH COMMUNITY SERVICES INC,953837714,Other,550 W WASHINGTON AVE,ESCONDIDO,CA,92025-1629,,"Other organization in ESCONDIDO, CA with annual revenue of approximately $35M",
ST PATRICKS HOME FOR THE AGED AND INFIRM,131740033,Health,66 VAN CORTLANDT PARK S,BRONX,NY,10463-3102,,"Health organization in BRONX, NY with annual revenue of approximately $35M",
NYSARC INC,141560053,Other,436 QUAKER RD,QUEENSBURY,NY,12804-1535,,"Other organization in QUEENSBURY, NY with annual revenue of approximately $35M",
BALTIMORE COMMUNITY FOUNDATION INC,237180620,Community,11 EAST MOUNT ROYAL AVENUE 2ND FLOO,BALTIMORE,MD,21202-5513,,"Community organization in BALTIMORE, MD with annual revenue of approximately $35M",
YOUNG MENS CHRISTIAN ASSOCIATION OF METRO NORTH INC,042105883,Human Services,10 CENTENNIAL DRIVE,PEABODY,MA,01960-7938,,"Human Services organization in PEABODY, MA with annual revenue of approximately $35M",
LOURDES UNIVERSITY,341226547,Education,6832 CONVENT BLVD,SYLVANIA,OH,43560-4805,,"Education organization in SYLVANIA, OH with annual revenue of approximately $35M",
WATER FOR PEOPLE,841166148,International,7100 E BELLEVIEW AVE,GREENWOOD VILLAGE,CO,80111-1632,,"International organization in GREENWOOD VILLAGE, CO with annual revenue of approximately $35M",
ARC OF NEW JERSEY INC,221686764,Other,70 DIAMOND RD,SPRINGFIELD,NJ,07081-3119,,"Other organization in SPRINGFIELD, NJ with annual revenue of approximately $35M",
COMMUNITY DEVELOPMENT CORPORATION OF UTAH,870476889,Human Services,501 E 1700 S,SALT LAKE CTY,UT,84105-2915,,"Human Services organization in SALT LAKE CTY, UT with annual revenue of approximately $35M",
PECONIC LANDING AT SOUTHOLD INC,113277669,Human Services,1500 BRECKNOCK ROAD,GREENPORT,NY,11944-3117,,"Human Services organization in GREENPORT, NY with annual revenue of approximately $35M",
GOODWILL INDUSTRIES OF DALLAS INC,750800649,Human Services,3020 N WESTMORELAND RD,DALLAS,TX,75212-3647,,"Human Services organization in DALLAS, TX with annual revenue of approximately $35M",
USA TRACK & FIELD INC,351475847,Human Services,130 E WASHINGTON ST STE 800,INDIANAPOLIS,IN,46204-4619,,"Human Services organization in INDIANAPOLIS, IN with annual revenue of approximately $35M",
MIAMI CEREBRAL PALSY RESIDENTIAL SERVICES INC,592210228,Other,2700 W 81ST ST,HIALEAH,FL,33016-2732,,"Other organization in HIALEAH, FL with annual revenue of approximately $35M",
MHNU CORPORATION,800445929,Human Services,180 N STETSON AVE STE 600-1,CHICAGO,IL,60601-6822,,"Human Services organization in CHICAGO, IL with annual revenue of approximately $34M",
HUMANGOOD FRESNO,260650298,Human Services,1900 HUNTINGTON DR,DUARTE,CA,91010-2694,,"Human Services organization in DUARTE, CA with annual revenue of approximately $34M",
GUILD FOR EXCEPTIONAL CHILDREN,116037766,Human Services,260 68TH ST,BROOKLYN,NY,11220-5201,,"Human Services organization in BROOKLYN, NY with annual revenue of approximately $34M",
AUTISM SPEAKS INC,202329938,Health,50 F ST NW STE 360,WASHINGTON,DC,20001-1530,,"Health organization in WASHINGTON, DC with annual revenue of approximately $34M",
TRIANGLE LAND CONSERVANCY INC,581514406,Environment,520 S DUKE ST,DURHAM,NC,27701-3116,,"Environment organization in DURHAM, NC with annual revenue of approximately $34M",
AHSNF INC,842727303,Health,PO BOX 32861,CHARLOTTE,NC,28232-2861,,"Health organization in CHARLOTTE, NC with annual revenue of approximately $34M",
THE BETHEL SPRINGVALE NURSING HOME INC,133844619,Health,2042 ALBANY POST RD STE 8,CROTON HDSN,NY,10520-1169,,"Health organization in CROTON HDSN, NY with annual revenue of approximately $34M",
THOMAS JEFFERSON FOUNDATION INC,540505959,Arts & Culture,1070 MONTICELLO LOOP,CHARLOTTESVLE,VA,22902-7506,,"Arts & Culture organization in CHARLOTTESVLE, VA with annual revenue of approximately $34M",
INTERNATIONAL COUNCIL ON CLEAN TRANSPORTATION,203076690,Environment,1500 K ST NW STE 650,WASHINGTON,DC,20005-1209,,"Environment organization in WASHINGTON, DC with annual revenue of approximately $34M",
HEALTHFIRST BLUEGRASS INC,452710251,Health,453 SOUTHLAND DR,LEXINGTON,KY,40503-1826,,"Health organization in LEXINGTON, KY with annual revenue of approximately $34M",
UNIVERSITY AT BUFFALO SURGEONS INC,800033443,Education,462 GRIDER ST,BUFFALO,NY,14215-3021,,"Education organization in BUFFALO, NY with annual revenue of approximately $34M",
COMMUNITY SERVICES & EMPLOYMENT TRAINING INC,941701352,Other,312 NW 3RD AVE,VISALIA,CA,93291-3626,,"Other organization in VISALIA, CA with annual revenue of approximately $34M",
CLASSICAL CHARTER SCHOOLS OF AMERIC A INC,562173031,Education,7055 BACONS WAY NE,LELAND,NC,28451-7960,,"Education organization in LELAND, NC with annual revenue of approximately $34M",
PRESBYTERIAN HOMES OF ARDEN HILLS INC,411482075,Human Services,2845 HAMLINE AVE N,ROSEVILLE,MN,55113-1888,,"Human Services organization in ROSEVILLE, MN with annual revenue of approximately $34M",
TREASURE COAST COMMUNITY HEALTH INC,593219191,Health,12196 COUNTY ROAD 512,FELLSMERE,FL,32948-5463,,"Health organization in FELLSMERE, FL with annual revenue of approximately $34M",
CORBAN UNIVERSITY,941312349,Education,5000 DEER PARK DR SE,SALEM,OR,97317-9392,,"Education organization in SALEM, OR with annual revenue of approximately $34M",
ICS SUPPORT ORGANIZATION INC,273167963,Education,10405 W SAINT MARTINS RD,FRANKLIN,WI,53132-2421,,"Education organization in FRANKLIN, WI with annual revenue of approximately $34M",
LEGACY CHRISTIAN ACADEMY,752805332,Education,5000 ACADEMY DR,FRISCO,TX,75034-1206,,"Education organization in FRISCO, TX with annual revenue of approximately $34M",
RICHLAND COUNTY PUBLIC LIBRARY,576000396,Education,1431 ASSEMBLY ST,COLUMBIA,SC,29201-3101,,"Education organization in COLUMBIA, SC with annual revenue of approximately $34M",
EDISON WELDING INSTITUTE INC,311119893,Human Services,1250 ARTHUR E ADAMS DR,COLUMBUS,OH,43221-3560,,"Human Services organization in COLUMBUS, OH with annual revenue of approximately $34M",
LONGWOOD AT OAKMONT INC,232605414,Human Services,500 ROUTE 909,VERONA,PA,15147-3831,,"Human Services organization in VERONA, PA with annual revenue of approximately $34M",
ANNIE WRIGHT SCHOOLS,910567266,Other,827 N TACOMA AVE,TACOMA,WA,98403-2832,,"Other organization in TACOMA, WA with annual revenue of approximately $34M",
FRIO HOSPITAL ASSOCIATION,741461220,Health,200 S INTERSTATE 35,PEARSALL,TX,78061-6601,,"Health organization in PEARSALL, TX with annual revenue of approximately $34M",
WEST TEXAS OPPORTUNITIES,751226644,Human Services,PO BOX 1308,LAMESA,TX,79331-1308,,"Human Services organization in LAMESA, TX with annual revenue of approximately $34M",
CAL RIPKEN SR FOUNDATION INC,522310500,Education,1427 CLARKVIEW RD STE 100,BALTIMORE,MD,21209-0030,,"Education organization in BALTIMORE, MD with annual revenue of approximately $34M",
AMERICAN DENTAL EDUCATION ASSOCIATION,911993281,Education,655 K ST NW STE 800,WASHINGTON,DC,20001-2399,,"Education organization in WASHINGTON, DC with annual revenue of approximately $34M",
HOYLETON YOUTH AND FAMILY SERVICES,371222958,Education,350 N MAIN ST,HOYLETON,IL,62803-2006,,"Education organization in HOYLETON, IL with annual revenue of approximately $34M",
WOODCRAFT RANGERS,951729319,Other,340 E 2ND ST STE 200,LOS ANGELES,CA,90012-4249,,"Other organization in LOS ANGELES, CA with annual revenue of approximately $34M",
LUTHERAN HOMES SOCIETY INC,311565719,Human Services,2021 N MCCORD RD,TOLEDO,OH,43615-3030,,"Human Services organization in TOLEDO, OH with annual revenue of approximately $34M",
CENTRO DE SALUD FAMILIAR DR JULIO PALMIERI FERRI INC,660496484,Health,PO BOX 450,ARROYO,PR,00714-0450,,"Health organization in ARROYO, PR with annual revenue of approximately $34M",
THE ARC OF CENTRAL ALABAMA INC,630375738,Other,6001 CRESTWOOD BLVD,BIRMINGHAM,AL,35212-4203,,"Other organization in BIRMINGHAM, AL with annual revenue of approximately $34M",
ALEUTIAN-PRIBILOF ISLANDS,920073013,Community,1131 E INTERNATIONAL AIRPORT RD,ANCHORAGE,AK,99518-1408,,"Community organization in ANCHORAGE, AK with annual revenue of approximately $34M",
CHILDRENS GUILD INC,520634411,Human Services,6802 MCCLEAN BLVD,BALTIMORE,MD,21234-7260,,"Human Services organization in BALTIMORE, MD with annual revenue of approximately $34M",
FEDERAL DEFENDERS OF SAN DIEGO INC,952678506,Other,225 BROADWAY STE 900,SAN DIEGO,CA,92101-5030,,"Other organization in SAN DIEGO, CA with annual revenue of approximately $34M",
BORDER REGION MHMR COMMUNITY CENTER,742944931,Health,1500 PAPPAS ST,LAREDO,TX,78041-1701,,"Health organization in LAREDO, TX with annual revenue of approximately $34M",
SENIORSPLUS,010317103,Human Services,8 FALCON RD,LEWISTON,ME,04240-5815,,"Human Services organization in LEWISTON, ME with annual revenue of approximately $34M",
HEARTLAND ALLIANCE HEALTH,363775696,Health,4730 N WINTHROP AVE,CHICAGO,IL,60640-5034,,"Health organization in CHICAGO, IL with annual revenue of approximately $34M",
PHOEBE BERKS HEALTH CARE CENTER INC,232560952,Health,1 HEIDELBERG DR,WERNERSVILLE,PA,19565-1642,,"Health organization in WERNERSVILLE, PA with annual revenue of approximately $34M",
MILWAUKEE REPERTORY THEATER INC,390946025,Arts & Culture,108 E WELLS ST,MILWAUKEE,WI,53202-3504,,"Arts & Culture organization in MILWAUKEE, WI with annual revenue of approximately $34M",
CHRIS 180 INC,581430183,Human Services,1030 FAYETTEVILLE RD SE,ATLANTA,GA,30316-2921,,"Human Services organization in ATLANTA, GA with annual revenue of approximately $34M",
SHOCK TRAUMA ASSOCIATES PA,521119350,Health,11 S PACA ST STE 500,BALTIMORE,MD,21201-1712,,"Health organization in BALTIMORE, MD with annual revenue of approximately $34M",
ALEXANDER YOUTH NETWORK,560554413,Human Services,6220 THERMAL RD,CHARLOTTE,NC,28211-5630,,"Human Services organization in CHARLOTTE, NC with annual revenue of approximately $34M",
ARKANSAS VIRTUAL ACADEMY,432017445,Education,717 W 7TH ST,LITTLE ROCK,AR,72201-4001,,"Education organization in LITTLE ROCK, AR with annual revenue of approximately $34M",
ACCESSIBLE SPACE INC,411330242,Human Services,2550 UNIVERSITY AVE W STE 330N,SAINT PAUL,MN,55114-1085,,"Human Services organization in SAINT PAUL, MN with annual revenue of approximately $34M",
BCFS HEALTH AND HUMAN SERVICES,741260710,Human Services,PO BOX 460608,SAN ANTONIO,TX,78246-0608,,"Human Services organization in SAN ANTONIO, TX with annual revenue of approximately $34M",
MISSION PRE-BORN INC,208755673,Human Services,PO BOX 78221,INDIANAPOLIS,IN,46278-0221,,"Human Services organization in INDIANAPOLIS, IN with annual revenue of approximately $34M",
MORAVIAN MANORS INC,140810461,Health,300 W LEMON ST,LITITZ,PA,17543-2311,,"Health organization in LITITZ, PA with annual revenue of approximately $34M",
COMMUNITY HEALTH CENTERS INC,742412898,Health,1455 W 2200 S STE 300,W VALLEY CITY,UT,84119-7219,,"Health organization in W VALLEY CITY, UT with annual revenue of approximately $34M",
HEARTLAND FAMILY SERVICE,470390618,Human Services,2101 S 42 ST 3RD FLOOR ADMIN,OMAHA,NE,68105-2909,,"Human Services organization in OMAHA, NE with annual revenue of approximately $34M",
EPIC LONG ISLAND INC,111821135,Health,1500 HEMPSTEAD TPKE,EAST MEADOW,NY,11554-1551,,"Health organization in EAST MEADOW, NY with annual revenue of approximately $34M",
SILICON VALLEY INTERNATIONAL SCHOOL,942599581,Other,151 LAURA LN,PALO ALTO,CA,94303-3221,,"Other organization in PALO ALTO, CA with annual revenue of approximately $34M",
COMMUNITY HEALTH PROGRAMS INC,042582119,Other,PO BOX 30,GT BARRINGTON,MA,01230-0030,,"Other organization in GT BARRINGTON, MA with annual revenue of approximately $34M",
PROJECT KITTY HAWK INC,873871908,Education,101 GLEN LENNOX DR UNIT 300,CHAPEL HILL,NC,27517-4089,,"Education organization in CHAPEL HILL, NC with annual revenue of approximately $34M",
AUSTIN AFFORDABLE HOUSING CORPORATION,412121187,Human Services,1124 S IH 35,AUSTIN,TX,78704-2614,,"Human Services organization in AUSTIN, TX with annual revenue of approximately $34M",
GOOD SHEPHERD HOSPICE INC,205276923,Health,12470 TELECOM DR STE 300,TEMPLE TERR,FL,33637-0904,,"Health organization in TEMPLE TERR, FL with annual revenue of approximately $34M",
BUCKNER CHILDREN AND FAMILY SERVICES INC,752571395,Human Services,700 N PEARL ST STE 1200,DALLAS,TX,75201-7405,,"Human Services organization in DALLAS, TX with annual revenue of approximately $34M",
LIVINGSTON COMMUNITY HEALTH,941719656,Health,600 B STREET BLDG A,LIVINGSTON,CA,95334-9593,,"Health organization in LIVINGSTON, CA with annual revenue of approximately $34M",
NATIONAL BREAST CANCER FOUNDATION INC,752391148,Health,7460 WARREN PKWY STE 150,FRISCO,TX,75034-4269,,"Health organization in FRISCO, TX with annual revenue of approximately $34M",
RIVER VALLEY CHILD DEVELOPMENT SERVICES INC,550706025,Human Services,2021 5TH AVE W,HUNTINGTON,WV,25704-2102,,"Human Services organization in HUNTINGTON, WV with annual revenue of approximately $34M",
LONG ISLAND CARES INC,112524512,Human Services,10 DAVIDS DR,HAUPPAUGE,NY,11788-2039,,"Human Services organization in HAUPPAUGE, NY with annual revenue of approximately $34M",
MORRISTOWN-BEARD SCHOOL,221487252,Education,70 WHIPPANY RD,MORRISTOWN,NJ,07960-4523,,"Education organization in MORRISTOWN, NJ with annual revenue of approximately $34M",
MOUNT MARTY UNIVERSITY,460283336,Education,1105 W 8TH ST,YANKTON,SD,57078-3725,,"Education organization in YANKTON, SD with annual revenue of approximately $34M",
OAK ORCHARD COMMUNITY INC,161020913,Health,300 WEST AVE,BROCKPORT,NY,14420-1118,,"Health organization in BROCKPORT, NY with annual revenue of approximately $34M",
PAIDEIA SCHOOL INCORPORATED,237089522,Other,1509 PONCE DE LEON AVE NE,ATLANTA,GA,30307-1617,,"Other organization in ATLANTA, GA with annual revenue of approximately $34M",
OZARK TRI-COUNTY HEALTH CARE CONSORTIUM,431752799,Human Services,475 NELSON AVE,NEOSHO,MO,64850-8825,,"Human Services organization in NEOSHO, MO with annual revenue of approximately $34M",
PELOTONIA,824997087,Education,2281 KENNY ROAD SUITE 450,COLUMBUS,OH,43210-1158,,"Education organization in COLUMBUS, OH with annual revenue of approximately $34M",
LEAP ACADEMY CHARTER SCHOOL,223494324,Education,130 N BROADWAY,CAMDEN,NJ,08102-1112,,"Education organization in CAMDEN, NJ with annual revenue of approximately $34M",
INSPIRA HEALTH NETWORK LIFE INC,264827936,Health,165 BRIDGETON PIKE,MULLICA HILL,NJ,08062-2669,,"Health organization in MULLICA HILL, NJ with annual revenue of approximately $34M",
MARYHAVEN INC,310732345,Health,1791 ALUM CREEK DR,COLUMBUS,OH,43207-1708,,"Health organization in COLUMBUS, OH with annual revenue of approximately $34M",
BAPTIST MEMORIAL HOSPITAL HUNTINGDON,621166050,Health,631 RB WILSON DR,HUNTINGDON,TN,38344-1727,,"Health organization in HUNTINGDON, TN with annual revenue of approximately $34M",
EASTERN NATIONAL,231401703,Human Services,1301 VIRGINIA DR STE 425,FORT WASHINGTON,PA,19034-3231,,"Human Services organization in FORT WASHINGTON, PA with annual revenue of approximately $34M",
TWIN TOWERS,310536677,Human Services,5343 HAMILTON AVE,CINCINNATI,OH,45224-3130,,"Human Services organization in CINCINNATI, OH with annual revenue of approximately $34M",
HEMOPHILIA OF GEORGIA INC,581175625,Health,8607 ROBERTS DRIVE,SANDY SPRINGS,GA,30350-2238,,"Health organization in SANDY SPRINGS, GA with annual revenue of approximately $34M",
METHODIST HOSPITAL SELF INSURANCE TRUST,741948396,Other,6565 FANNIN GB240,HOUSTON,TX,77030-2703,,"Other organization in HOUSTON, TX with annual revenue of approximately $34M",
SJOUWERMAN FOUNDATION INC,822122450,Community,4518 N 32ND ST,PHOENIX,AZ,85018-3303,,"Community organization in PHOENIX, AZ with annual revenue of approximately $34M",
JOHN MUIR FOUNDATION,942650855,Health,1400 TREAT BLVD,WALNUT CREEK,CA,94597-2142,,"Health organization in WALNUT CREEK, CA with annual revenue of approximately $34M",
THE BRANSON SCHOOL,940338330,Education,39 FERNHILL AVE 887,ROSS,CA,94957-9655,,"Education organization in ROSS, CA with annual revenue of approximately $34M",
NATIONAL ASSOCIATION OF STATE PROCUREMENT OFFICIALS,611227864,Education,110 W VINE ST STE 600,LEXINGTON,KY,40507-1783,,"Education organization in LEXINGTON, KY with annual revenue of approximately $34M",
MED-PROJECT USA,843694182,Health,1800 M STREET NW SUITE 400 SOUTH,WASHINGTON,DC,20036-5878,,"Health organization in WASHINGTON, DC with annual revenue of approximately $34M",
TRINITY VALLEY SCHOOL,751099126,Education,7500 DUTCH BRANCH RD,FORT WORTH,TX,76132-4110,,"Education organization in FORT WORTH, TX with annual revenue of approximately $34M",
ASPHALT GREEN INC,136533158,Human Services,555 E 90TH ST,NEW YORK,NY,10128-7803,,"Human Services organization in NEW YORK, NY with annual revenue of approximately $34M",
E-STEM HIGH PUBLIC CHARTER SCHOOLS INC,260738981,Education,200 RIVER MARKET AVENUE 225,LITTLE ROCK,AR,72201-1752,,"Education organization in LITTLE ROCK, AR with annual revenue of approximately $34M",
BROOKLYN BRIDGE PARK CORPORATION,272846763,Human Services,334 FURMAN STREET,BROOKLYN,NY,11201-9750,,"Human Services organization in BROOKLYN, NY with annual revenue of approximately $34M",
LIFELINE YOUTH & FAMILY SERVICES INC,320420745,Human Services,4150 ILLINOIS RD,FORT WAYNE,IN,46804-1208,,"Human Services organization in FORT WAYNE, IN with annual revenue of approximately $34M",
CHRIST CHURCH EPISCOPAL SCHOOL,571122062,Education,245 CAVALIER DR,GREENVILLE,SC,29607-4265,,"Education organization in GREENVILLE, SC with annual revenue of approximately $34M",
ASIAN AMERICAN HEALTH COALITION OF THE GREATER HOUSTON AREA,311756818,Health,13930 BELLAIRE BLVD,HOUSTON,TX,77083-1719,,"Health organization in HOUSTON, TX with annual revenue of approximately $34M",
UNITED WAY OF GREATER ROCHESTER AND THE FINGER LAKES INC,161015782,Community,75 COLLEGE AVE,ROCHESTER,NY,14607-1009,,"Community organization in ROCHESTER, NY with annual revenue of approximately $34M",
SEARCH FOR COMMON GROUND,521257425,International,1730RHODE IS AVE 11TH FL,WASHINGTON,DC,20036-3101,,"International organization in WASHINGTON, DC with annual revenue of approximately $34M",
FIRST CARE MEDICAL SERVICES,410706143,Health,900 HILLIGOSS BLVD SE,FOSSTON,MN,56542-1542,,"Health organization in FOSSTON, MN with annual revenue of approximately $34M",
SOUTHWEST FLORIDA RETIREMENT CENTER,591931148,Human Services,920 TAMIAMI TRL S,VENICE,FL,34285-3629,,"Human Services organization in VENICE, FL with annual revenue of approximately $34M",
WASHBURN UNIVERSITY FOUNDATION,486105561,Education,1700 SW COLLEGE AVE,TOPEKA,KS,66621-0001,,"Education organization in TOPEKA, KS with annual revenue of approximately $34M",
PAULS RUN,232053395,Human Services,9896 BUSTLETON AVE,PHILADELPHIA,PA,19115-5202,,"Human Services organization in PHILADELPHIA, PA with annual revenue of approximately $34M",
FRONTIER SCHOOLS INC,421692516,Education,6800 CORPORATE DR,KANSAS CITY,MO,64120-1323,,"Education organization in KANSAS CITY, MO with annual revenue of approximately $34M",
YOUNG MENS CHRISTIAN ASSOCIATION,730579270,Human Services,500 N BROADWAY AVE STE 500,OKLAHOMA CITY,OK,73102-6208,,"Human Services organization in OKLAHOMA CITY, OK with annual revenue of approximately $34M",
