name,ein,category,address,city,state,zip_code,website,description,phone
CARING HEALTH CENTER INC,042620040,Health,1049 MAIN ST,SPRINGFIELD,MA,01103-2114,,"Health organization in SPRINGFIELD, MA with annual revenue of approximately $46M",
VISITING NURSE SERVICE OF NEW YORK,133189926,Health,220 E 42ND ST,NEW YORK,NY,10017-5835,,"Health organization in NEW YORK, NY with annual revenue of approximately $46M",
LOUISIANA ORGAN PROCUREMENT AGENCY,721110932,Health,68190 HIGHWAY 190 SERVICE RD,COVINGTON,LA,70433-5271,,"Health organization in COVINGTON, LA with annual revenue of approximately $46M",
MHS PHYSICIANS OF TEXAS,760385980,Health,929 GESSNER RD STE 1900,HOUSTON,TX,77024-2317,,"Health organization in HOUSTON, TX with annual revenue of approximately $46M",
UNITED HOSPITAL DISTRICT INC,454165628,Health,515 S MOORE ST,BLUE EARTH,MN,56013-2158,,"Health organization in BLUE EARTH, MN with annual revenue of approximately $46M",
READYONE INDUSTRIES INC,742544266,Human Services,1414 ABILITY DR,EL PASO,TX,79936-6415,,"Human Services organization in EL PASO, TX with annual revenue of approximately $46M",
INTRAHEALTH INTERNATIONAL INC,550825466,Health,6340 QUADRANGLE DR STE 200,CHAPEL HILL,NC,27517-7891,,"Health organization in CHAPEL HILL, NC with annual revenue of approximately $46M",
CHILD PARENT CENTERS INC,860204557,Education,602 E 22ND ST,TUCSON,AZ,85713-1701,,"Education organization in TUCSON, AZ with annual revenue of approximately $46M",
KNOX AREA RESCUE MINISTRIES,620670972,Human Services,418 N BROADWAY ST,KNOXVILLE,TN,37917-7401,,"Human Services organization in KNOXVILLE, TN with annual revenue of approximately $46M",
ALABAMA CHILDRENS HOSPITAL FOUNDATION,630879471,Health,1600 7TH AVE S,BIRMINGHAM,AL,35233-1711,,"Health organization in BIRMINGHAM, AL with annual revenue of approximately $46M",
GRACELAND UNIVERSITY,420707114,Education,1 UNIVERSITY PL,LAMONI,IA,50140-1641,,"Education organization in LAMONI, IA with annual revenue of approximately $46M",
AMERICAN FRIENDS OF RABBINICAL COLLEGE OF TELZSTONE INC,133503955,Education,510 2ND ST,LAKEWOOD,NJ,08701-2533,,"Education organization in LAKEWOOD, NJ with annual revenue of approximately $46M",
COASTLINE ELDERLY SERVICES INC,042622121,Human Services,863 BELLEVILLE AVE,NEW BEDFORD,MA,02745-6209,,"Human Services organization in NEW BEDFORD, MA with annual revenue of approximately $46M",
SUMMIT ACADEMY MANAGEMENT,341938197,Education,2791 MOGADORE RD,AKRON,OH,44312-1504,,"Education organization in AKRON, OH with annual revenue of approximately $46M",
LINBECK FAMILY CHARITABLE TR,277099515,Community,515 POST OAK BLVD 1000,HOUSTON,TX,77027-9482,,"Community organization in HOUSTON, TX with annual revenue of approximately $46M",
MAPLE KNOLL COMMUNITIES INC,310544277,Human Services,11100 SPRINGFIELD PIKE,CINCINNATI,OH,45246-4112,,"Human Services organization in CINCINNATI, OH with annual revenue of approximately $46M",
REHABILITATION HOSPITAL OF INDIANA INC,351786005,Health,4141 SHORE DR,INDIANAPOLIS,IN,46254-2607,,"Health organization in INDIANAPOLIS, IN with annual revenue of approximately $46M",
KINGS COMMUNITY ACTION ORGANIZATION INC,941604455,Human Services,1130 N 11TH AVE,HANFORD,CA,93230-3608,,"Human Services organization in HANFORD, CA with annual revenue of approximately $46M",
NEW AMERICA FOUNDATION,522096845,Other,740 15TH ST NW STE 900,WASHINGTON,DC,20005-1031,,"Other organization in WASHINGTON, DC with annual revenue of approximately $46M",
SOUTH SHORE HOSPITAL CORPORATION,361799520,Health,8012 S CRANDON AVE,CHICAGO,IL,60617-1124,,"Health organization in CHICAGO, IL with annual revenue of approximately $46M",
HOME BUILDERS INSTITUTE,521266885,Human Services,1201 15TH ST NW FL 6,WASHINGTON,DC,20005-2899,,"Human Services organization in WASHINGTON, DC with annual revenue of approximately $46M",
BOISE STATE UNIVERSITY FOUNDATION INC,826010706,Education,1173 W UNIVERSITY DR,BOISE,ID,83706-3009,,"Education organization in BOISE, ID with annual revenue of approximately $46M",
LEGAL FOUNDATION OF WASHINGTON,911263533,Human Services,500 UNION ST,SEATTLE,WA,98101-4073,,"Human Services organization in SEATTLE, WA with annual revenue of approximately $46M",
CHRISTIAN RELIEF SERVICES CHARITIES INC,541884868,International,8301 RICHMOND HIGHWAY 900,ALEXANDRIA,VA,22309-2324,,"International organization in ALEXANDRIA, VA with annual revenue of approximately $46M",
GOLDEN GATE UNIVERSITY,941585735,Education,536 MISSION ST,SAN FRANCISCO,CA,94105-2921,,"Education organization in SAN FRANCISCO, CA with annual revenue of approximately $46M",
WILLIAMSBURG LANDING INC,521305909,Human Services,5700 WILLIAMSBURG LANDING DR,WILLIAMSBURG,VA,23185-3779,,"Human Services organization in WILLIAMSBURG, VA with annual revenue of approximately $46M",
PETIT JEAN ELECTRIC COOPERATIVE CORPORATION,710139955,Other,PO BOX 37,CLINTON,AR,72031-0037,,"Other organization in CLINTON, AR with annual revenue of approximately $46M",
ANDERSON CENTER FOR AUTISM,141598279,Education,PO BOX 367,STAATSBURG,NY,12580-0367,,"Education organization in STAATSBURG, NY with annual revenue of approximately $46M",
STEP UP ON SECOND STREET INC,954109386,Human Services,1328 2ND STREET,SANTA MONICA,CA,90401-1122,,"Human Services organization in SANTA MONICA, CA with annual revenue of approximately $46M",
LOGAN UNIVERSITY,430746185,Education,1851 SCHOETTLER RD,CHESTERFIELD,MO,63017-5529,,"Education organization in CHESTERFIELD, MO with annual revenue of approximately $46M",
PEW RESEARCH CENTER,200881724,Research,901 E STREET NW,WASHINGTON,DC,20004-2037,,"Research organization in WASHINGTON, DC with annual revenue of approximately $46M",
BANCO DE ALIMENTOS PUERTO RICO INC,660444882,Human Services,PO BOX 3990,CAROLINA,PR,00984-3990,,"Human Services organization in CAROLINA, PR with annual revenue of approximately $46M",
SUNSET COMMUNITY HEALTH CENTER,860893305,Health,2060 W 24TH ST,YUMA,AZ,85364-6123,,"Health organization in YUMA, AZ with annual revenue of approximately $46M",
HEALTH HELP INCORPORATED,610843731,Other,401 HIGHLAND PARK DR,RICHMOND,KY,40475-3839,,"Other organization in RICHMOND, KY with annual revenue of approximately $46M",
DIRECTION HOME OF EASTERN OHIO INC,341194060,Human Services,1030 N MERIDIAN RD,YOUNGSTOWN,OH,44509-4017,,"Human Services organization in YOUNGSTOWN, OH with annual revenue of approximately $46M",
J A & LETA M CHAPMAN CHARITABLE TR,736112228,Community,PO BOX 1620,TULSA,OK,74101-1620,,"Community organization in TULSA, OK with annual revenue of approximately $46M",
YOUNG MENS CHRISTIAN ASSOCIATION,530207403,Human Services,1112 16TH STREET NW,WASHINGTON,DC,20036-4823,,"Human Services organization in WASHINGTON, DC with annual revenue of approximately $46M",
CHILDRENS BUREAU INC,351061264,Human Services,1575 DR MARTIN LUTHER KING JR ST,INDIANAPOLIS,IN,46202-2250,,"Human Services organization in INDIANAPOLIS, IN with annual revenue of approximately $46M",
GIVE LIVELY FOUNDATION INC,810693451,Community,CO JSCM 888 7TH AVENUE 40TH FL,NEW YORK,NY,10106-0000,,"Community organization in NEW YORK, NY with annual revenue of approximately $46M",
RHA HEALTH SERVICES INC,581863838,Human Services,211 PERIMETER CENTER PKWY 750,ATLANTA,GA,30346-1318,,"Human Services organization in ATLANTA, GA with annual revenue of approximately $46M",
NATIONAL KIDNEY FOUNDATION INC,131673104,Health,30 EAST 33RD STREET,NEW YORK,NY,10016-5337,,"Health organization in NEW YORK, NY with annual revenue of approximately $46M",
UCSF HEALTH MEDICAL FOUNDATION,861175591,Health,6425 CHRISTIE AVE STE 220,EMERYVILLE,CA,94608-1073,,"Health organization in EMERYVILLE, CA with annual revenue of approximately $46M",
ROBERT F KENNEDY COMMUNITY ALLIANCE,042103834,Education,971 MAIN ST,LANCASTER,MA,01523-2569,,"Education organization in LANCASTER, MA with annual revenue of approximately $46M",
HUDSON VALLEY HOSPICE INC,141638619,Human Services,374 VIOLET AVE,POUGHKEEPSIE,NY,12601-1034,,"Human Services organization in POUGHKEEPSIE, NY with annual revenue of approximately $46M",
AMERICAN ACADEMY OF DERMATOLOGY INC,410793046,Health,9500 W BRYN MAWRSUITE500,ROSEMONT,IL,60018-0000,,"Health organization in ROSEMONT, IL with annual revenue of approximately $46M",
SERV CENTERS OF NEW JERSEY INC,222090976,Other,3 AAA DRIVE,HAMILTON TOWNSHIP,NJ,08691-1814,,"Other organization in HAMILTON TOWNSHIP, NJ with annual revenue of approximately $46M",
DANA HALL SCHOOLS,042103562,Education,PO BOX 9010,WELLESLEY,MA,02482-9010,,"Education organization in WELLESLEY, MA with annual revenue of approximately $46M",
GOODWILL INDUSTRIES OF EASTERN NORTH CAROLINA INC,560861003,Human Services,1701 TW ALEXANDER DR,DURHAM,NC,27703-9252,,"Human Services organization in DURHAM, NC with annual revenue of approximately $46M",
ELDER SERVICES OF WORCESTER AREA INC,042545221,Health,67 MILLBROOK ST STE 100,WORCESTER,MA,01606-2842,,"Health organization in WORCESTER, MA with annual revenue of approximately $46M",
PIEDMONT ACCESS TO HEALTH SERVICES INC,542026502,Health,705 MAIN ST,DANVILLE,VA,24541-1803,,"Health organization in DANVILLE, VA with annual revenue of approximately $46M",
NU-WAY HOUSE INC,416052957,Other,2217 NICOLLET AVE,MINNEAPOLIS,MN,55404-3302,,"Other organization in MINNEAPOLIS, MN with annual revenue of approximately $46M",
NEIGHBORHOOD DEFENDER SERVICE INC,061296692,Other,317 LENOX AVE 10TH FL,NEW YORK,NY,10027-4461,,"Other organization in NEW YORK, NY with annual revenue of approximately $46M",
CHILDRENS CARE HOSPITAL & SCHOOL,460233030,Other,2501 W 26TH ST,SIOUX FALLS,SD,57105-2446,,"Other organization in SIOUX FALLS, SD with annual revenue of approximately $46M",
LOS ANGELES OPERA COMPANY,952096402,Arts & Culture,135 N GRAND AVE,LOS ANGELES,CA,90012-3013,,"Arts & Culture organization in LOS ANGELES, CA with annual revenue of approximately $46M",
AMERICAN BOARD OF PEDIATRICS INC,231417504,Health,111 SILVER CEDAR CT,CHAPEL HILL,NC,27514-1692,,"Health organization in CHAPEL HILL, NC with annual revenue of approximately $46M",
VERMONT HOUSING FINANCE AGENCY,030239902,Human Services,164 ST PAUL ST POBOX 408,BURLINGTON,VT,05401-4634,,"Human Services organization in BURLINGTON, VT with annual revenue of approximately $46M",
SECOND HARVEST FOOD BANK OF EAST TENNESSEE,581450139,Other,136 HARVEST LN,MARYVILLE,TN,37801-3930,,"Other organization in MARYVILLE, TN with annual revenue of approximately $46M",
MERAKEY IDD PHILADELPHIA,222454140,Other,620 GERMANTOWN PIKE,LAFAYETTE HL,PA,19444-1810,,"Other organization in LAFAYETTE HL, PA with annual revenue of approximately $46M",
CRYSTAL SPRINGS UPLANDS SCHOOL,941247265,Education,400 UPLANDS DR,HILLSBOROUGH,CA,94010-6946,,"Education organization in HILLSBOROUGH, CA with annual revenue of approximately $46M",
PATH INC,237313698,Other,1919 COTTMAN AVE,PHILADELPHIA,PA,19111-3816,,"Other organization in PHILADELPHIA, PA with annual revenue of approximately $46M",
ERSKINE COLLEGE,570314390,Education,PO BOX 338,DUE WEST,SC,29639-0338,,"Education organization in DUE WEST, SC with annual revenue of approximately $46M",
MARLETTE REGIONAL HOSPITAL,381507302,Health,PO BOX 307,MARLETTE,MI,48453-0307,,"Health organization in MARLETTE, MI with annual revenue of approximately $46M",
THE CHILDRENS CLINIC SERVING CHILDREN AND THEIR FAMILIES,951643332,Other,701 E 28TH ST STE 200,LONG BEACH,CA,90806-2784,,"Other organization in LONG BEACH, CA with annual revenue of approximately $46M",
ACADEMIC MEDICINE SERVICES INC,161455134,Health,4498 MAIN ST STE 23,AMHERST,NY,14226-3826,,"Health organization in AMHERST, NY with annual revenue of approximately $46M",
NINTH DISTRICT OPPORTUNITY INC,580974656,Community,PO BOX L,GAINESVILLE,GA,30503-1912,,"Community organization in GAINESVILLE, GA with annual revenue of approximately $46M",
ATLANTA-FULTON COUNTY ZOO INC,581655184,Health,800 CHEROKEE AVE SE,ATLANTA,GA,30315-1470,,"Health organization in ATLANTA, GA with annual revenue of approximately $46M",
AMERICAN ACADEMY OF ORTHOPEDIC SURGEONS,362110592,Health,9400 W HIGGINS RD STE 500,ROSEMONT,IL,60018-4976,,"Health organization in ROSEMONT, IL with annual revenue of approximately $46M",
OCEANA INC,510401308,Environment,1025 CT AVENUE NW 200,WASHINGTON,DC,20036-0000,,"Environment organization in WASHINGTON, DC with annual revenue of approximately $46M",
ROANE COUNTY MEDICAL CENTER,680673354,Health,1420 CENTERPOINT BLVD BLDG C,KNOXVILLE,TN,37932-1960,,"Health organization in KNOXVILLE, TN with annual revenue of approximately $46M",
UNION COMMUNITY CARE,231909490,Health,454 NEW HOLLAND AVE,LANCASTER,PA,17602-2289,,"Health organization in LANCASTER, PA with annual revenue of approximately $46M",
BRONX FAMILY NETWORK INC,824893510,Human Services,255 BRONX RIVER RD APT 8M,YONKERS,NY,10704-3728,,"Human Services organization in YONKERS, NY with annual revenue of approximately $46M",
MARYVILLE ACADEMY,362170873,Human Services,1150 N RIVER RD,DES PLAINES,IL,60016-1214,,"Human Services organization in DES PLAINES, IL with annual revenue of approximately $46M",
TRI-COUNTY BEHAVIORAL HEALTHCARE,760032662,Other,233 SGT ED HOLCOMB BLVD S,CONROE,TX,77304-1990,,"Other organization in CONROE, TX with annual revenue of approximately $46M",
LITTLE RIVER MEDICAL CENTER INC,570672117,Health,PO BOX 547,LITTLE RIVER,SC,29566-0547,,"Health organization in LITTLE RIVER, SC with annual revenue of approximately $46M",
MAB COMMUNITY SERVICES INC,042109859,Health,200 IVY ST,BROOKLINE,MA,02446-3907,,"Health organization in BROOKLINE, MA with annual revenue of approximately $46M",
ST ANDREWS EPISCOPAL SCHOOL INC,746003626,Education,1112 W 31ST ST,AUSTIN,TX,78705-1902,,"Education organization in AUSTIN, TX with annual revenue of approximately $46M",
GREATER LAWRENCE COMMUNITY ACTION COUNCIL INC,042397449,Other,305 ESSEX STREET 4TH FLOOR,LAWRENCE,MA,01840-1445,,"Other organization in LAWRENCE, MA with annual revenue of approximately $46M",
THOMPSON CHILD & FAMILY FOCUS,560547460,Other,6800 SAINT PETERS LN,MATTHEWS,NC,28105-8458,,"Other organization in MATTHEWS, NC with annual revenue of approximately $46M",
KIDS IN NEED FOUNDATION,821078462,Education,200 S OWASSO BLVD E,LITTLE CANADA,MN,55117-1082,,"Education organization in LITTLE CANADA, MN with annual revenue of approximately $46M",
MONMOUTH MEDICAL CENTER FOUNDATION INC,222456079,Health,300 2ND AVE,LONG BRANCH,NJ,07740-6303,,"Health organization in LONG BRANCH, NJ with annual revenue of approximately $46M",
HOSPICE CARE OF SOUTHWEST MICHIGAN,382293985,Human Services,7100 STADIUM DR,KALAMAZOO,MI,49009-9423,,"Human Services organization in KALAMAZOO, MI with annual revenue of approximately $46M",
CNS HEALTHCARE,431969008,Health,24230 KARIM BLVD STE 100,NOVI,MI,48375-2960,,"Health organization in NOVI, MI with annual revenue of approximately $46M",
HEALTHY START MOMCARE NETWORK INC,461801239,Human Services,NETWORK INC 2002 OLD ST AUGUSTINE R,TALLAHASSEE,FL,32301-0000,,"Human Services organization in TALLAHASSEE, FL with annual revenue of approximately $46M",
CASA DE LAS CAMPANAS INC,330371280,Human Services,18655 WEST BERNARDO DR,SAN DIEGO,CA,92127-3002,,"Human Services organization in SAN DIEGO, CA with annual revenue of approximately $46M",
LEGAL AID BUREAU INC,520591621,Human Services,500 E LEXINGTON ST,BALTIMORE,MD,21202-3559,,"Human Services organization in BALTIMORE, MD with annual revenue of approximately $46M",
NEW YORK INSTITUTE FOR SPECIAL EDUCATION,131740010,Education,999 PELHAM PKWY N,BRONX,NY,10469-4905,,"Education organization in BRONX, NY with annual revenue of approximately $46M",
PGP CHARITABLE FUND,921414477,Human Services,1055 BROADWAY BLVD STE 130,KANSAS CITY,MO,64105-1595,,"Human Services organization in KANSAS CITY, MO with annual revenue of approximately $46M",
ICNA RELIEF USA PROGRAMS INC,043810161,Human Services,1529 JERICHO TPKE,NEW HYDE PARK,NY,11040-4712,,"Human Services organization in NEW HYDE PARK, NY with annual revenue of approximately $46M",
INGLEWOOD PARK CEMETERY,953755235,Other,720 E FLORENCE AVE,INGLEWOOD,CA,90301-1406,,"Other organization in INGLEWOOD, CA with annual revenue of approximately $46M",
HOUSTON BALLET FOUNDATION,741394920,Arts & Culture,601 PRESTON ST,HOUSTON,TX,77002-1605,,"Arts & Culture organization in HOUSTON, TX with annual revenue of approximately $46M",
GUIDING EYES FOR THE BLIND INC,131854606,Human Services,611 GRANITE SPRINGS RD,YORKTOWN HTS,NY,10598-3411,,"Human Services organization in YORKTOWN HTS, NY with annual revenue of approximately $46M",
WINSTON PREPARATORY SCHOOL,133085860,Education,135 WEST 41ST ST 5TH FL,NEW YORK,NY,10036-7320,,"Education organization in NEW YORK, NY with annual revenue of approximately $46M",
COMPREHENSIVE COMMUNITY ACTION INC,056018801,Human Services,311 DORIC AVENUE,CRANSTON,RI,02910-2903,,"Human Services organization in CRANSTON, RI with annual revenue of approximately $46M",
STRATUM HEALTH SYSTEM INC,472508009,Health,6310 CAPITAL DRIVE,LAKEWOOD RANCH,FL,34202-5013,,"Health organization in LAKEWOOD RANCH, FL with annual revenue of approximately $46M",
TIDES NETWORK,203395198,Community,1012 TORNEY AVE,SAN FRANCISCO,CA,94129-1704,,"Community organization in SAN FRANCISCO, CA with annual revenue of approximately $46M",
NORTH CAROLINA CHARTER EDUCATIONAL FOUNDATION INC,455348770,Education,154 FOUNDATION CT,MOORESVILLE,NC,28117-9606,,"Education organization in MOORESVILLE, NC with annual revenue of approximately $46M",
NATIONAL CABLE SATELLITE CORPORATION,840751854,Arts & Culture,400 NORTH CAPITOL ST NW,WASHINGTON,DC,20001-1511,,"Arts & Culture organization in WASHINGTON, DC with annual revenue of approximately $46M",
CALIFORNIA UNIVERSITY OF SCIENCE AND MEDICINE,464141445,Education,1501 VIOLET ST,COLTON,CA,92324-1603,,"Education organization in COLTON, CA with annual revenue of approximately $46M",
ILLUMINATIONS FOUNDATION INC,833552306,Community,PO BOX 511,ALPHARETTA,GA,30009-0511,,"Community organization in ALPHARETTA, GA with annual revenue of approximately $46M",
COMMUNITY ACTION PIONEER VALLEY INC,042384972,Other,393 MAIN STREET,GREENFIELD,MA,01301-3320,,"Other organization in GREENFIELD, MA with annual revenue of approximately $46M",
NEW YORK FOUNDATION FOR SENIOR CITIZENS HOME ATTENDANT SERVICES I,133083582,Other,11 PARK PL RM 1416,NEW YORK,NY,10007-2817,,"Other organization in NEW YORK, NY with annual revenue of approximately $46M",
MADERA COMMUNITY HOSPITAL,237429117,Health,700 17TH ST,MODESTO,CA,95354-1247,,"Health organization in MODESTO, CA with annual revenue of approximately $46M",
CLEAN AIR TASK FORCE INC,043512550,Environment,114 STATE STREET 6TH FL,BOSTON,MA,02109-2421,,"Environment organization in BOSTON, MA with annual revenue of approximately $46M",
HOSANNA,850223225,Religion,2421 AZTEC RD NE,ALBUQUERQUE,NM,87107-4224,,"Religion organization in ALBUQUERQUE, NM with annual revenue of approximately $46M",
INSTITUTE FOR SENIOR LIVING OF FLORIDA INC,200904526,Human Services,TWO BALA CYNWYD PLAZA 300,BALA CYNWYD,PA,19004-0000,,"Human Services organization in BALA CYNWYD, PA with annual revenue of approximately $46M",
CENTRAL MISSIONARY CLEARINGHOUSE INC,510138300,Other,PO BOX 219228,HOUSTON,TX,77218-9228,,"Other organization in HOUSTON, TX with annual revenue of approximately $46M",
HMONG ACADEMY,651180277,Education,1515 BREWSTER ST,SAINT PAUL,MN,55108-2612,,"Education organization in SAINT PAUL, MN with annual revenue of approximately $46M",
SAGE HILL SCHOOL,330729698,Education,20402 NEWPORT COAST DR,NEWPORT BEACH,CA,92657-0300,,"Education organization in NEWPORT BEACH, CA with annual revenue of approximately $46M",
THANKSGIVING POINT INSTITUTE INC,841416158,Environment,3003 N THANKSGIVING WAY,LEHI,UT,84048-4268,,"Environment organization in LEHI, UT with annual revenue of approximately $46M",
EASTERSEALS BLAKE FOUNDATION,860093224,Human Services,7750 E BROADWAY BLVD STE A200,TUCSON,AZ,85710-3903,,"Human Services organization in TUCSON, AZ with annual revenue of approximately $46M",
MCGUIRE MEMORIAL,251126488,Human Services,2119 MERCER RD,NEW BRIGHTON,PA,15066-3421,,"Human Services organization in NEW BRIGHTON, PA with annual revenue of approximately $46M",
UNITED WAY OF MIDDLE TENNESSEE INC,620533104,Community,250 VENTURE CIR,NASHVILLE,TN,37228-1604,,"Community organization in NASHVILLE, TN with annual revenue of approximately $46M",
COMMUNITY DEVELOPMENT INSTITUTE HEAD START,841548541,Education,10065 E HARVARD AVE STE 700,DENVER,CO,80231-5915,,"Education organization in DENVER, CO with annual revenue of approximately $46M",
AMERICAS SECOND HARVEST OF THE BIG BEND INC,592610345,Human Services,4446 ENTREPOT BLVD,TALLAHASSEE,FL,32310-8740,,"Human Services organization in TALLAHASSEE, FL with annual revenue of approximately $46M",
RICHMOND CHILDREN CENTER INC,132736761,Health,272 NORTH BEDFORD RD,MOUNT KISCO,NY,10549-1166,,"Health organization in MOUNT KISCO, NY with annual revenue of approximately $46M",
SAN LUIS WALK-IN CLINIC INC,651170616,Health,1896 E BABBIT LN,SAN LUIS,AZ,85336-7820,,"Health organization in SAN LUIS, AZ with annual revenue of approximately $46M",
WATERFORD INSTITUTE INC,510202349,Research,4246 S RIVERBOAT RD STE 150,TAYLORSVILLE,UT,84123-2701,,"Research organization in TAYLORSVILLE, UT with annual revenue of approximately $46M",
GOVERNMENTAL AND EDUCATIONAL ASSISTANCE CORPORATION,621691489,Human Services,11180 ZEALAND AVE N,CHAMPLIN,MN,55316-3594,,"Human Services organization in CHAMPLIN, MN with annual revenue of approximately $46M",
FOODSHARE INC,770018162,Human Services,4156 SOUTHBANK RD,OXNARD,CA,93036-1002,,"Human Services organization in OXNARD, CA with annual revenue of approximately $46M",
NORTH AMERICAN FAMILY INSTITUTE INC,043161042,Human Services,40 PARK LN,CONTOOCOOK,NH,03229-3101,,"Human Services organization in CONTOOCOOK, NH with annual revenue of approximately $46M",
CALIFORNIA WESTERN SCHOOL OF LAW,952944594,Education,225 CEDAR ST,SAN DIEGO,CA,92101-3046,,"Education organization in SAN DIEGO, CA with annual revenue of approximately $46M",
GOODWILL CENTRAL COAST,941254638,Human Services,1566 MOFFETT ST,SALINAS,CA,93905-3342,,"Human Services organization in SALINAS, CA with annual revenue of approximately $46M",
KING FARM PRESBYTERIAN RETIREMENT,202004162,Human Services,701 KING FARM BOULEVARD,ROCKVILLE,MD,20850-6165,,"Human Services organization in ROCKVILLE, MD with annual revenue of approximately $46M",
PARTNERS FOR RURAL IMPACT INC,872937264,Education,439 WALNUT MEADOW RD,BEREA,KY,40403-9774,,"Education organization in BEREA, KY with annual revenue of approximately $46M",
ALPHA PROJECT FOR THE HOMELESS,330215585,Other,3737 FIFTH AVE 203,SAN DIEGO,CA,92103-4217,,"Other organization in SAN DIEGO, CA with annual revenue of approximately $46M",
PHALEN LEADERSHIP ACADEMIES INDIANA,364729586,Education,2323 N ILLINOIS ST,INDIANAPOLIS,IN,46208-5760,,"Education organization in INDIANAPOLIS, IN with annual revenue of approximately $46M",
NATIONAL TRUST FOR LOCAL NEWS,862022385,Arts & Culture,750 W HAMPDEN AVE,ENGLEWOOD,CO,80110-2165,,"Arts & Culture organization in ENGLEWOOD, CO with annual revenue of approximately $46M",
MOUNT ALOYSIUS COLLEGE,251114320,Education,7373 ADMIRAL PEARY HWY,CRESSON,PA,16630-1902,,"Education organization in CRESSON, PA with annual revenue of approximately $46M",
WORK SERVICES CORPORATION,752247311,Human Services,1343 HATTON RD,WICHITA FALLS,TX,76302-3007,,"Human Services organization in WICHITA FALLS, TX with annual revenue of approximately $46M",
CENTER FOR AMERICAN PROGRESS,300126510,Religion,1333 H STREET NW SUITE 100 B,WASHINGTON,DC,20005-4707,,"Religion organization in WASHINGTON, DC with annual revenue of approximately $46M",
HISTORIC HAYMARKET MILWAUKEE I INC,871376165,Arts & Culture,800 W WELLS ST,MILWAUKEE,WI,53233-1404,,"Arts & Culture organization in MILWAUKEE, WI with annual revenue of approximately $46M",
EQUITAS ACADEMY CHARTER SCHOOL INC,262439216,Education,1700 W PICO BLVD,LOS ANGELES,CA,90015-2412,,"Education organization in LOS ANGELES, CA with annual revenue of approximately $46M",
VISITING NURSE ASSOCIATION HEALTH GROUP INC,222500029,Other,3600 STATE ROUTE 66,NEPTUNE,NJ,07753-2645,,"Other organization in NEPTUNE, NJ with annual revenue of approximately $46M",
ATHOL MEMORIAL HOSPITAL INCORPORATED,042126583,Health,2033 MAIN ST,ATHOL,MA,01331-3535,,"Health organization in ATHOL, MA with annual revenue of approximately $46M",
BIRCH TREE COMMUNITIES INC,710680117,Health,PO BOX 1589,BENTON,AR,72018-1589,,"Health organization in BENTON, AR with annual revenue of approximately $46M",
EARLY LEARNING COALITION OF PASCO AND HERNANDO COUNTIES INC,593639528,Education,12107 MAJESTIC BLVD,HUDSON,FL,34667-2455,,"Education organization in HUDSON, FL with annual revenue of approximately $46M",
METROPOLITAN NEW YORK COORDINATING COUNCIL ON JEWISH POVERTY,132738818,Human Services,1 STATE ST FL 24,NEW YORK,NY,10004-1561,,"Human Services organization in NEW YORK, NY with annual revenue of approximately $46M",
MORNINGSIDE MINISTRIES,741388420,Human Services,137 W FRENCH PL,SAN ANTONIO,TX,78212-5804,,"Human Services organization in SAN ANTONIO, TX with annual revenue of approximately $46M",
WORKING AMERICA EDUCATION FUND,202035052,Education,815 16TH ST NW,WASHINGTON,DC,20006-4101,,"Education organization in WASHINGTON, DC with annual revenue of approximately $46M",
APPALACHIAN MOUNTAIN CLUB,046001677,Environment,10 CITY SQUARE,CHARLESTOWN,MA,02129-3740,,"Environment organization in CHARLESTOWN, MA with annual revenue of approximately $46M",
RONALD REAGAN PRESIDENTIAL FOUNDATION AND INSTITUTE,770054631,Education,40 PRESIDENTIAL DRIVE 200,SIMI VALLEY,CA,93065-0600,,"Education organization in SIMI VALLEY, CA with annual revenue of approximately $46M",
GRHS FOUNDATION INC,223378111,Community,100 KINGS HIGHWAY SOUTH,ROCHESTER,NY,14617-5504,,"Community organization in ROCHESTER, NY with annual revenue of approximately $45M",
RADIOLOGY ASSOCIATES OF CHILDRENS HOSPITAL INC,232665855,Health,3401 CIVIC CENTER BLVD SUITE 3NW17,PHILADELPHIA,PA,19104-4319,,"Health organization in PHILADELPHIA, PA with annual revenue of approximately $45M",
DISABILITY SERVICES OF THE SOUTHWEST,752483918,Human Services,6243 IH-10 WEST SUITE 375,SAN ANTONIO,TX,78201-2098,,"Human Services organization in SAN ANTONIO, TX with annual revenue of approximately $45M",
CALIFORNIA HEALTH FOUNDATION AND TRUST,941498697,Community,1215 K ST STE 700,SACRAMENTO,CA,95814-3946,,"Community organization in SACRAMENTO, CA with annual revenue of approximately $45M",
SAN FRANCISCO SOCIETY FOR THE PREVENTION OF CRUELTY TO ANIMALS,940836580,Health,201 ALABAMA ST,SAN FRANCISCO,CA,94103-4217,,"Health organization in SAN FRANCISCO, CA with annual revenue of approximately $45M",
AMERICAN COUNCIL OF LEARNED SOCIETIES,131851145,Arts & Culture,633 3RD AVE 8TH FLOOR,NEW YORK,NY,10017-6706,,"Arts & Culture organization in NEW YORK, NY with annual revenue of approximately $45M",
ODYSSEY HOUSE INC,136217765,Health,95 PINE ST 17TH FLR,NEW YORK,NY,10005-0054,,"Health organization in NEW YORK, NY with annual revenue of approximately $45M",
MISSOURI SLOPE LUTHERAN CARE CENTER,450279210,Health,4916 N WASHINGTON ST,BISMARCK,ND,58503-0559,,"Health organization in BISMARCK, ND with annual revenue of approximately $45M",
