name,ein,category,address,city,state,zip_code,website,description,phone
UNIVERSITY OF MARYLAND ANESTHESIOLOGY ASSOCIATES P A,521076158,Other,22 S GREENE ST SC11C00,BALTIMORE,MD,21201-1544,,"Other organization in BALTIMORE, MD with annual revenue of approximately $31M",
INTERMOUNTAIN CENTERS FOR HUMAN DEVELOPMENT INC,850254535,Human Services,PO BOX 86537,TUCSON,AZ,85754-6537,,"Human Services organization in TUCSON, AZ with annual revenue of approximately $31M",
WKU STUDENT LIFE FOUNDATION INC,611350986,Education,1906 COLLEGE HEIGHTS BLVD 8051,BOWLING GREEN,KY,42101-1000,,"Education organization in BOWLING GREEN, KY with annual revenue of approximately $31M",
CAIRN UNIVERSITY,230973290,Education,200 MANOR AVE,LANGHORNE,PA,19047-2942,,"Education organization in LANGHORNE, PA with annual revenue of approximately $31M",
HUI HULIAU,274710855,Education,4017 W MARTIN LUTHER KING JR BLVD,TAMPA,FL,33614-7003,,"Education organization in TAMPA, FL with annual revenue of approximately $31M",
R A I N HOME ATTENDANT SERVICES INC,133008330,Other,811 MORRIS PARK AVE,BRONX,NY,10462-3605,,"Other organization in BRONX, NY with annual revenue of approximately $31M",
BENJAMIN FRANKLIN CUMMINGS INSTITUTE OF TECHNOLOGY,042103576,Education,41 BERKELEY ST,BOSTON,MA,02116-6307,,"Education organization in BOSTON, MA with annual revenue of approximately $31M",
COMMUNITY YOUTH CENTER OF SAN FRANCISCO,941728818,Other,980 CLEMENT ST,SAN FRANCISCO,CA,94118-2111,,"Other organization in SAN FRANCISCO, CA with annual revenue of approximately $31M",
CHILDRENS CLINIC NETWORK,453765330,Health,2525 CHICAGO AVE,MINNEAPOLIS,MN,55404-4518,,"Health organization in MINNEAPOLIS, MN with annual revenue of approximately $31M",
BROOKS HOME CARE ADVANTAGE,262216181,Health,3599 UNIVERSITY BLVD S,JACKSONVILLE,FL,32216-4252,,"Health organization in JACKSONVILLE, FL with annual revenue of approximately $31M",
BRONSON AT HOME,383298476,Health,601 JOHN STREET BOX 26,KALAMAZOO,MI,49007-5341,,"Health organization in KALAMAZOO, MI with annual revenue of approximately $31M",
NATIONAL ASSOCIATION FOR EQUAL OPPORTUNITY IN HIGHER EDUCATION,237439804,Other,600 MARYLAND AVE SW STE 800E,WASHINGTON,DC,20024-2539,,"Other organization in WASHINGTON, DC with annual revenue of approximately $31M",
HEATH VILLAGE INC,221717575,Human Services,430 SCHOOLEYS MOUNTAIN R,HACKETTSTOWN,NJ,07840-4039,,"Human Services organization in HACKETTSTOWN, NJ with annual revenue of approximately $31M",
JUPITER MEDICAL CENTER PHYSICIANS GROUP INC,263187119,Health,1210 S OLD DIXIE HWY,JUPITER,FL,33458-7205,,"Health organization in JUPITER, FL with annual revenue of approximately $31M",
RESURRECTION PROJECT,363576073,Human Services,1818 S PAULINA ST,CHICAGO,IL,60608-2719,,"Human Services organization in CHICAGO, IL with annual revenue of approximately $31M",
X PRIZE FOUNDATION INC,521876879,Community,10736 JEFFERSON BLVD SUITE 406,CULVER CITY,CA,90230-4933,,"Community organization in CULVER CITY, CA with annual revenue of approximately $31M",
NOVA UKRAINE,465335435,International,963 MEARS CT,STANFORD,CA,94305-1041,,"International organization in STANFORD, CA with annual revenue of approximately $31M",
KIDSPEACE CHILDRENS HOSPITAL INC,232654910,Other,4085 INDEPENDENCE DR,SCHNECKSVILLE,PA,18078-2574,,"Other organization in SCHNECKSVILLE, PA with annual revenue of approximately $31M",
WILLS EYE OPHTHALMOLOGY CLINIC INC,233065896,Health,840 WALNUT ST SUITE 1530,PHILADELPHIA,PA,19107-5109,,"Health organization in PHILADELPHIA, PA with annual revenue of approximately $31M",
SOUTHWEST NETWORK,860966400,Health,2700 N CENTRAL AVE STE 1050,PHOENIX,AZ,85004-1217,,"Health organization in PHOENIX, AZ with annual revenue of approximately $31M",
BETHEL COLLEGE,480543782,Education,300 E 27TH ST,NORTH NEWTON,KS,67117-8061,,"Education organization in NORTH NEWTON, KS with annual revenue of approximately $31M",
LEARNING DISABILITIES ASSOCIATION OF WESTERN NEW YORK INC,161118058,Other,2495 MAIN ST STE 342,BUFFALO,NY,14214-2154,,"Other organization in BUFFALO, NY with annual revenue of approximately $31M",
OCEAN MENTAL HEALTH SERVICES INC,210722291,Health,687 ROUTE 9,BAYVILLE,NJ,08721-2548,,"Health organization in BAYVILLE, NJ with annual revenue of approximately $31M",
CHRISTIAN UNITY HOSPITAL CORPORATION,450310159,Health,164 W 13TH ST,GRAFTON,ND,58237-1826,,"Health organization in GRAFTON, ND with annual revenue of approximately $31M",
LIFE PATTERNS INC,481128445,Human Services,3300 SW 29TH ST STE 100,TOPEKA,KS,66614-2069,,"Human Services organization in TOPEKA, KS with annual revenue of approximately $31M",
WESTCHESTER JEWISH COMMUNITY SERVICES INC,131740071,Health,845 N BROADWAY,WHITE PLAINS,NY,10603-2403,,"Health organization in WHITE PLAINS, NY with annual revenue of approximately $31M",
HOUSING WORKS HEALTH SERVICES III INC,133826364,Health,57 WILLOUGHBY ST 2ND FLOOR,BROOKLYN,NY,11201-5290,,"Health organization in BROOKLYN, NY with annual revenue of approximately $31M",
EAST MOUNTAIN HEALTH PHYSICIANS INC,473767341,Health,220 CAMPUS BLVD STE 310,WINCHESTER,VA,22601-2889,,"Health organization in WINCHESTER, VA with annual revenue of approximately $31M",
VISITING NURSE SERVICES OF IOWA,420680446,Health,3000 EASTON BLVD,DES MOINES,IA,50317-3124,,"Health organization in DES MOINES, IA with annual revenue of approximately $31M",
INTERNATIONAL SCHOOL OF LOS ANGELES LYCEE INTERNATIONAL DE LOS ANGELES,953363496,Education,1105 W RIVERSIDE DR,BURBANK,CA,91506-3214,,"Education organization in BURBANK, CA with annual revenue of approximately $31M",
RANDOLPH SCHOOL,630412843,Education,1005 DRAKE AVE SE,HUNTSVILLE,AL,35802-1099,,"Education organization in HUNTSVILLE, AL with annual revenue of approximately $31M",
NEWVIEW OKLAHOMA INC,730592386,Human Services,501 N DOUGLAS AVE,OKLAHOMA CITY,OK,73106-5007,,"Human Services organization in OKLAHOMA CITY, OK with annual revenue of approximately $31M",
EL EDUCATION INC,061576405,Education,247 W 35TH ST 8TH FLOOR,NEW YORK,NY,10001-1921,,"Education organization in NEW YORK, NY with annual revenue of approximately $31M",
PORTER-LEATH,581409385,Other,3400 PRESCOTT RD,MEMPHIS,TN,38118-3602,,"Other organization in MEMPHIS, TN with annual revenue of approximately $31M",
JEWISH FAMILY AND CHILDRENS SERVICE,042104356,Other,1430 MAIN ST,WALTHAM,MA,02451-1623,,"Other organization in WALTHAM, MA with annual revenue of approximately $31M",
FOREST AT DUKE INC,561630158,Human Services,2701 PICKETT RD,DURHAM,NC,27705-5610,,"Human Services organization in DURHAM, NC with annual revenue of approximately $31M",
YMCA OF GREATER CLEVELAND,340714728,Human Services,1301 EAST 9TH STREET,CLEVELAND,OH,44114-1804,,"Human Services organization in CLEVELAND, OH with annual revenue of approximately $31M",
SUN HEALTH GRANDVIEW TERRACE,832576991,Human Services,PO BOX 6030,SUN CITY WEST,AZ,85376-6030,,"Human Services organization in SUN CITY WEST, AZ with annual revenue of approximately $31M",
OUT-OF-DOOR ACADEMY OF SARASOTA INC,591731857,Education,444 REID ST,SARASOTA,FL,34242-1332,,"Education organization in SARASOTA, FL with annual revenue of approximately $31M",
IMMANUEL LIVING,810247706,Other,185 CRESTLINE AVE,KALISPELL,MT,59901-3573,,"Other organization in KALISPELL, MT with annual revenue of approximately $31M",
FINGER LAKES MIGRANT HEALTH CARE PROJECT INC,161581104,Health,14 MAIDEN LN,PENN YAN,NY,14527-1208,,"Health organization in PENN YAN, NY with annual revenue of approximately $31M",
PRESBYTERIAN SENIORCARE,250969422,Human Services,1215 HULTON RD,OAKMONT,PA,15139-1135,,"Human Services organization in OAKMONT, PA with annual revenue of approximately $31M",
ALTERNATIVES FOR CHILDREN,112933851,Other,14 RESEARCH WAY,EAST SETAUKET,NY,11733-3453,,"Other organization in EAST SETAUKET, NY with annual revenue of approximately $31M",
SEEDING JUSTICE,930691187,Community,3625 N MISSISSIPPI AVE,PORTLAND,OR,97227-1156,,"Community organization in PORTLAND, OR with annual revenue of approximately $31M",
ANIMAL CARE AND CONTROL OF NEW YORK CITY INC,133788986,Health,11 PARK PL STE 1212,NEW YORK,NY,10007-2820,,"Health organization in NEW YORK, NY with annual revenue of approximately $31M",
MARTHAS TABLE,521186071,Human Services,2375 ELVANS RD SE,WASHINGTON,DC,20020-3543,,"Human Services organization in WASHINGTON, DC with annual revenue of approximately $31M",
SHELBY RESIDENTIAL AND VOCATIONAL SERVICES INC,620854890,Human Services,3971 KNIGHT ARNOLD RD,MEMPHIS,TN,38118-3004,,"Human Services organization in MEMPHIS, TN with annual revenue of approximately $31M",
GLENN CATHOLIC SENIOR COMMUNITIES INC,411533125,Other,CO GREAT LAKES MANAGEMENT COMPANY,PLYMOUTH,MN,55441-0000,,"Other organization in PLYMOUTH, MN with annual revenue of approximately $31M",
BLACKSTONE VALLEY COMMUNITY HEALTH CARE INC,510183476,Health,39 EAST AVE,PAWTUCKET,RI,02860-4003,,"Health organization in PAWTUCKET, RI with annual revenue of approximately $31M",
COMP-U-DOPT INC,261460311,Education,1602 AIRLINE DR,HOUSTON,TX,77009-3608,,"Education organization in HOUSTON, TX with annual revenue of approximately $31M",
HUMANGOOD NEVADA,200566413,Human Services,1900 HUNTINGTON DR,DUARTE,CA,91010-2694,,"Human Services organization in DUARTE, CA with annual revenue of approximately $31M",
NEW ROADS SCHOOL,954823489,Education,3131 OLYMPIC BLVD,SANTA MONICA,CA,90404-5002,,"Education organization in SANTA MONICA, CA with annual revenue of approximately $31M",
