name,ein,category,address,city,state,zip_code,website,description,phone
PLANNED PARENTHOOD OF THE PACIFIC SOUTHWEST,956111785,Health,1075 CAMINO DEL RIO S,SAN DIEGO,CA,92108-3538,,"Health organization in SAN DIEGO, CA with annual revenue of approximately $114M",
COMMUNITY ACTION PARTNERSHIP OF SAN LUIS OBISPO COUNTY INC,952410253,Other,1030 SOUTHWOOD DR,SN LUIS OBISP,CA,93401-5813,,"Other organization in SN LUIS OBISP, CA with annual revenue of approximately $114M",
GATEWAY COMMUNITY CHARTERS,200231006,Education,PO BOX 269003,SACRAMENTO,CA,95826-9003,,"Education organization in SACRAMENTO, CA with annual revenue of approximately $114M",
PRIMARY HEALTH NETWORK,251381800,Health,63 PITT ST,SHARON,PA,16146-2102,,"Health organization in SHARON, PA with annual revenue of approximately $114M",
MCLAREN HEALTH MANAGEMENT GROUP,383491714,Health,1515 CAL DR,DAVISON,MI,48423-9016,,"Health organization in DAVISON, MI with annual revenue of approximately $114M",
BRIDGEPREP ACADEMY INC,270557724,Education,9875 SW 72ND ST,MIAMI,FL,33173-4617,,"Education organization in MIAMI, FL with annual revenue of approximately $114M",
LUCILE PACKARD FOUNDATION FOR CHILDRENS HEALTH,770440090,Health,400 HAMILTON AVE STE 340,PALO ALTO,CA,94301-1805,,"Health organization in PALO ALTO, CA with annual revenue of approximately $113M",
INDIANA UNIVERSITY HEALTH BEDFORD INC,237042323,Health,950 N MERIDIAN ST STE 1200,INDIANAPOLIS,IN,46204-1011,,"Health organization in INDIANAPOLIS, IN with annual revenue of approximately $113M",
ACH CHILD AND FAMILY SERVICES,750818140,Other,3712 WICHITA ST,FORT WORTH,TX,76119-2866,,"Other organization in FORT WORTH, TX with annual revenue of approximately $113M",
LIFEWORKS SERVICES INC,410907857,Human Services,6636 CEDAR AVE S,RICHFIELD,MN,55423-2705,,"Human Services organization in RICHFIELD, MN with annual revenue of approximately $113M",
AMERICAN COUNCILS FOR INTERNATIONAL EDUCATION ACTR ACCELS INC,521067256,International,1828 L ST NW STE 1200,WASHINGTON,DC,20036-5136,,"International organization in WASHINGTON, DC with annual revenue of approximately $113M",
PHILHARMONIC-SYMPHONY SOCIETY OF NEW YORK INC,131664054,Arts & Culture,10 LINCOLN CENTER PLAZA,NEW YORK,NY,10023-6912,,"Arts & Culture organization in NEW YORK, NY with annual revenue of approximately $113M",
SAMUEL MERRITT UNIVERSITY,942992642,Education,3100 TELEGRAPH AVE,OAKLAND,CA,94609-3239,,"Education organization in OAKLAND, CA with annual revenue of approximately $113M",
MARYWOOD UNIVERSITY,240795453,Education,2300 ADAMS AVE,SCRANTON,PA,18509-1514,,"Education organization in SCRANTON, PA with annual revenue of approximately $113M",
WASHINGTON UNIVERSITY PHYSICIANS IN ILLINOIS INC,822026363,Health,1414 CROSS STREET,O FALLON,IL,62269-2904,,"Health organization in O FALLON, IL with annual revenue of approximately $113M",
CONCORDIA UNIVERSITY,952798775,Education,1530 CONCORDIA,IRVINE,CA,92612-3203,,"Education organization in IRVINE, CA with annual revenue of approximately $113M",
ROSEMAN UNIVERSITY OF HEALTH SCIENCES A NEVADA NON-PROFIT CORP,880435559,Education,11 SUNSET WAY,HENDERSON,NV,89014-2333,,"Education organization in HENDERSON, NV with annual revenue of approximately $113M",
BIOTECHNOLOGY INNOVATION ORGANIZATION,521224577,Other,1201 NEW YORK AVE NW STE 1300,WASHINGTON,DC,20005-4853,,"Other organization in WASHINGTON, DC with annual revenue of approximately $113M",
ST ANTHONY REGIONAL HOSPITAL AND NURSING HOME,420733472,Health,311 S CLARK ST,CARROLL,IA,51401-3038,,"Health organization in CARROLL, IA with annual revenue of approximately $113M",
NEW VISTA COMMUNITIES INC,205452909,Health,1351 NEWTON PIKE,LEXINGTON,KY,40511-1275,,"Health organization in LEXINGTON, KY with annual revenue of approximately $113M",
A BEKA ACADEMY INC,593458436,Education,PO BOX 17600,PENSACOLA,FL,32522-7750,,"Education organization in PENSACOLA, FL with annual revenue of approximately $113M",
UNIVERSITY OF WYOMING FOUNDATION,830201971,Education,222 S 22ND ST,LARAMIE,WY,82070-5204,,"Education organization in LARAMIE, WY with annual revenue of approximately $113M",
ST ANTHONY HOSPITAL,930391614,Health,2801 ST ANTHONY WAY,PENDLETON,OR,97801-3800,,"Health organization in PENDLETON, OR with annual revenue of approximately $113M",
PCPT HAMLIN LLC,364903848,Health,2095 LAKESIDE CENTRE WAY STE 101,KNOXVILLE,TN,37922-6647,,"Health organization in KNOXVILLE, TN with annual revenue of approximately $113M",
SHANNON MEDICAL MANAGEMENT,208367966,Health,PO BOX 22000,SAN ANGELO,TX,76902-7200,,"Health organization in SAN ANGELO, TX with annual revenue of approximately $113M",
UNITED NATIONS FOUNDATION INC,582368165,International,1750 PENNSYLVANIA AVE NW STE 300,WASHINGTON,DC,20006-4515,,"International organization in WASHINGTON, DC with annual revenue of approximately $113M",
OPEN SKY COMMUNITY SERVICES INC,042587863,Human Services,4 MANN ST,WORCESTER,MA,01602-3414,,"Human Services organization in WORCESTER, MA with annual revenue of approximately $113M",
RANSOM EVERGLADES SCHOOL INC,590659070,Education,3575 MAIN HWY,COCONUT GROVE,FL,33133-5903,,"Education organization in COCONUT GROVE, FL with annual revenue of approximately $113M",
UNIVERSITY OF DALLAS,750926755,Education,1845 E NORTHGATE DR,IRVING,TX,75062-4736,,"Education organization in IRVING, TX with annual revenue of approximately $113M",
ASSOCIATION OF PUBLIC HEALTH LABORATORIES INC,521800436,Other,7700 WISCONSIN AVE STE 1000,BETHESDA,MD,20814-3587,,"Other organization in BETHESDA, MD with annual revenue of approximately $113M",
GRITMAN MEDICAL CENTER INC,820146328,Health,700 S MAIN ST,MOSCOW,ID,83843-3056,,"Health organization in MOSCOW, ID with annual revenue of approximately $113M",
ST MARYS HOSPITAL OF SUPERIOR,411811073,Other,3500 TOWER AVE,SUPERIOR,WI,54880-5335,,"Other organization in SUPERIOR, WI with annual revenue of approximately $113M",
UNIVERSITY OF EVANSVILLE,350868074,Education,1800 LINCOLN AVE,EVANSVILLE,IN,47722-1000,,"Education organization in EVANSVILLE, IN with annual revenue of approximately $113M",
MASSACHUSETTS HIGHER EDUCATION ASSISTANCE CORPORATION,042254705,Other,33 ARCH ST STE 2100,BOSTON,MA,02110-1442,,"Other organization in BOSTON, MA with annual revenue of approximately $113M",
HOAG HOSPITAL FOUNDATION,953222343,Health,330 PLACENTIA AVE,NEWPORT BEACH,CA,92663-3306,,"Health organization in NEWPORT BEACH, CA with annual revenue of approximately $112M",
MIAMI CANCER INSTITUTE AT BAPTIST HEALTH INC,473090066,Health,6855 RED ROAD STE 600,CORAL GABLES,FL,33143-3518,,"Health organization in CORAL GABLES, FL with annual revenue of approximately $112M",
HOTCHKISS SCHOOL,060647018,Education,11 INTERLAKEN RD,LAKEVILLE,CT,06039-2141,,"Education organization in LAKEVILLE, CT with annual revenue of approximately $112M",
SOCIEDAD ESPANOLA DE AUXILIO MUTUO Y BENEFICENCIA DE PUERTO RICO,660178704,Health,PO BOX 191227,SAN JUAN,PR,00919-1227,,"Health organization in SAN JUAN, PR with annual revenue of approximately $112M",
CONCORDIA UNIVERSITY ST PAUL,410696906,Other,1282 CONCORDIA AVE,SAINT PAUL,MN,55104-5479,,"Other organization in SAINT PAUL, MN with annual revenue of approximately $112M",
MYMICHIGAN MEDICAL CENTER CLARE,381518643,Other,703 N MCEWAN ST,CLARE,MI,48617-1440,,"Other organization in CLARE, MI with annual revenue of approximately $112M",
ONE BROOKLYN HEALTH SYSTEM INC,815323275,Health,1 BROOKDALE PLZ,BROOKLYN,NY,11212-3139,,"Health organization in BROOKLYN, NY with annual revenue of approximately $112M",
CORNELL SCOTT HILL HEALTH CORPORATION,060870990,Health,400 COLUMBUS AVE,NEW HAVEN,CT,06519-1233,,"Health organization in NEW HAVEN, CT with annual revenue of approximately $112M",
FENWAY COMMUNITY HEALTH CENTER INC,042510564,Health,1340 BOYLSTON ST,BOSTON,MA,02215-4302,,"Health organization in BOSTON, MA with annual revenue of approximately $112M",
UPLAND HILLS HEALTH INC,421017512,Health,800 COMPASSION WAY,DODGEVILLE,WI,53533-1956,,"Health organization in DODGEVILLE, WI with annual revenue of approximately $112M",
AGORA CYBER CHARTER SCHOOL,412170569,Education,1018 WEST 8TH AVENUE,KING OF PRUSSIA,PA,19406-1315,,"Education organization in KING OF PRUSSIA, PA with annual revenue of approximately $112M",
DEFENSEWERX INC,460684933,Research,1140 JOHN SIMS PKWY E,NICEVILLE,FL,32578-2204,,"Research organization in NICEVILLE, FL with annual revenue of approximately $112M",
COLLEGE OF ST SCHOLASTICA INC,410698301,Education,1200 KENWOOD AVE,DULUTH,MN,55811-4199,,"Education organization in DULUTH, MN with annual revenue of approximately $112M",
UPSTATE CEREBRAL PALSY INC,150543657,Health,125 BUSINESS PARK,UTICA,NY,13502-6305,,"Health organization in UTICA, NY with annual revenue of approximately $112M",
MICHIGAN HEALTH ENDOWMENT FUND,465054207,Health,9829 SPENCER RD STE 201,BRIGHTON,MI,48114-7718,,"Health organization in BRIGHTON, MI with annual revenue of approximately $112M",
ARCHCARE,133896624,Other,205 LEXINGTON AVENUE 3RD,NEW YORK,NY,10016-6053,,"Other organization in NEW YORK, NY with annual revenue of approximately $112M",
WASHINGTON AND JEFFERSON COLLEGE,250965601,Education,60 S LINCOLN ST,WASHINGTON,PA,15301-4812,,"Education organization in WASHINGTON, PA with annual revenue of approximately $112M",
WAYNE-METROPOLITAN COMMUNITY ACTION AGENCY,381976979,Community,7310 WOODWARD AVE STE 800,DETROIT,MI,48202-3196,,"Community organization in DETROIT, MI with annual revenue of approximately $112M",
YOUNG MENS CHRISTIAN ASSOCIATION OF METROPOLITAN LOS ANGELES,951644052,Human Services,4301 W 3RD ST,LOS ANGELES,CA,90020-3809,,"Human Services organization in LOS ANGELES, CA with annual revenue of approximately $112M",
NATIONAL CENTER FOR DEFENSE MANUFACTURING AND MACHINING,760727663,Research,699 SCALP AVE,JOHNSTOWN,PA,15904-1619,,"Research organization in JOHNSTOWN, PA with annual revenue of approximately $112M",
THUNDERMIST HEALTH CENTER,050355097,Health,171 SERVICE AVE FL 2,WARWICK,RI,02886-1015,,"Health organization in WARWICK, RI with annual revenue of approximately $112M",
CHRISTIAN COMMUNITY FOUNDATION OF MEMPHIS AND THE MID-SOUTH INC,621752885,Community,6075 POPLAR AVE STE 130,MEMPHIS,TN,38119-4702,,"Community organization in MEMPHIS, TN with annual revenue of approximately $112M",
INTERNATIONAL FOOD POLICY RESEARCH INSTITUTE,521041632,Human Services,1201 I STREET NW 12TH FLOOR,WASHINGTON,DC,20005-5905,,"Human Services organization in WASHINGTON, DC with annual revenue of approximately $112M",
GAUDENZIA INC,231706895,Health,106 W MAIN ST,NORRISTOWN,PA,19401-4716,,"Health organization in NORRISTOWN, PA with annual revenue of approximately $112M",
UNIVERSITY OF HAWAII FOUNDATION,990085260,Education,1810 UNIVERSITY AVE 300,HONOLULU,HI,96822-5416,,"Education organization in HONOLULU, HI with annual revenue of approximately $112M",
BLYTHEDALE CHILDRENS HOSPITAL,131739922,Health,BRADHURST AVE,VALHALLA,NY,10595-0000,,"Health organization in VALHALLA, NY with annual revenue of approximately $111M",
URBAN RESOURCE INSTITUTE,112561648,Human Services,75 BROAD ST RM 505,NEW YORK,NY,10004-3223,,"Human Services organization in NEW YORK, NY with annual revenue of approximately $111M",
HALO TRUST USA INC,522158152,International,1730 RHODE ISLAND AVE NW STE 206,WASHINGTON,DC,20036-3120,,"International organization in WASHINGTON, DC with annual revenue of approximately $111M",
TRUSTEES OF THE HAMLINE UNIVERSITY OF MINNESOTA,410693960,Education,1536 HEWITT AVE,SAINT PAUL,MN,55104-1205,,"Education organization in SAINT PAUL, MN with annual revenue of approximately $111M",
GOODWILL INDUSTRIES OF MIDDLE TENNESSEE INC,620599413,Human Services,937 HERMAN ST,NASHVILLE,TN,37208-3147,,"Human Services organization in NASHVILLE, TN with annual revenue of approximately $111M",
PRESBYTERIAN HOMES,471545753,Human Services,8707 SKOKIE BLVD STE 400,SKOKIE,IL,60077-2283,,"Human Services organization in SKOKIE, IL with annual revenue of approximately $111M",
PEAK VISTA COMMUNITY HEALTH CENTERS,840617567,Health,3205 N ACADEMY BLVD STE 130,COLORADO SPGS,CO,80917-5152,,"Health organization in COLORADO SPGS, CO with annual revenue of approximately $111M",
NONPROFITS INSURANCE ALLIANCE OF CALIFORNIA,770203935,Other,PO BOX 8507,SANTA CRUZ,CA,95061-8507,,"Other organization in SANTA CRUZ, CA with annual revenue of approximately $111M",
ROANOKE COLLEGE,540505945,Education,221 COLLEGE LN,SALEM,VA,24153-3794,,"Education organization in SALEM, VA with annual revenue of approximately $111M",
COMMUNITY HOUSING INNOVATIONS INC,133627750,Other,75 SOUTH BROADWAY 340,WHITE PLAINS,NY,10601-4413,,"Other organization in WHITE PLAINS, NY with annual revenue of approximately $111M",
REEDSBURG AREA MEDICAL CENTER INC,391091432,Health,2000 N DEWEY AVE,REEDSBURG,WI,53959-1049,,"Health organization in REEDSBURG, WI with annual revenue of approximately $111M",
INTERNATIONAL MEDICAL RELIEF,460494595,Health,500 E 8TH AVE,DENVER,CO,80203-3716,,"Health organization in DENVER, CO with annual revenue of approximately $111M",
WASHINGTON STATE UNIVERSITY FOUNDATION,911075542,Education,PO BOX 641927,PULLMAN,WA,99164-1927,,"Education organization in PULLMAN, WA with annual revenue of approximately $111M",
SOMERSET ACADEMY OF LAS VEGAS,275393412,Education,4650 LOSEE RD,N LAS VEGAS,NV,89081-4208,,"Education organization in N LAS VEGAS, NV with annual revenue of approximately $111M",
TERENCE CARDINAL COOKE HEALTH CARE CENTER,133007801,Health,205 LEXINGTON AVENUE 3RD,NEW YORK,NY,10016-6053,,"Health organization in NEW YORK, NY with annual revenue of approximately $111M",
ODA PRIMARY HEALTH CARE NETWORK INC,112329960,Other,74 WALLABOUT ST,BROOKLYN,NY,11249-7830,,"Other organization in BROOKLYN, NY with annual revenue of approximately $111M",
SALUD FAMILY HEALTH,840613540,Health,203 S ROLLIE AVE,FORT LUPTON,CO,80621-1508,,"Health organization in FORT LUPTON, CO with annual revenue of approximately $111M",
KIPP FOUNDATION,943362724,Education,1875 MISSION ST APT 130,SAN FRANCISCO,CA,94103-3561,,"Education organization in SAN FRANCISCO, CA with annual revenue of approximately $111M",
UNITED CHURCH HOMES INC,344429276,Human Services,170 E CENTER ST,MARION,OH,43302-3815,,"Human Services organization in MARION, OH with annual revenue of approximately $111M",
THE HELEN ROSS MCNABB CENTER,620548914,Health,200 TECH CENTER DR,KNOXVILLE,TN,37912-2747,,"Health organization in KNOXVILLE, TN with annual revenue of approximately $111M",
TIDEWELL HOSPICE INC,591911861,Human Services,6310 CAPITAL DRIVE,LAKEWOOD RANCH,FL,34202-5013,,"Human Services organization in LAKEWOOD RANCH, FL with annual revenue of approximately $111M",
THE SCHULMAN AND SCHACHNE INSTITUTE FOR NURSING AND REHABILITATION INC,237085986,Health,10101 AVENUE D,BROOKLYN,NY,11236-1902,,"Health organization in BROOKLYN, NY with annual revenue of approximately $111M",
PRINCIPIA CORPORATION,430652667,Education,13201 CLAYTON RD,SAINT LOUIS,MO,63131-1002,,"Education organization in SAINT LOUIS, MO with annual revenue of approximately $111M",
U B FOUNDATION ACTIVITIES INC,161372561,Other,PO BOX 900,BUFFALO,NY,14226-0900,,"Other organization in BUFFALO, NY with annual revenue of approximately $111M",
HASC CENTER INC,112630071,Human Services,5601 1ST AVE,BROOKLYN,NY,11220-2517,,"Human Services organization in BROOKLYN, NY with annual revenue of approximately $111M",
BAY AREA COMMUNITY SERVICES INC,941708069,Other,390 40TH ST,OAKLAND,CA,94609-2633,,"Other organization in OAKLAND, CA with annual revenue of approximately $111M",
PLANNED PARENTHOOD-ORANGE AND SAN BERNARDINO COUNTIES INC,956152773,Health,801 E KATELLA AVE,ANAHEIM,CA,92805-6614,,"Health organization in ANAHEIM, CA with annual revenue of approximately $111M",
SEQUOIA LIVING INC,941437728,Human Services,1525 POST ST,SAN FRANCISCO,CA,94109-6567,,"Human Services organization in SAN FRANCISCO, CA with annual revenue of approximately $111M",
WABASH COLLEGE,350868202,Education,301 W WABASH AVENUE,CRAWFORDSVILLE,IN,47933-2417,,"Education organization in CRAWFORDSVILLE, IN with annual revenue of approximately $111M",
LAWSCHOOL ADMISSIONS COUNCIL INC,132998164,Education,662 PENN ST,NEWTOWN,PA,18940-2176,,"Education organization in NEWTOWN, PA with annual revenue of approximately $110M",
WORLD LEARNING INC,030179592,International,PO BOX 676,BRATTLEBORO,VT,05302-0676,,"International organization in BRATTLEBORO, VT with annual revenue of approximately $110M",
TAKOMA REGIONAL HOSPITAL INC,510603966,Health,311 PRINCETON RD STE 1,JOHNSON CITY,TN,37601-2080,,"Health organization in JOHNSON CITY, TN with annual revenue of approximately $110M",
COMMUNITY FOUNDATION OF GREATER MEMPHIS INC,581723645,Community,1900 UNION AVE,MEMPHIS,TN,38104-4029,,"Community organization in MEMPHIS, TN with annual revenue of approximately $110M",
ALLIANCE DEFENDING FREEDOM,541660459,Religion,15100 N 90TH ST,SCOTTSDALE,AZ,85260-2769,,"Religion organization in SCOTTSDALE, AZ with annual revenue of approximately $110M",
GOODWILL INDUSTRIES OF SOUTHEASTERN WISCONSIN INC,390808491,Human Services,6055 N 91ST ST,MILWAUKEE,WI,53225-1710,,"Human Services organization in MILWAUKEE, WI with annual revenue of approximately $110M",
NEW YORK CLIMATE EXCHANGE INC,923384115,Environment,10 SOUTH STREET SLIP 7,NEW YORK,NY,10004-1921,,"Environment organization in NEW YORK, NY with annual revenue of approximately $110M",
MERCY HOSPITAL LEBANON,431767432,Health,100 HOSPITAL DR,LEBANON,MO,65536-9210,,"Health organization in LEBANON, MO with annual revenue of approximately $110M",
WINONA HEALTH SERVICES,410713914,Health,855 MANKATO AVE,WINONA,MN,55987-4868,,"Health organization in WINONA, MN with annual revenue of approximately $110M",
FRICK COLLECTION,131624012,Other,1 E 70TH ST,NEW YORK,NY,10021-4981,,"Other organization in NEW YORK, NY with annual revenue of approximately $110M",
COMMUNITY HOSPITAL OF BRAZOSPORT,741385192,Health,194 ABNER JACKSON PKWY,LAKE JACKSON,TX,77566-5160,,"Health organization in LAKE JACKSON, TX with annual revenue of approximately $110M",
SUTTER COAST HOSPITAL,942988520,Health,2200 RIVER PLAZA DR,SACRAMENTO,CA,95833-4134,,"Health organization in SACRAMENTO, CA with annual revenue of approximately $110M",
JACOBS & CUSHMAN SAN DIEGO FOOD BANK,204374795,Human Services,9850 DISTRIBUTION AVE,SAN DIEGO,CA,92121-2320,,"Human Services organization in SAN DIEGO, CA with annual revenue of approximately $110M",
HEALTHWISE INC,237455145,Health,2601 N BOGUS BASIN RD,BOISE,ID,83702-0909,,"Health organization in BOISE, ID with annual revenue of approximately $110M",
LINFIELD UNIVERSITY,930391586,Education,900 SE BAKER ST,MCMINNVILLE,OR,97128-6894,,"Education organization in MCMINNVILLE, OR with annual revenue of approximately $110M",
THE CONNECTICUT INSTITUTE FOR THE BLIND INC,060669111,Human Services,120 HOLCOMB ST,HARTFORD,CT,06112-1529,,"Human Services organization in HARTFORD, CT with annual revenue of approximately $110M",
CURRY COLLEGE,042199867,Education,1071 BLUE HILL AVE,MILTON,MA,02186-2302,,"Education organization in MILTON, MA with annual revenue of approximately $110M",
FIELD MUSEUM OF NATURAL HISTORY,362167011,Arts & Culture,1400 S DUSABLE LAKESHORE,CHICAGO,IL,60605-0000,,"Arts & Culture organization in CHICAGO, IL with annual revenue of approximately $110M",
NORTHEAST ARKANSAS CLINIC CHAR FOUNDATION INC,710850123,Community,4802 E JOHNSON AVE,JONESBORO,AR,72405-8413,,"Community organization in JONESBORO, AR with annual revenue of approximately $110M",
ELIZABETH GAMBLE DEACONESS HOME ASSOCIATION,311082756,Health,2139 AUBURN AVE,CINCINNATI,OH,45219-2906,,"Health organization in CINCINNATI, OH with annual revenue of approximately $110M",
NEW VISTA OF THE BLUEGRASS INC,610723605,Health,1351 NEWTOWN PIKE BLDG 1,LEXINGTON,KY,40511-1277,,"Health organization in LEXINGTON, KY with annual revenue of approximately $109M",
CHILDRENS MEDICAL CENTER FOUNDATION,752062015,Health,1935 MEDICAL DISTRICT DR,DALLAS,TX,75235-7701,,"Health organization in DALLAS, TX with annual revenue of approximately $109M",
CUMBERLAND FAMILY MEDICAL CENTER INC,203131989,Health,PO BOX 1080,BURKESVILLE,KY,42717-1080,,"Health organization in BURKESVILLE, KY with annual revenue of approximately $109M",
TURNING POINT FOR GOD,330095805,Religion,10007 RIVERFORD RD,LAKESIDE,CA,92040-2772,,"Religion organization in LAKESIDE, CA with annual revenue of approximately $109M",
COMMUNITY CARE COOPERATIVE INC,813005904,Health,75 FEDERAL ST,BOSTON,MA,02110-1913,,"Health organization in BOSTON, MA with annual revenue of approximately $109M",
EL CENTRO DEL BARRIO INC,741787031,Human Services,3750 COMMERCIAL AVE,SAN ANTONIO,TX,78221-3117,,"Human Services organization in SAN ANTONIO, TX with annual revenue of approximately $109M",
MOUNT SINAI COMMUNITY FOUNDATION,363305449,Other,CALIFORNIA AVENUE AT 15TH STREET,CHICAGO,IL,60609-0000,,"Other organization in CHICAGO, IL with annual revenue of approximately $109M",
SUTTER INSURANCE SERVICES CORPORATION,990289310,Other,700 BISHOP ST STE 1100,HONOLULU,HI,96813-4113,,"Other organization in HONOLULU, HI with annual revenue of approximately $109M",
GATEWAY FOUNDATION INC,362670036,Health,55 E JACKSON BLVD STE 1500,CHICAGO,IL,60604-4184,,"Health organization in CHICAGO, IL with annual revenue of approximately $109M",
BROWN MEDICINE,050450410,Health,110 ELM STREET 2ND FLOOR,PROVIDENCE,RI,02903-4626,,"Health organization in PROVIDENCE, RI with annual revenue of approximately $109M",
INSTITUTE OF NUCLEAR POWER OPERATIONS,581382198,Community,700 GALLERIA PKWY SE STE 100 STE 1,ATLANTA,GA,30339-5943,,"Community organization in ATLANTA, GA with annual revenue of approximately $109M",
SPRINGWELL INC,042616064,Human Services,307 WAVERLEY OAKS RD STE 205,WALTHAM,MA,02452-8413,,"Human Services organization in WALTHAM, MA with annual revenue of approximately $109M",
MOSES H CONE MEMORIAL HOSPITAL,560532302,Health,1200 N ELM ST,GREENSBORO,NC,27401-1004,,"Health organization in GREENSBORO, NC with annual revenue of approximately $109M",
CORE PHYSICIANS LLC,870807914,Health,CO BILH TAX 529 MAIN ST 4TH FL,CHARLESTOWN,MA,02129-0000,,"Health organization in CHARLESTOWN, MA with annual revenue of approximately $109M",
BAY AREA COMMUNITY RESOURCES,942346815,Health,11175 SAN PABLO AVE,EL CERRITO,CA,94530-2157,,"Health organization in EL CERRITO, CA with annual revenue of approximately $109M",
PARKER JEWISH INSTITUTE FOR HEALTH CARE AND REHABILITATION,132631069,Health,27111 76TH AVE,NEW HYDE PARK,NY,11040-1436,,"Health organization in NEW HYDE PARK, NY with annual revenue of approximately $109M",
ALVERNIA UNIVERSITY,231522643,Other,400 SAINT BERNARDINE ST,READING,PA,19607-1737,,"Other organization in READING, PA with annual revenue of approximately $109M",
CENTRAL FUND OF ISRAEL,132992985,International,461 CENTRAL AVE,CEDARHURST,NY,11516-2008,,"International organization in CEDARHURST, NY with annual revenue of approximately $109M",
BAYLOR ST LUKES MEDICAL GROUP,760458535,Health,6624 FANNIN ST,HOUSTON,TX,77030-2312,,"Health organization in HOUSTON, TX with annual revenue of approximately $109M",
"NORTH COUNTRY HOSPITAL & HEALTH CENTER,INC",030185556,Health,189 PROUTY DR,NEWPORT,VT,05855-9326,,"Health organization in NEWPORT, VT with annual revenue of approximately $109M",
ADVENTIST HEALTH DELANO,770258013,Health,1401 GARCES HWY,DELANO,CA,93215-3660,,"Health organization in DELANO, CA with annual revenue of approximately $109M",
WAYNESBORO HOSPITAL,231360854,Health,PO BOX 2767,YORK,PA,17405-2767,,"Health organization in YORK, PA with annual revenue of approximately $109M",
INTERNATIONAL CHILDRENS FUND INC,391303430,Other,619 MAIN ST,NEENAH,WI,54956-2430,,"Other organization in NEENAH, WI with annual revenue of approximately $109M",
COMMUNITY FDN OF GREATER DES MOINES,426139033,Community,1915 GRAND AVE,DES MOINES,IA,50309-3311,,"Community organization in DES MOINES, IA with annual revenue of approximately $109M",
FLORIDA STATE UNIVERSITY FOUNDATION INC,596152180,Education,325 W COLLEGE AVE,TALLAHASSEE,FL,32301-1403,,"Education organization in TALLAHASSEE, FL with annual revenue of approximately $109M",
NEW YORK BOTANICAL GARDEN,131693134,Environment,2900 SOUTHERN BLVD,BRONX,NY,10458-5126,,"Environment organization in BRONX, NY with annual revenue of approximately $109M",
BROOKINGS INSTITUTION,530196577,Research,1775 MASSACHUSETTS AVE NW,WASHINGTON,DC,20036-2103,,"Research organization in WASHINGTON, DC with annual revenue of approximately $109M",
CHILDRENS MEDICAL GROUP INC,391789197,Health,PO BOX 1997,MILWAUKEE,WI,53201-1997,,"Health organization in MILWAUKEE, WI with annual revenue of approximately $109M",
PHEAA STUDENT LOAN FOUNDATION INC,510423553,Community,1200 N 7TH ST,HARRISBURG,PA,17102-1419,,"Community organization in HARRISBURG, PA with annual revenue of approximately $108M",
KQED INC,941241309,Arts & Culture,2601 MARIPOSA ST,SAN FRANCISCO,CA,94110-1426,,"Arts & Culture organization in SAN FRANCISCO, CA with annual revenue of approximately $108M",
ASPIRE HEALTH PARTNERS INC,592301233,Health,5151 ADANSON STREET SUITE 200,ORLANDO,FL,32804-1317,,"Health organization in ORLANDO, FL with annual revenue of approximately $108M",
HUGGINS HOSPITAL,020223332,Health,PO BOX 912,WOLFEBORO,NH,03894-0912,,"Health organization in WOLFEBORO, NH with annual revenue of approximately $108M",
ADVANCE CARE ALLIANCE OF NY INC,465489816,Human Services,300 MOTOR PARKWAY,HAUPPAUGE,NY,11788-5191,,"Human Services organization in HAUPPAUGE, NY with annual revenue of approximately $108M",
PENOBSCOT COMMUNITY HEALTH CENTER,010514750,Health,103 MAINE AVE,BANGOR,ME,04401-4330,,"Health organization in BANGOR, ME with annual revenue of approximately $108M",
VISTA COMMUNITY CLINIC,952815615,Health,1000 VALE TERRACE DR,VISTA,CA,92084-5218,,"Health organization in VISTA, CA with annual revenue of approximately $108M",
DENVER FOUNDATION,846048381,Community,1009 N GRANT ST,DENVER,CO,80203-2908,,"Community organization in DENVER, CO with annual revenue of approximately $108M",
MINNESOTA PUBLIC RADIO,410953924,Arts & Culture,480 CEDAR ST,SAINT PAUL,MN,55101-2217,,"Arts & Culture organization in SAINT PAUL, MN with annual revenue of approximately $108M",
MAINE COMMUNITY FOUNDATION INC,010391479,Community,245 MAIN ST,ELLSWORTH,ME,04605-1613,,"Community organization in ELLSWORTH, ME with annual revenue of approximately $108M",
LIFEMOVES,770160469,Other,2550 GREAT AMERICA WAY STE 201,SANTA CLARA,CA,95054-1160,,"Other organization in SANTA CLARA, CA with annual revenue of approximately $108M",
MOUNT SINAI HEALTH SYSTEM SELF INSURANCE TRUST,823994798,Health,150 EAST 42ND STREET,NEW YORK,NY,10017-5612,,"Health organization in NEW YORK, NY with annual revenue of approximately $108M",
CIVIL AIR PATROL,756037853,Human Services,105 S HANSELL ST,MAXWELL AFB,AL,36112-5937,,"Human Services organization in MAXWELL AFB, AL with annual revenue of approximately $108M",
WARTBURG COLLEGE,420680351,Education,100 WARTBURG BLVD,WAVERLY,IA,50677-2215,,"Education organization in WAVERLY, IA with annual revenue of approximately $108M",
GENEVA GENERAL HOSPITAL,160743032,Health,196 NORTH ST,GENEVA,NY,14456-1651,,"Health organization in GENEVA, NY with annual revenue of approximately $108M",
PITZER COLLEGE,952261113,Education,1050 N MILLS AVE,CLAREMONT,CA,91711-3908,,"Education organization in CLAREMONT, CA with annual revenue of approximately $108M",
