name,ein,category,address,city,state,zip_code,website,description,phone
HORIZON DEVELOPMENT PROPERTIES INC,562246833,Human Services,400 EAST BLVD,CHARLOTTE,NC,28203-5136,,"Human Services organization in CHARLOTTE, NC with annual revenue of approximately $77M",
UNIVERSITY MEDICAL DIAGNOSTIC ASSOCIATES INC,351183155,Health,545 BARNHILL DRIVE ROOM 336,INDIANAPOLIS,IN,46202-5112,,"Health organization in INDIANAPOLIS, IN with annual revenue of approximately $77M",
COOK CHILDRENS HOME HEALTH,752896983,Health,801 7TH AVE,FORT WORTH,TX,76104-2733,,"Health organization in FORT WORTH, TX with annual revenue of approximately $77M",
ROSELAND COMMUNITY HOSPITAL,361703630,Health,45 W 111TH ST,CHICAGO,IL,60628-4200,,"Health organization in CHICAGO, IL with annual revenue of approximately $77M",
INTERNATIONAL FOUNDATION FOR ELECTORAL SYSTEMS,521527835,International,2011 CRYSTAL DRIVE 10TH FLOOR,ARLINGTON,VA,22202-3709,,"International organization in ARLINGTON, VA with annual revenue of approximately $77M",
MORRIS HEIGHTS HEALTH CENTER INC,061081232,Health,85 W BURNSIDE AVE,BRONX,NY,10453-4015,,"Health organization in BRONX, NY with annual revenue of approximately $77M",
FRESNO PACIFIC UNIVERSITY,941021164,Other,1717 S CHESTNUT AVE,FRESNO,CA,93702-4709,,"Other organization in FRESNO, CA with annual revenue of approximately $77M",
CAMDEN-CLARK PHYSICIAN CORPORATION,264058719,Health,1601 GARFIELD AVE,PARKERSBURG,WV,26101-3214,,"Health organization in PARKERSBURG, WV with annual revenue of approximately $77M",
INTERNATIONAL CENTRE FOR DIARRHOEAL DISEASE RESEARCH BANGLADESH,980041019,Other,DHAKA 1212,BANGLADESH,,00000-0000,,"Other organization in BANGLADESH,  with annual revenue of approximately $77M",
ST LUKES HEALTH NETWORK INC,232384282,Health,801 OSTRUM ST,BETHLEHEM,PA,18015-1000,,"Health organization in BETHLEHEM, PA with annual revenue of approximately $77M",
UNIVERSITY CORPORATION FOR ADVANCED INTERNET DEVELOPMENT,522060187,Research,3520 GREEN CT STE 200,ANN ARBOR,MI,48105-1566,,"Research organization in ANN ARBOR, MI with annual revenue of approximately $77M",
PEOPLE FOR THE ETHICAL TREATMENT OF ANIMALS INC,521218336,Health,501 FRONT ST,NORFOLK,VA,23510-1009,,"Health organization in NORFOLK, VA with annual revenue of approximately $77M",
COMMUNITY ACTION CORPORATION OF SOUTH TEXAS,741679824,Human Services,204 E 1ST ST,ALICE,TX,78332-4822,,"Human Services organization in ALICE, TX with annual revenue of approximately $77M",
EMPACT-SUICIDE PREVENTION CENTER,742562293,Health,618 S MADISON DR,TEMPE,AZ,85281-7248,,"Health organization in TEMPE, AZ with annual revenue of approximately $77M",
UNITED WAY OF CENTRAL INDIANA INC,351007590,Community,2955 N MERIDIAN ST STE 300,INDIANAPOLIS,IN,46208-5195,,"Community organization in INDIANAPOLIS, IN with annual revenue of approximately $77M",
TRI-COUNTY COMMUNITY ACTION AGENCY INC,221942357,Other,110 COHANSEY ST,BRIDGETON,NJ,08302-1922,,"Other organization in BRIDGETON, NJ with annual revenue of approximately $77M",
SUN LIFE FAMILY HEALTH CENTER INC,860296211,Health,865 N ARIZOLA RD,CASA GRANDE,AZ,85122-6011,,"Health organization in CASA GRANDE, AZ with annual revenue of approximately $77M",
NEW YORK LAW SCHOOL,135645885,Education,185 W BROADWAY,NEW YORK,NY,10013-2921,,"Education organization in NEW YORK, NY with annual revenue of approximately $77M",
UNIVERSITY OF MARYLAND FOUNDATION INC,521125663,Education,3300 METZEROTT RD,ADELPHI,MD,20783-1651,,"Education organization in ADELPHI, MD with annual revenue of approximately $77M",
TAMPA GENERAL PROVIDER NETWORK INC,861810505,Health,1 TAMPA GENERAL CIR,TAMPA,FL,33606-3571,,"Health organization in TAMPA, FL with annual revenue of approximately $77M",
SIOUX CENTER HEALTH,420796764,Other,1101 9TH ST SE,SIOUX CENTER,IA,51250-2501,,"Other organization in SIOUX CENTER, IA with annual revenue of approximately $77M",
LAKESIDE SCHOOL,910564971,Education,14050 1ST AVE NE,SEATTLE,WA,98125-3025,,"Education organization in SEATTLE, WA with annual revenue of approximately $77M",
JOHN KNOX VILLAGE,237365138,Human Services,400 NW MURRAY RD,LEES SUMMIT,MO,64081-1426,,"Human Services organization in LEES SUMMIT, MO with annual revenue of approximately $77M",
OGLETHORPE UNIVERSITY INC,580568698,Education,4484 PEACHTREE RD NE,BROOKHAVEN,GA,30319-2737,,"Education organization in BROOKHAVEN, GA with annual revenue of approximately $77M",
SAINT ANNS SCHOOL,112606681,Education,129 PIERREPONT ST,BROOKLYN,NY,11201-2705,,"Education organization in BROOKLYN, NY with annual revenue of approximately $76M",
VALLEY HOPE ASSOCIATION,480728186,Health,PO BOX 510,NORTON,KS,67654-0510,,"Health organization in NORTON, KS with annual revenue of approximately $76M",
CHICAGO HORTICULTURAL SOCIETY,362225482,Environment,1000 LAKE COOK RD,GLENCOE,IL,60022-1168,,"Environment organization in GLENCOE, IL with annual revenue of approximately $76M",
PRESBYTERIAN COMMUNITIES OF SOUTH CAROLINA,570373677,Human Services,2817 ASHLAND RD,COLUMBIA,SC,29210-5009,,"Human Services organization in COLUMBIA, SC with annual revenue of approximately $76M",
PAN-MASSACHUSETTS CHALLENGE INC,042746912,Other,77 4TH AVE,NEEDHAM,MA,02494-2704,,"Other organization in NEEDHAM, MA with annual revenue of approximately $76M",
EASTERN MAINE HEALTHCARE SYSTEMS,010217211,Health,200 KENNEDY MEMORIAL DR,WATERVILLE,ME,04901-4526,,"Health organization in WATERVILLE, ME with annual revenue of approximately $76M",
CALIFORNIA ASSOCIATION OF FOOD BANKS,680392816,Human Services,1624 FRANKLIN ST STE 722,OAKLAND,CA,94612-2823,,"Human Services organization in OAKLAND, CA with annual revenue of approximately $76M",
COMMUNITY HEALTH RESOURCES INC,066082527,Health,2 WATERSIDE XING STE 401,WINDSOR,CT,06095-1588,,"Health organization in WINDSOR, CT with annual revenue of approximately $76M",
CARE DIMENSIONS INC,222873792,Other,75 SYLVAN ST SUITE B-102,DANVERS,MA,01923-2764,,"Other organization in DANVERS, MA with annual revenue of approximately $76M",
OPERATION BLESSING INTERNATIONAL RELIEF & DEVELOPMENT CORP,541382657,International,977 CENTERVILLE TPKE,VIRGINIA BCH,VA,23463-0001,,"International organization in VIRGINIA BCH, VA with annual revenue of approximately $76M",
TURNING POINT OF CENTRAL CALIFORNIA INC,941719862,Health,615 S ATWOOD ST,VISALIA,CA,93277-8302,,"Health organization in VISALIA, CA with annual revenue of approximately $76M",
MUSIC AND EVENT MANAGEMENT INC,311378179,Arts & Culture,1241 ELM ST,CINCINNATI,OH,45202-7531,,"Arts & Culture organization in CINCINNATI, OH with annual revenue of approximately $76M",
MIAMI BEACH COMMUNITY HEALTH CENTER INC,591829984,Health,11645 BISCAYNE BLVD STE 207,NORTH MIAMI,FL,33181-3138,,"Health organization in NORTH MIAMI, FL with annual revenue of approximately $76M",
MENLO SCHOOL,943204137,Other,50 VALPARAISO AVE,ATHERTON,CA,94027-4401,,"Other organization in ATHERTON, CA with annual revenue of approximately $76M",
NEUMANN UNIVERSITY,231657958,Education,1 NEUMANN DR,ASTON,PA,19014-1277,,"Education organization in ASTON, PA with annual revenue of approximately $76M",
INFINITE LEGACY INC,521736533,Health,1730 TWIN SPRINGS RD STE 200,BALTIMORE,MD,21227-3551,,"Health organization in BALTIMORE, MD with annual revenue of approximately $76M",
HEALTH PARTNERS OF WESTERN OHIO,562330309,Health,329 N WEST ST,LIMA,OH,45801-4332,,"Health organization in LIMA, OH with annual revenue of approximately $76M",
NATIONAL COUNCIL FOR BEHAVIORAL HEALTH,237092671,Health,1400 K ST NW STE 1050,WASHINGTON,DC,20005-2416,,"Health organization in WASHINGTON, DC with annual revenue of approximately $76M",
MINNESOTA TEEN CHALLENGE INC,411517351,Health,740 E 24TH ST,MINNEAPOLIS,MN,55404-3862,,"Health organization in MINNEAPOLIS, MN with annual revenue of approximately $76M",
THE NUEVA SCHOOL,941633387,Education,6565 SKYLINE BLVD,HILLSBOROUGH,CA,94010-6221,,"Education organization in HILLSBOROUGH, CA with annual revenue of approximately $76M",
HILLS & DALES GENERAL HOSPITAL INC,381619577,Health,4675 HILL ST,CASS CITY,MI,48726-1008,,"Health organization in CASS CITY, MI with annual revenue of approximately $76M",
PETALUMA HEALTH CENTER,680437840,Health,1016 CLEGG CT,PETALUMA,CA,94954-1152,,"Health organization in PETALUMA, CA with annual revenue of approximately $76M",
SETON-UT AUSTIN DELL MEDICAL SCHOOL UNIVERSITY PHYSICIANS GROUP,742869762,Health,PO BOX 45998,SAINT LOUIS,MO,63145-5998,,"Health organization in SAINT LOUIS, MO with annual revenue of approximately $76M",
HOPEWELL HEALTH CENTERS INC,311155352,Other,PO BOX 188,CHILLICOTHE,OH,45601-0188,,"Other organization in CHILLICOTHE, OH with annual revenue of approximately $76M",
ARTESIA GENERAL HOSPITAL,742851819,Health,702 N 13TH ST,ARTESIA,NM,88210-1166,,"Health organization in ARTESIA, NM with annual revenue of approximately $76M",
NORTHWEST NAZARENE UNIVERSITY INC,820200907,Education,623 S UNIVERSITY BLVD,NAMPA,ID,83686-5800,,"Education organization in NAMPA, ID with annual revenue of approximately $76M",
WINDSOR HOSPITAL CORPORATION,030183721,Health,289 COUNTY RD,WINDSOR,VT,05089-9000,,"Health organization in WINDSOR, VT with annual revenue of approximately $76M",
MONTEFIORE MEDICINE ACADEMIC HEALTH SELF INSURANCE TRIST,824019223,Health,111 E 210TH ST,BRONX,NY,10467-2401,,"Health organization in BRONX, NY with annual revenue of approximately $76M",
BLUE RIDGE AREA FOOD BANK INC,521202644,Other,96 LAUREL HILL RD,VERONA,VA,24482-2658,,"Other organization in VERONA, VA with annual revenue of approximately $76M",
NEW JERSEY PERFORMING ARTS CENTER CORPORATION,222889703,Arts & Culture,1 CENTER ST,NEWARK,NJ,07102-4501,,"Arts & Culture organization in NEWARK, NJ with annual revenue of approximately $76M",
EDUCATIONAL FOUNDATION INC,566058412,Other,PO BOX 2446,CHAPEL HILL,NC,27515-2446,,"Other organization in CHAPEL HILL, NC with annual revenue of approximately $76M",
MINNESOTA TRANSITIONS CHARTERED SCHOOL,411823173,Education,2872 26TH AVE S,MINNEAPOLIS,MN,55406-1529,,"Education organization in MINNEAPOLIS, MN with annual revenue of approximately $76M",
INTERNATIONAL FINANCIAL REPORTING STANDARDS FOUNDATION,134164140,Community,CANARY WHARF OC EE144HD,UNITED KINGDOM,,00000-0000,,"Community organization in UNITED KINGDOM,  with annual revenue of approximately $76M",
NORTHEAST HEALTH PARTNERS LLC,822078906,Health,710 ELEVENTH AVE L-75,GREELEY,CO,80631-6408,,"Health organization in GREELEY, CO with annual revenue of approximately $76M",
US CIVILIAN RESEARCH AND DEVELOPMENT FOUNDATION,541773406,Research,PO BOX 728,ARLINGTON,VA,22216-0728,,"Research organization in ARLINGTON, VA with annual revenue of approximately $76M",
CLEARBROOK,362420176,Human Services,1835 W CENTRAL RD,ARLINGTON HTS,IL,60005-2410,,"Human Services organization in ARLINGTON HTS, IL with annual revenue of approximately $76M",
INSIGHT PA CYBER CHARTER SCHOOL,461166314,Education,350 EAGLEVIEW BLVD STE 350,EXTON,PA,19341-1198,,"Education organization in EXTON, PA with annual revenue of approximately $76M",
CARNEGIE CARDIOVASCULAR PC,474377825,Health,972 BRUSH HOLLOW RD 5TH FL,WESTBURY,NY,11590-1740,,"Health organization in WESTBURY, NY with annual revenue of approximately $76M",
UNITYPOINT HEALTH-MARSHALLTOWN,815034179,Health,55 UNITYPOINT WAY,MARSHALLTOWN,IA,50158-4749,,"Health organization in MARSHALLTOWN, IA with annual revenue of approximately $76M",
INSPIRA HEALTH NETWORK MEDICAL GROUP PC,205745047,Health,333 IRVING AVE,BRIDGETON,NJ,08302-2123,,"Health organization in BRIDGETON, NJ with annual revenue of approximately $76M",
MAGEE-WOMENS RESEARCH INSTITUTE AND FOUNDATION,251462312,Health,3240 CRAFT PL STE 100,PITTSBURGH,PA,15213-4572,,"Health organization in PITTSBURGH, PA with annual revenue of approximately $76M",
CARLOW UNIVERSITY,250965438,Education,3333 5TH AVE,PITTSBURGH,PA,15213-3109,,"Education organization in PITTSBURGH, PA with annual revenue of approximately $76M",
EMBRACE FAMILIES COMMUNITY BASED CARE INC,010631375,Human Services,901 NORTH LAKE DESTINY RD STE 400,MAITLAND,FL,32751-4891,,"Human Services organization in MAITLAND, FL with annual revenue of approximately $76M",
CHILDRENS HOSPITAL COLORADO,840813462,Health,13123 E 16TH AVENUE BOX 045,AURORA,CO,80045-7106,,"Health organization in AURORA, CO with annual revenue of approximately $76M",
GORDON COLLEGE,042104258,Education,255 GRAPEVINE RD,WENHAM,MA,01984-1813,,"Education organization in WENHAM, MA with annual revenue of approximately $76M",
MEDICAL FOUNDATION OF CENTRAL MISSISSIPPI INC,753068151,Health,1225 NORTH STATE STREET,JACKSON,MS,39202-2064,,"Health organization in JACKSON, MS with annual revenue of approximately $76M",
THE FORTUNE SOCIETY INC,132645436,Health,29 76 NORTHERN BOULEVARD,LONG ISLAND CITY,NY,11101-2822,,"Health organization in LONG ISLAND CITY, NY with annual revenue of approximately $75M",
FOOD BANK OF EASTERN MICHIGAN INC,382379678,Human Services,2300 LAPEER RD,FLINT,MI,48503-4221,,"Human Services organization in FLINT, MI with annual revenue of approximately $75M",
CONCORDIA UNIVERSITY,470378777,Education,800 N COLUMBIA AVE,SEWARD,NE,68434-1556,,"Education organization in SEWARD, NE with annual revenue of approximately $75M",
UNIDOSUS,860212873,Other,1126 16TH STREET NW,WASHINGTON,DC,20036-4804,,"Other organization in WASHINGTON, DC with annual revenue of approximately $75M",
RUSSELL SAGE COLLEGE,141338488,Education,65 1ST ST,TROY,NY,12180-4013,,"Education organization in TROY, NY with annual revenue of approximately $75M",
SAINT MARTINS UNIVERSITY,910564993,Education,5000 ABBEY WAY SE,LACEY,WA,98503-3200,,"Education organization in LACEY, WA with annual revenue of approximately $75M",
COLORADO EARLY COLLEGES,205470086,Education,4424 INNOVATION DR,FORT COLLINS,CO,80525-3405,,"Education organization in FORT COLLINS, CO with annual revenue of approximately $75M",
SUMMITSTONE HEALTH PARTNERS,841512383,Health,4856 INNOVATION DR STE B,FORT COLLINS,CO,80525-5540,,"Health organization in FORT COLLINS, CO with annual revenue of approximately $75M",
THE SEATTLE ACADEMY OF ARTS AND SCIENCES,911223580,Education,1201 E UNION ST,SEATTLE,WA,98122-3925,,"Education organization in SEATTLE, WA with annual revenue of approximately $75M",
CHESTNUT HEALTH SYSTEMS INC,370964629,Health,1003 MARTIN LUTHER KING DR,BLOOMINGTON,IL,61701-1429,,"Health organization in BLOOMINGTON, IL with annual revenue of approximately $75M",
OPTIONS FOR YOUTH-DUARTE INC,811307231,Education,320 N HALSTEAD ST STE 280,PASADENA,CA,91107-3117,,"Education organization in PASADENA, CA with annual revenue of approximately $75M",
CUMBERLAND UNIVERSITY,620599339,Other,1 CUMBERLAND SQ,LEBANON,TN,37087-3408,,"Other organization in LEBANON, TN with annual revenue of approximately $75M",
IPAS,561071085,International,PO BOX 9990,CHAPEL HILL,NC,27515-1990,,"International organization in CHAPEL HILL, NC with annual revenue of approximately $75M",
CARECONNECT HEALTH INC,581335405,Other,PO BOX 357,RICHLAND,GA,31825-0357,,"Other organization in RICHLAND, GA with annual revenue of approximately $75M",
ANA G MENDEZ UNIVERSITY INC,412096004,Education,5575 S SEMORAN BLVD STE 505,ORLANDO,FL,32822-1733,,"Education organization in ORLANDO, FL with annual revenue of approximately $75M",
CARROLL COLLEGE,810231774,Education,1601 N BENTON AVE,HELENA,MT,59625-0001,,"Education organization in HELENA, MT with annual revenue of approximately $75M",
MOODY ENDOWMENT,760152743,Education,2302 POST OFFICE ST,GALVESTON,TX,77550-1913,,"Education organization in GALVESTON, TX with annual revenue of approximately $75M",
SIGNATURE HEALTHCARE MEDICAL GROUP INC,043306782,Health,680 CENTRE ST,BROCKTON,MA,02302-3308,,"Health organization in BROCKTON, MA with annual revenue of approximately $75M",
N A A C P LEGAL DEFENSE AND EDUCATIONAL FUND INC,131655255,Religion,40 RECTOR STREET 5TH FLOOR,NEW YORK,NY,10006-1738,,"Religion organization in NEW YORK, NY with annual revenue of approximately $75M",
MUSEUM OF FLIGHT FOUNDATION,910785826,Arts & Culture,9404 E MARGINAL WAY S,TUKWILA,WA,98108-4097,,"Arts & Culture organization in TUKWILA, WA with annual revenue of approximately $75M",
HELEN KELLER INTERNATIONAL,135562162,International,1 DAG HAMMARSKJOLD PLZ FL 2,NEW YORK,NY,10017-2208,,"International organization in NEW YORK, NY with annual revenue of approximately $75M",
SAN FRANCISCO CONSERVATORY OF MUSIC INC,941156610,Education,50 OAK ST,SAN FRANCISCO,CA,94102-6011,,"Education organization in SAN FRANCISCO, CA with annual revenue of approximately $75M",
REDISCOVER,237169417,Other,1555 NE RICE RD,LEES SUMMIT,MO,64086-5849,,"Other organization in LEES SUMMIT, MO with annual revenue of approximately $75M",
ANDERSON UNIVERSITY INC,350867954,Education,1100 E 5TH ST,ANDERSON,IN,46012-3462,,"Education organization in ANDERSON, IN with annual revenue of approximately $75M",
COMMUNITY HOSPITAL OF NOBLE COUNTY INC,352087092,Health,401 N SAWYER RD,KENDALLVILLE,IN,46755-2568,,"Health organization in KENDALLVILLE, IN with annual revenue of approximately $75M",
GREAT LAKES FISHERY COMMISSION,381539304,Health,2200 COMMONWEALTH BLVD STE 100,ANN ARBOR,MI,48105-2957,,"Health organization in ANN ARBOR, MI with annual revenue of approximately $75M",
LA JOLLA INSTITUTE FOR IMMUNOLOGY,330328688,Other,9240 ATHENA CIRCLE,LA JOLLA,CA,92037-0000,,"Other organization in LA JOLLA, CA with annual revenue of approximately $75M",
AMERICAN COLLEGE OF PHYSICIANS INC,231520302,Health,190 N INDEPENDENCE MALL WEST,PHILADELPHIA,PA,19106-1572,,"Health organization in PHILADELPHIA, PA with annual revenue of approximately $75M",
CATHOLIC COMMUNITY FOUNDATION OF MINNESOTA,411744184,Community,COURT W STE 500 2610 UNI AVE W,MINNESOTA,MN,55114-0000,,"Community organization in MINNESOTA, MN with annual revenue of approximately $75M",
RADIO FREE ASIA,521968145,Arts & Culture,2025 M ST NW STE 300,WASHINGTON,DC,20036-3376,,"Arts & Culture organization in WASHINGTON, DC with annual revenue of approximately $75M",
MILWAUKEE WORLD FESTIVAL INC,391049688,Arts & Culture,639 E SUMMERFEST PL,MILWAUKEE,WI,53202-6216,,"Arts & Culture organization in MILWAUKEE, WI with annual revenue of approximately $75M",
BOLLES SCHOOL,590637814,Education,7400 SAN JOSE BLVD,JACKSONVILLE,FL,32217-3430,,"Education organization in JACKSONVILLE, FL with annual revenue of approximately $75M",
CORPORACION PARA LA PROMOCION DE PUERTO RICO COMO DESTINO INC,660888522,Community,500 CALLE DE LA TANCA,SAN JUAN,PR,00901-1942,,"Community organization in SAN JUAN, PR with annual revenue of approximately $75M",
NORTH SUFFOLK COMMUNITY SERVICES INC,042317215,Other,301 BROADWAY,CHELSEA,MA,02150-2807,,"Other organization in CHELSEA, MA with annual revenue of approximately $75M",
NEW VISTA BEHAVIORAL HEALTHCARE INC,452412767,Health,1351 NEWTOWN PIKE BLDG 1,LEXINGTON,KY,40511-1277,,"Health organization in LEXINGTON, KY with annual revenue of approximately $75M",
GIFFORD MEDICAL CENTER INC,030179418,Health,44 S MAIN ST,RANDOLPH,VT,05060-1381,,"Health organization in RANDOLPH, VT with annual revenue of approximately $75M",
OXFAM-AMERICA INC,237069110,International,77 N WASHINGTON ST STE 500,BOSTON,MA,02114-1908,,"International organization in BOSTON, MA with annual revenue of approximately $75M",
COMMUNITY HEALTH CENTER OF PINELLAS INC,592097521,Health,1344 22ND ST S,ST PETERSBURG,FL,33712-2744,,"Health organization in ST PETERSBURG, FL with annual revenue of approximately $75M",
PIEDMONT MACON NORTH HOSPITAL INC,871031034,Health,400 CHARTER BLVD,MACON,GA,31210-4831,,"Health organization in MACON, GA with annual revenue of approximately $75M",
TOWARD INDEPENDENT LIVING & LEARNING INC,042672688,Other,20 EASTBROOK RD STE 201,DEDHAM,MA,02026-2087,,"Other organization in DEDHAM, MA with annual revenue of approximately $75M",
CORPORATION FOR SUPPORTIVE HOUSING,133600232,Human Services,55 BROADWAY,NEW YORK,NY,10006-3008,,"Human Services organization in NEW YORK, NY with annual revenue of approximately $75M",
MISSOURI BOTANICAL GARDEN BOARD OF TRUSTEES,430666759,Environment,4344 SHAW BLVD,SAINT LOUIS,MO,63110-2226,,"Environment organization in SAINT LOUIS, MO with annual revenue of approximately $75M",
CLEMSON UNIVERSITY FOUNDATION,570426335,Education,PO BOX 1889,CLEMSON,SC,29633-1889,,"Education organization in CLEMSON, SC with annual revenue of approximately $75M",
JEWISH COMMUNITY COUNCIL OF GREATER CONEY ISLAND INC,112665181,Human Services,3001 WEST 37TH STREET,BROOKLYN,NY,11224-1488,,"Human Services organization in BROOKLYN, NY with annual revenue of approximately $75M",
GOODWILL OF THE SAN FRANCISCO BAY,941156540,Human Services,750 POST ST,SAN FRANCISCO,CA,94109-6106,,"Human Services organization in SAN FRANCISCO, CA with annual revenue of approximately $75M",
CITIZENS MEMORIAL HEALTH CARE FOUNDATION,431425356,Health,1500 N OAKLAND AVE,BOLIVAR,MO,65613-3011,,"Health organization in BOLIVAR, MO with annual revenue of approximately $75M",
RANKEN-JORDAN HOME FOR CONVALESCENT CRIPPLED CHILDREN,430666765,Health,11365 DORSETT RD,MARYLAND HTS,MO,63043-3411,,"Health organization in MARYLAND HTS, MO with annual revenue of approximately $75M",
CORPORATION FOR EDUCATION NETWORK INITIATIVES IN CALIFORNIA,943289022,Education,16700 VALLEY VIEW AVE STE 400,LA MIRADA,CA,90638-5842,,"Education organization in LA MIRADA, CA with annual revenue of approximately $75M",
OLD COLONY ELDER SERVICES INC,042545236,Other,144 MAIN ST,BROCKTON,MA,02301-4046,,"Other organization in BROCKTON, MA with annual revenue of approximately $75M",
PRO MUJER INC,980115409,International,515 MADISON AVENUE SUITE STE 8030,NEW YORK,NY,10022-5403,,"International organization in NEW YORK, NY with annual revenue of approximately $75M",
GREENHILL SCHOOL,751022742,Education,4141 SPRING VALLEY RD,ADDISON,TX,75001-3615,,"Education organization in ADDISON, TX with annual revenue of approximately $75M",
FOOD RESCUE US INC,274486556,Human Services,1127 HIGH RIDGE RD,STAMFORD,CT,06905-1203,,"Human Services organization in STAMFORD, CT with annual revenue of approximately $75M",
DAVIS MEMORIAL GOODWILL INDUSTRIES,530196588,Human Services,1140 3RD ST NE STE 350,WASHINGTON,DC,20002-7899,,"Human Services organization in WASHINGTON, DC with annual revenue of approximately $75M",
LOS ANGELES COUNTY MUSEUM OF NATURAL HISTORY FOUNDATION,956132185,Arts & Culture,900 EXPOSITION BLVD,LOS ANGELES,CA,90007-4057,,"Arts & Culture organization in LOS ANGELES, CA with annual revenue of approximately $75M",
MIDLAND CARE CONNECTION INC,480883888,Human Services,200 SW FRAZIER CIR,TOPEKA,KS,66606-2800,,"Human Services organization in TOPEKA, KS with annual revenue of approximately $75M",
CIRCLE HEALTH PHYSICIANS INC,273902914,Health,295 VARNUM AVE,LOWELL,MA,01854-2134,,"Health organization in LOWELL, MA with annual revenue of approximately $75M",
CROSSROADS SCHOOL FOR ARTS AND SCIENCES,237120625,Education,1714 21ST ST,SANTA MONICA,CA,90404-3917,,"Education organization in SANTA MONICA, CA with annual revenue of approximately $75M",
COMUNILIFE INC,133530299,Other,462 7TH AVENUE 3RD FLOOR,NEW YORK,NY,10018-7832,,"Other organization in NEW YORK, NY with annual revenue of approximately $75M",
ST ANNS HOME FOR THE AGED,160743146,Health,1500 PORTLAND AVE,ROCHESTER,NY,14621-3065,,"Health organization in ROCHESTER, NY with annual revenue of approximately $75M",
ASSOCIATION OF STATE AND TERRITORIAL HEALTH OFFICIALS,351044487,Health,2231 CRYSTAL DR STE 450,ARLINGTON,VA,22202-3740,,"Health organization in ARLINGTON, VA with annual revenue of approximately $74M",
MULTIPLIER,912166435,Environment,548 MARKET ST PMB 81178,SAN FRANCISCO,CA,94104-5401,,"Environment organization in SAN FRANCISCO, CA with annual revenue of approximately $74M",
LIFECARE MEDICAL CENTER,411804205,Health,715 DELMORE DR,ROSEAU,MN,56751-1534,,"Health organization in ROSEAU, MN with annual revenue of approximately $74M",
SOUND,910818971,Other,6400 SOUTHCENTER BLVD,TUKWILA,WA,98188-2547,,"Other organization in TUKWILA, WA with annual revenue of approximately $74M",
NEBRASKA HEART HOSPITAL,392031968,Other,7500 S 91ST ST,LINCOLN,NE,68526-9437,,"Other organization in LINCOLN, NE with annual revenue of approximately $74M",
LORETTO HOSPITAL,362200248,Health,645 S CENTRAL AVE,CHICAGO,IL,60644-5059,,"Health organization in CHICAGO, IL with annual revenue of approximately $74M",
AGEWAYS NONPROFIT SENIOR SERVICES,382729505,Human Services,29100 NORTHWESTERN HWY STE 400,SOUTHFIELD,MI,48034-1091,,"Human Services organization in SOUTHFIELD, MI with annual revenue of approximately $74M",
EDKEY INC,743033931,Education,1460 S HORNE,MESA,AZ,85204-5760,,"Education organization in MESA, AZ with annual revenue of approximately $74M",
EARLY LEARNING COALITION OF PINNELLAS COUNTY INC,593726679,Human Services,2536 COUNTRYSIDE BLVD STE 500,CLEARWATER,FL,33763-1638,,"Human Services organization in CLEARWATER, FL with annual revenue of approximately $74M",
UPMC,820947698,Health,600 GRANT ST 58TH FL,PITTSBURGH,PA,15219-2739,,"Health organization in PITTSBURGH, PA with annual revenue of approximately $74M",
ENERGY OUTREACH COLORADO,742543881,Human Services,303 E 17TH AVE STE 405,DENVER,CO,80203-1258,,"Human Services organization in DENVER, CO with annual revenue of approximately $74M",
OPEN SPACE INSTITUTE LAND TRUST INC,133028060,Environment,1370 BROADWAY 5TH FLOOR,NEW YORK,NY,10018-7350,,"Environment organization in NEW YORK, NY with annual revenue of approximately $74M",
ARKANSAS FOODBANK,710596734,Human Services,4301 W 65TH ST,LITTLE ROCK,AR,72209-8507,,"Human Services organization in LITTLE ROCK, AR with annual revenue of approximately $74M",
ASCENSION MEDICAL GROUP MICHIGAN,383494637,Health,1 FORD PLACE 4E,DETROIT,MI,48202-3450,,"Health organization in DETROIT, MI with annual revenue of approximately $74M",
BARLOW RESPIRATORY HOSPITAL,951647809,Health,2000 STADIUM WAY,LOS ANGELES,CA,90026-2606,,"Health organization in LOS ANGELES, CA with annual revenue of approximately $74M",
MARYLAND EMERGENCY MEDICINE NETWORK,450519724,Health,250 W PRATT ST STE 1320,BALTIMORE,MD,21201-2411,,"Health organization in BALTIMORE, MD with annual revenue of approximately $74M",
PROMEDICA CONTINUUM SERVICES,341880767,Health,100 MADISON AVE,TOLEDO,OH,43604-1516,,"Health organization in TOLEDO, OH with annual revenue of approximately $74M",
YMCA OF METROPOLITAN DALLAS,750800696,Human Services,146 TOWN CENTER BLVD,COPPELL,TX,75019-2127,,"Human Services organization in COPPELL, TX with annual revenue of approximately $74M",
EPISCOPAL ACADEMY,231370500,Education,1785 BISHOP WHITE DR,NEWTOWN SQ,PA,19073-1300,,"Education organization in NEWTOWN SQ, PA with annual revenue of approximately $74M",
STOUGHTON HOSPITAL ASSOCIATION,390832914,Health,900 RIDGE ST,STOUGHTON,WI,53589-1864,,"Health organization in STOUGHTON, WI with annual revenue of approximately $74M",
CALIFORNIA POLYTECHNIC STATE UNIVERSITY FOUNDATION,204927897,Education,4800 MORABITO PLACE 120,SAN LUIS OBISPO,CA,93401-8748,,"Education organization in SAN LUIS OBISPO, CA with annual revenue of approximately $74M",
TIFFIN UNIVERSITY,344427516,Education,155 MIAMI ST,TIFFIN,OH,44883-2109,,"Education organization in TIFFIN, OH with annual revenue of approximately $74M",
